i;tmja_avant;tmja_apres;diff_tmja
168;254;0;254
169;20;0;20
170;28;0;28
171;134;0;134
172;87;0;87
173;44;0;44
174;21;0;21
175;3;0;3
177;66;0;66
178;5;0;5
179;107;0;107
180;56;0;56
181;49;0;49
182;72;0;72
183;30;0;30
184;6;0;6
185;146;0;146
186;173;0;173
187;66;0;66
188;122;0;122
189;1373;0;1373
190;332;0;332
191;211;0;211
192;1154;0;1154
193;82;0;82
194;233;0;233
195;25;0;25
196;193;0;193
197;275;0;275
198;421;0;421
199;50;0;50
200;101;0;101
201;462;0;462
202;84;0;84
203;69;0;69
204;49;0;49
205;67;0;67
206;35;0;35
207;91;0;91
208;21;0;21
209;426;0;426
210;27;0;27
211;164;0;164
212;31;0;31
213;10;0;10
214;19;0;19
215;269;0;269
216;221;0;221
217;94;0;94
218;276;0;276
219;1043;0;1043
220;82;0;82
221;56;0;56
222;20;0;20
223;93;0;93
224;183;0;183
225;161;0;161
226;185;0;185
227;167;0;167
228;31;0;31
229;41;0;41
230;261;0;261
231;150;0;150
232;186;0;186
233;88;0;88
234;299;0;299
236;193;0;193
237;725;0;725
238;175;0;175
239;1014;0;1014
240;436;0;436
241;1123;0;1123
242;20;0;20
243;692;0;692
244;63;0;63
245;47;0;47
246;710;0;710
247;26;0;26
248;6;0;6
249;29;0;29
250;1;0;1
251;90;0;90
252;94;0;94
253;25;0;25
254;19;0;19
255;84;0;84
256;49;0;49
257;19;0;19
258;38;0;38
259;229;0;229
260;176;0;176
261;21;0;21
262;51;0;51
263;10;0;10
264;19;0;19
265;32;0;32
266;30;0;30
267;59;0;59
268;57;0;57
269;766;0;766
270;233;0;233
271;22;0;22
272;21;0;21
273;79;0;79
274;104;0;104
275;58;0;58
277;169;0;169
278;80;0;80
279;86;0;86
280;386;0;386
281;136;0;136
282;323;0;323
283;228;0;228
284;121;0;121
285;292;0;292
288;21;0;21
290;135;0;135
291;141;0;141
292;1067;0;1067
293;3;0;3
294;167;0;167
295;23;0;23
296;1;0;1
297;1180;0;1180
298;959;0;959
299;55;0;55
300;261;0;261
301;957;0;957
302;29;0;29
303;12;0;12
304;68;0;68
305;290;0;290
306;27;0;27
307;272;0;272
308;31;0;31
309;1149;0;1149
310;385;0;385
311;1281;0;1281
312;1204;0;1204
313;1162;0;1162
314;1267;0;1267
315;963;0;963
316;20;0;20
317;20;0;20
318;33;0;33
319;25;0;25
320;22;0;22
321;474;0;474
322;50;0;50
323;12;0;12
324;487;0;487
325;66;0;66
326;123;0;123
327;339;0;339
328;315;0;315
329;16;0;16
330;1844;0;1844
331;153;0;153
332;1079;0;1079
333;549;0;549
334;887;0;887
335;1326;0;1326
336;81;0;81
337;428;0;428
338;12;0;12
339;47;0;47
340;3;0;3
341;98;0;98
343;327;0;327
344;10;0;10
345;47;0;47
346;109;0;109
347;209;0;209
348;532;0;532
349;272;0;272
350;140;0;140
351;187;0;187
352;17;0;17
353;14;0;14
354;210;0;210
355;158;0;158
356;102;0;102
357;67;0;67
358;35;0;35
359;96;0;96
360;78;0;78
361;23;0;23
362;1292;0;1292
363;17;0;17
364;24;0;24
365;1057;0;1057
366;22;0;22
367;113;0;113
368;53;0;53
369;9;0;9
370;63;0;63
371;19;0;19
372;64;0;64
373;68;0;68
374;1011;0;1011
375;1259;0;1259
376;64;0;64
377;55;0;55
378;20;0;20
379;33;0;33
380;443;0;443
381;48;0;48
382;1596;0;1596
383;21;0;21
384;68;0;68
385;979;0;979
386;75;0;75
387;34;0;34
388;54;0;54
389;935;0;935
390;210;0;210
391;182;0;182
392;236;0;236
393;203;0;203
394;51;0;51
395;18;0;18
396;24;0;24
397;84;0;84
398;100;0;100
399;23;0;23
400;65;0;65
401;29;0;29
402;26;0;26
403;21;0;21
404;26;0;26
405;313;0;313
406;366;0;366
407;16;0;16
408;42;0;42
409;21;0;21
411;51;0;51
412;134;0;134
413;72;0;72
414;20;0;20
415;18;0;18
416;69;0;69
417;19;0;19
419;26;0;26
420;48;0;48
421;23;0;23
422;369;0;369
423;72;0;72
424;1104;0;1104
425;48;0;48
426;2;0;2
427;173;0;173
428;23;0;23
430;23;0;23
431;51;0;51
432;70;0;70
433;79;0;79
434;227;0;227
435;242;0;242
436;5;0;5
437;305;0;305
438;317;0;317
439;3;0;3
440;18;0;18
441;383;0;383
442;484;0;484
443;433;0;433
444;172;0;172
445;641;0;641
446;141;0;141
447;445;0;445
448;962;0;962
449;920;0;920
450;408;0;408
451;10;0;10
452;86;0;86
453;56;0;56
454;30;0;30
455;107;0;107
456;109;0;109
457;5;0;5
458;33;0;33
459;19;0;19
460;98;0;98
461;59;0;59
462;22;0;22
463;35;0;35
464;60;0;60
465;33;0;33
466;21;0;21
467;630;0;630
468;979;0;979
469;28;0;28
470;66;0;66
471;117;0;117
472;20;0;20
473;590;0;590
474;938;0;938
475;26;0;26
476;18;0;18
477;192;0;192
478;23;0;23
479;2;0;2
480;10;0;10
481;18;0;18
482;232;0;232
483;29;0;29
485;13;0;13
486;38;0;38
487;277;0;277
488;25;0;25
489;24;0;24
490;30;0;30
491;33;0;33
492;558;0;558
493;896;0;896
494;69;0;69
495;114;0;114
496;19;0;19
497;12;0;12
498;24;0;24
499;14;0;14
500;119;0;119
501;19;0;19
502;40;0;40
503;19;0;19
504;635;0;635
505;26;0;26
506;655;0;655
507;30;0;30
508;182;0;182
509;383;0;383
510;39;0;39
511;62;0;62
512;84;0;84
514;53;0;53
515;242;0;242
516;303;0;303
517;1064;0;1064
518;36;0;36
519;41;0;41
520;5;0;5
521;13;0;13
522;31;0;31
523;902;0;902
524;154;0;154
525;1026;0;1026
526;881;0;881
527;16;0;16
528;7;0;7
529;9;0;9
530;35;0;35
531;9;0;9
532;34;0;34
533;15;0;15
534;184;0;184
535;227;0;227
536;27;0;27
537;26;0;26
538;19;0;19
539;39;0;39
540;31;0;31
541;35;0;35
542;88;0;88
543;24;0;24
544;125;0;125
545;5;0;5
546;121;0;121
547;29;0;29
548;27;0;27
549;173;0;173
550;138;0;138
551;19;0;19
552;38;0;38
553;15;0;15
554;5;0;5
555;304;0;304
556;335;0;335
558;50;0;50
559;65;0;65
560;90;0;90
561;28;0;28
562;79;0;79
563;142;0;142
564;23;0;23
565;21;0;21
566;73;0;73
567;17;0;17
568;26;0;26
569;26;0;26
570;16;0;16
571;238;0;238
572;213;0;213
574;28;0;28
575;23;0;23
576;228;0;228
577;23;0;23
578;17;0;17
579;24;0;24
580;21;0;21
581;22;0;22
582;20;0;20
583;21;0;21
584;70;0;70
585;19;0;19
586;604;0;604
587;504;0;504
588;61;0;61
590;56;0;56
591;83;0;83
592;22;0;22
593;50;0;50
594;23;0;23
595;114;0;114
596;2;0;2
597;7;0;7
598;22;0;22
599;14;0;14
601;46;0;46
602;139;0;139
603;560;0;560
604;120;0;120
605;97;0;97
606;50;0;50
607;33;0;33
609;113;0;113
610;140;0;140
612;22;0;22
613;94;0;94
614;55;0;55
615;21;0;21
616;21;0;21
617;1640;0;1640
618;1250;0;1250
619;1243;0;1243
620;7;0;7
621;39;0;39
622;63;0;63
623;717;0;717
624;10;0;10
625;192;0;192
626;156;0;156
627;110;0;110
628;1681;0;1681
629;1515;0;1515
630;183;0;183
631;266;0;266
632;488;0;488
633;449;0;449
634;324;0;324
635;190;0;190
636;24;0;24
638;1;0;1
640;44;0;44
641;393;0;393
642;378;0;378
643;28;0;28
644;76;0;76
645;21;0;21
646;22;0;22
647;43;0;43
648;25;0;25
649;10;0;10
650;26;0;26
651;18;0;18
652;959;0;959
653;237;0;237
654;25;0;25
655;27;0;27
656;27;0;27
657;65;0;65
658;24;0;24
659;20;0;20
660;89;0;89
661;7;0;7
662;75;0;75
663;29;0;29
664;71;0;71
665;18;0;18
666;146;0;146
667;85;0;85
668;33;0;33
669;261;0;261
670;20;0;20
671;28;0;28
672;11;0;11
673;20;0;20
674;11;0;11
675;1479;0;1479
676;1589;0;1589
677;171;0;171
678;18;0;18
679;220;0;220
680;26;0;26
681;104;0;104
682;26;0;26
683;80;0;80
684;272;0;272
685;25;0;25
686;30;0;30
687;22;0;22
688;423;0;423
689;22;0;22
690;740;0;740
691;17;0;17
692;463;0;463
693;64;0;64
694;17;0;17
695;1564;0;1564
696;46;0;46
697;4;0;4
698;22;0;22
699;22;0;22
700;27;0;27
701;164;0;164
702;182;0;182
703;19;0;19
704;17;0;17
705;51;0;51
706;250;0;250
707;28;0;28
708;21;0;21
709;28;0;28
710;57;0;57
711;25;0;25
712;1692;0;1692
713;20;0;20
714;28;0;28
715;20;0;20
716;1015;0;1015
717;41;0;41
718;331;0;331
719;331;0;331
720;1507;0;1507
721;348;0;348
722;1151;0;1151
723;33;0;33
724;1584;0;1584
725;1477;0;1477
726;1033;0;1033
727;447;0;447
728;109;0;109
729;89;0;89
730;131;0;131
732;715;0;715
733;449;0;449
734;1227;0;1227
735;335;0;335
736;262;0;262
737;60;0;60
738;337;0;337
739;938;0;938
740;1517;0;1517
741;458;0;458
742;267;0;267
743;97;0;97
744;10;0;10
745;65;0;65
746;41;0;41
747;60;0;60
748;88;0;88
749;27;0;27
750;1165;0;1165
751;1015;0;1015
752;26;0;26
753;166;0;166
754;176;0;176
755;564;0;564
756;564;0;564
757;69;0;69
758;32;0;32
759;557;0;557
760;63;0;63
761;492;0;492
762;81;0;81
763;25;0;25
764;63;0;63
765;1208;0;1208
766;108;0;108
767;121;0;121
768;720;0;720
769;1484;0;1484
770;400;0;400
771;259;0;259
772;18;0;18
773;19;0;19
774;40;0;40
775;39;0;39
776;200;0;200
777;18;0;18
778;25;0;25
779;22;0;22
780;150;0;150
781;921;0;921
782;78;0;78
783;31;0;31
784;62;0;62
785;27;0;27
786;14;0;14
787;28;0;28
788;18;0;18
789;461;0;461
790;437;0;437
791;15;0;15
792;508;0;508
793;459;0;459
794;21;0;21
795;17;0;17
796;753;0;753
797;1023;0;1023
798;1186;0;1186
799;659;0;659
800;539;0;539
801;114;0;114
802;86;0;86
803;50;0;50
804;18;0;18
805;2;0;2
806;19;0;19
808;98;0;98
809;21;0;21
810;1;0;1
812;45;0;45
813;196;0;196
814;174;0;174
815;110;0;110
816;21;0;21
817;135;0;135
818;154;0;154
819;174;0;174
820;3;0;3
821;369;0;369
822;62;0;62
823;86;0;86
824;87;0;87
825;291;0;291
826;166;0;166
827;200;0;200
828;373;0;373
829;519;0;519
830;50;0;50
831;480;0;480
832;460;0;460
833;256;0;256
834;272;0;272
835;240;0;240
836;69;0;69
837;210;0;210
838;1;0;1
839;19;0;19
840;47;0;47
841;94;0;94
842;154;0;154
843;48;0;48
844;161;0;161
845;1038;0;1038
846;738;0;738
847;56;0;56
848;1088;0;1088
849;1726;0;1726
850;178;0;178
851;889;0;889
852;85;0;85
853;732;0;732
854;1497;0;1497
855;1060;0;1060
856;8;0;8
857;1640;0;1640
858;1063;0;1063
859;1652;0;1652
860;319;0;319
861;89;0;89
862;1520;0;1520
863;12;0;12
864;1017;0;1017
865;1544;0;1544
866;148;0;148
867;55;0;55
868;918;0;918
869;134;0;134
870;1509;0;1509
871;80;0;80
872;39;0;39
873;154;0;154
874;1426;0;1426
875;787;0;787
876;980;0;980
877;200;0;200
878;715;0;715
879;1050;0;1050
880;1590;0;1590
881;1460;0;1460
882;1623;0;1623
883;1161;0;1161
884;32;0;32
885;1054;0;1054
886;1187;0;1187
887;735;0;735
888;349;0;349
889;12;0;12
890;50;0;50
891;23;0;23
892;70;0;70
893;649;0;649
894;681;0;681
895;1;0;1
896;691;0;691
897;687;0;687
898;684;0;684
899;41;0;41
900;17;0;17
901;66;0;66
902;45;0;45
903;37;0;37
904;186;0;186
905;228;0;228
906;27;0;27
908;212;0;212
909;20;0;20
910;66;0;66
911;126;0;126
912;454;0;454
913;367;0;367
914;208;0;208
915;21;0;21
916;49;0;49
917;497;0;497
918;475;0;475
919;44;0;44
920;514;0;514
921;550;0;550
922;137;0;137
923;653;0;653
924;577;0;577
925;144;0;144
926;99;0;99
927;553;0;553
928;490;0;490
929;40;0;40
930;700;0;700
931;737;0;737
932;438;0;438
933;65;0;65
934;49;0;49
935;355;0;355
936;144;0;144
937;407;0;407
938;96;0;96
939;137;0;137
940;413;0;413
941;104;0;104
942;513;0;513
943;360;0;360
944;465;0;465
945;475;0;475
946;17;0;17
947;359;0;359
948;49;0;49
949;103;0;103
950;24;0;24
951;16;0;16
952;46;0;46
953;24;0;24
954;20;0;20
955;26;0;26
