i;tmja_avant;tmja_apres;diff_tmja
263;372;350.0;22.0
264;189;216.0;27.0
265;185;163.0;22.0
267;1084;541.0;543.0
268;1722;1628.0;94.0
269;199;52.0;147.0
270;82;6.0;76.0
271;744;750.0;6.0
272;16;21.0;5.0
273;92;0;92
274;1558;1469.0;89.0
275;880;1031.0;151.0
276;137;0;137
277;84;82.0;2.0
278;39;112.0;73.0
279;203;86.0;117.0
280;722;693.0;29.0
281;1545;50.0;1495.0
282;1459;1530.0;71.0
283;1040;1053.0;13.0
284;753;729.0;24.0
285;56;56.0;0.0
286;654;702.0;48.0
287;2;0;2
288;643;676.0;33.0
289;66;115.0;49.0
290;75;47.0;28.0
291;22;50.0;28.0
292;64;138.0;74.0
293;155;78.0;77.0
294;237;206.0;31.0
295;45;23.0;22.0
296;53;0;53
297;578;600.0;22.0
298;563;558.0;5.0
299;407;447.0;40.0
300;98;161.0;63.0
301;152;88.0;64.0
302;415;447.0;32.0
303;96;7.0;89.0
304;28;0;28
305;25;25.0;0.0
306;23;47.0;24.0
