i;tmja_avant;tmja_apres;diff_tmja
204;26;15.0;11.0
205;65;0;65
206;122;186.0;64.0
207;22;28.0;6.0
208;20;0;20
209;25;56.0;31.0
210;296;673.0;377.0
211;366;0;366
212;23;0;23
213;49;0;49
214;27;0;27
215;0;100.0;100.0
216;63;27.0;36.0
217;22;0;22
218;32;28.0;4.0
219;2;0;2
220;23;0;23
221;43;198.0;155.0
222;20;28.0;8.0
223;60;41.0;19.0
224;1045;1020.0;25.0
226;20;16.0;4.0
227;260;161.0;99.0
228;4;93.0;89.0
229;18;28.0;10.0
230;478;721.0;243.0
231;167;17.0;150.0
232;593;72.0;521.0
233;98;586.0;488.0
234;480;0;480
235;947;427.0;520.0
236;16;0;16
237;120;0;120
238;10;0;10
239;47;113.0;66.0
240;56;131.0;75.0
241;68;0;68
242;17;424.0;407.0
243;122;5.0;117.0
244;16;0;16
245;567;0;567
246;906;949.0;43.0
247;21;0;21
248;19;61.0;42.0
249;215;234.0;19.0
250;23;5.0;18.0
251;6;0;6
252;9;0;9
253;29;24.0;5.0
255;24;58.0;34.0
256;33;0;33
257;869;332.0;537.0
258;20;201.0;181.0
259;31;0;31
260;13;193.0;180.0
261;115;0;115
262;20;52.0;32.0
263;24;0;24
264;636;586.0;50.0
265;28;60.0;32.0
266;374;407.0;33.0
267;60;0;60
269;43;137.0;94.0
270;274;145.0;129.0
271;50;0;50
272;26;54.0;28.0
273;852;0;852
274;162;1009.0;847.0
275;991;160.0;831.0
276;30;46.0;16.0
277;5;36.0;31.0
278;18;0;18
279;217;0;217
280;21;28.0;7.0
281;20;0;20
282;39;91.0;52.0
283;142;89.0;53.0
284;42;0;42
285;167;27.0;140.0
286;25;0;25
287;4;23.0;19.0
288;0;299.0;299.0
289;31;0;31
290;20;0;20
291;78;0;78
292;18;0;18
293;63;108.0;45.0
294;27;28.0;1.0
295;23;49.0;26.0
296;190;114.0;76.0
297;195;144.0;51.0
299;21;0;21
300;13;28.0;15.0
301;224;306.0;82.0
302;23;0;23
303;24;78.0;54.0
304;10;0;10
305;19;46.0;27.0
306;60;84.0;24.0
307;531;136.0;395.0
308;55;0;55
309;0;7.0;7.0
310;42;0;42
311;7;47.0;40.0
312;23;0;23
314;47;185.0;138.0
315;82;0;82
316;54;87.0;33.0
318;105;0;105
319;0;135.0;135.0
320;24;55.0;31.0
321;17;0;17
322;23;28.0;5.0
323;24;0;24
324;202;974.0;772.0
325;1699;1603.0;96.0
326;191;927.0;736.0
327;451;259.0;192.0
328;189;0;189
329;0;8.0;8.0
332;46;126.0;80.0
333;408;374.0;34.0
334;373;77.0;296.0
335;28;0;28
336;13;0;13
337;20;59.0;39.0
338;3;0;3
339;21;13.0;8.0
340;891;702.0;189.0
341;24;51.0;27.0
342;24;358.0;334.0
343;9;0;9
344;71;348.0;277.0
345;149;86.0;63.0
346;20;0;20
347;15;0;15
348;31;22.0;9.0
349;6;0;6
350;14;0;14
351;21;28.0;7.0
352;298;196.0;102.0
353;13;28.0;15.0
354;19;346.0;327.0
355;25;0;25
356;23;92.0;69.0
357;17;50.0;33.0
358;41;0;41
359;23;48.0;25.0
360;23;52.0;29.0
361;152;0;152
362;19;28.0;9.0
363;244;384.0;140.0
364;13;0;13
365;25;28.0;3.0
366;20;37.0;17.0
367;54;90.0;36.0
368;1620;1310.0;310.0
369;979;1008.0;29.0
370;348;403.0;55.0
371;368;400.0;32.0
372;442;472.0;30.0
373;78;0;78
374;0;19.0;19.0
375;713;684.0;29.0
376;1155;1189.0;34.0
377;304;0;304
378;936;0;936
379;251;508.0;257.0
380;91;56.0;35.0
381;11;0;11
382;38;0;38
383;59;113.0;54.0
384;79;14.0;65.0
385;24;55.0;31.0
386;1134;150.0;984.0
387;511;221.0;290.0
388;551;618.0;67.0
389;67;278.0;211.0
390;39;0;39
391;519;490.0;29.0
392;448;184.0;264.0
393;23;15.0;8.0
394;772;825.0;53.0
395;421;378.0;43.0
396;259;336.0;77.0
397;27;94.0;67.0
398;31;0;31
399;178;213.0;35.0
400;22;0;22
401;862;926.0;64.0
402;82;21.0;61.0
403;23;0;23
404;23;28.0;5.0
405;443;479.0;36.0
406;26;183.0;157.0
407;740;806.0;66.0
408;988;0;988
409;507;193.0;314.0
410;110;119.0;9.0
411;89;0;89
412;39;45.0;6.0
413;26;0;26
414;0;32.0;32.0
415;1;0;1
416;47;22.0;25.0
417;182;11.0;171.0
418;112;0;112
419;138;254.0;116.0
420;385;27.0;358.0
421;95;150.0;55.0
422;85;108.0;23.0
423;292;0;292
424;209;0;209
425;387;409.0;22.0
426;75;0;75
427;512;768.0;256.0
428;266;0;266
429;283;311.0;28.0
430;102;6.0;96.0
432;24;0;24
433;86;139.0;53.0
434;154;141.0;13.0
435;38;1.0;37.0
436;931;326.0;605.0
437;1657;1317.0;340.0
438;879;506.0;373.0
439;780;868.0;88.0
440;1562;1537.0;25.0
441;322;409.0;87.0
442;80;0;80
443;8;0;8
444;1105;1305.0;200.0
445;1569;1584.0;15.0
446;136;117.0;19.0
447;890;851.0;39.0
448;1507;1483.0;24.0
449;94;106.0;12.0
450;764;793.0;29.0
451;1005;1035.0;30.0
452;697;815.0;118.0
453;373;57.0;316.0
454;11;0;11
455;693;690.0;3.0
456;1;0;1
457;681;722.0;41.0
458;46;56.0;10.0
459;21;0;21
460;79;6.0;73.0
461;42;0;42
462;221;411.0;190.0
463;20;28.0;8.0
464;202;358.0;156.0
465;21;0;21
466;62;193.0;131.0
467;151;17.0;134.0
468;349;207.0;142.0
469;44;99.0;55.0
470;466;0;466
471;540;34.0;506.0
472;503;0;503
473;110;131.0;21.0
474;101;648.0;547.0
475;582;24.0;558.0
476;43;68.0;25.0
477;403;0;403
478;52;458.0;406.0
479;34;501.0;467.0
480;373;16.0;357.0
481;153;218.0;65.0
482;91;127.0;36.0
483;487;0;487
484;487;355.0;132.0
485;5;0;5
486;22;17.0;5.0
487;29;0;29
488;39;84.0;45.0
489;19;28.0;9.0
490;26;28.0;2.0
