i;tmja_avant;tmja_apres;diff_tmja
218;16;16.0;0.0
219;1;1.0;0.0
220;0;0;0
221;0;0;0
222;1;1.0;0.0
223;2;2.0;0.0
224;0;0;0
225;3;3.0;0.0
226;1;1.0;0.0
227;0;1.0;1.0
228;0;0;0
229;3;3.0;0.0
230;0;0;0
231;3;3.0;0.0
232;0;1.0;1.0
233;3;3.0;0.0
234;0;0;0
235;0;1.0;1.0
236;7;7.0;0.0
237;0;0;0
238;7;7.0;0.0
239;3;3.0;0.0
240;16;16.0;0.0
241;0;0;0
242;8;8.0;0.0
243;0;0;0
244;1;1.0;0.0
245;11;11.0;0.0
246;0;0;0
247;0;0;0
248;0;0;0
249;0;0;0
250;1;1.0;0.0
251;0;0;0
252;1;0;1
253;0;0;0
254;0;0;0
255;0;0;0
256;0;0;0
257;1;1.0;0.0
258;2;2.0;0.0
259;1;1.0;0.0
260;0;1.0;1.0
261;1;1.0;0.0
262;0;0;0
263;1;1.0;0.0
264;2;2.0;0.0
265;0;2.0;2.0
266;1;1.0;0.0
267;0;0;0
268;6;6.0;0.0
269;3;3.0;0.0
270;0;0;0
271;0;0;0
272;0;1.0;1.0
273;0;0;0
274;1;1.0;0.0
275;0;1.0;1.0
276;1;1.0;0.0
277;1;1.0;0.0
278;1;1.0;0.0
279;3;3.0;0.0
280;2;2.0;0.0
281;2;2.0;0.0
282;5;5.0;0.0
283;0;0;0
284;3;2.0;1.0
285;0;0;0
286;0;0;0
287;0;0;0
288;0;0;0
289;3;0;3
290;1;3.0;2.0
291;13;13.0;0.0
292;0;0;0
293;3;3.0;0.0
294;1;1.0;0.0
295;0;0;0
296;16;17.0;1.0
297;8;8.0;0.0
298;2;2.0;0.0
299;6;6.0;0.0
300;7;7.0;0.0
301;1;1.0;0.0
302;0;0;0
303;0;0;0
304;3;3.0;0.0
305;0;1.0;1.0
306;2;1.0;1.0
307;0;0;0
308;13;13.0;0.0
309;7;7.0;0.0
310;9;9.0;0.0
311;9;9.0;0.0
312;13;13.0;0.0
313;9;9.0;0.0
314;7;7.0;0.0
315;0;0;0
316;0;1.0;1.0
317;0;0;0
318;0;0;0
319;0;0;0
320;3;3.0;0.0
321;1;1.0;0.0
322;0;0;0
323;3;3.0;0.0
324;1;0;1
325;1;1.0;0.0
326;2;2.0;0.0
327;7;7.0;0.0
328;0;0;0
329;14;14.0;0.0
330;2;2.0;0.0
331;7;7.0;0.0
332;3;3.0;0.0
333;7;7.0;0.0
334;10;10.0;0.0
335;0;1.0;1.0
336;6;6.0;0.0
337;1;1.0;0.0
338;0;1.0;1.0
339;0;1.0;1.0
340;3;3.0;0.0
341;0;0;0
342;2;2.0;0.0
343;0;0;0
344;0;0;0
345;3;3.0;0.0
346;1;1.0;0.0
347;5;5.0;0.0
348;2;2.0;0.0
349;0;2.0;2.0
350;2;2.0;0.0
351;1;1.0;0.0
352;0;0;0
353;4;4.0;0.0
354;3;3.0;0.0
355;0;1.0;1.0
356;1;1.0;0.0
357;0;1.0;1.0
358;1;1.0;0.0
359;0;0;0
360;0;1.0;1.0
361;12;12.0;0.0
362;0;0;0
363;0;0;0
364;7;7.0;0.0
365;0;0;0
366;0;0;0
367;0;1.0;1.0
368;0;0;0
369;1;2.0;1.0
370;0;0;0
371;0;0;0
372;0;1.0;1.0
373;7;7.0;0.0
374;9;9.0;0.0
375;0;0;0
376;0;2.0;2.0
377;0;0;0
378;0;0;0
379;5;5.0;0.0
380;0;0;0
381;12;12.0;0.0
382;0;1.0;1.0
383;1;2.0;1.0
384;4;4.0;0.0
385;2;2.0;0.0
386;1;1.0;0.0
387;0;0;0
388;5;5.0;0.0
389;2;2.0;0.0
390;0;1.0;1.0
391;3;3.0;0.0
392;2;2.0;0.0
393;1;0;1
394;0;0;0
395;1;1.0;0.0
396;0;0;0
397;2;1.0;1.0
398;0;0;0
399;0;0;0
400;0;0;0
401;0;0;0
402;1;1.0;0.0
403;0;0;0
404;6;6.0;0.0
405;9;9.0;0.0
406;0;1.0;1.0
407;1;1.0;0.0
408;1;1.0;0.0
409;0;0;0
410;1;1.0;0.0
411;3;3.0;0.0
412;1;1.0;0.0
413;0;0;0
414;1;1.0;0.0
415;0;2.0;2.0
416;0;1.0;1.0
417;0;0;0
418;2;2.0;0.0
419;0;2.0;2.0
420;0;2.0;2.0
421;3;3.0;0.0
422;0;0;0
423;16;16.0;0.0
424;0;0;0
425;0;0;0
426;3;3.0;0.0
427;0;1.0;1.0
428;0;0;0
429;1;1.0;0.0
430;0;0;0
431;1;1.0;0.0
432;0;0;0
433;4;4.0;0.0
434;2;2.0;0.0
435;0;0;0
436;5;5.0;0.0
437;2;2.0;0.0
438;0;0;0
439;0;0;0
440;3;3.0;0.0
441;3;3.0;0.0
442;5;5.0;0.0
443;3;3.0;0.0
444;5;6.0;1.0
445;1;1.0;0.0
446;5;5.0;0.0
447;6;6.0;0.0
448;10;10.0;0.0
449;7;7.0;0.0
450;0;0;0
451;0;1.0;1.0
452;0;0;0
453;0;0;0
454;1;1.0;0.0
455;1;0;1
456;0;0;0
457;0;2.0;2.0
458;1;1.0;0.0
459;1;1.0;0.0
460;0;0;0
461;1;1.0;0.0
462;0;0;0
463;0;0;0
464;0;0;0
465;0;0;0
466;7;7.0;0.0
467;6;6.0;0.0
468;0;0;0
469;0;0;0
470;0;0;0
471;0;0;0
472;7;7.0;0.0
473;5;5.0;0.0
474;0;0;0
475;1;1.0;0.0
476;4;4.0;0.0
477;0;1.0;1.0
478;0;0;0
479;0;1.0;1.0
480;1;1.0;0.0
481;3;3.0;0.0
482;0;0;0
483;0;0;0
484;0;0;0
485;0;0;0
486;2;2.0;0.0
487;1;1.0;0.0
488;1;1.0;0.0
489;0;0;0
490;0;1.0;1.0
491;8;8.0;0.0
492;5;5.0;0.0
493;0;0;0
494;0;0;0
495;0;0;0
496;0;0;0
497;0;0;0
498;0;0;0
499;0;0;0
500;0;1.0;1.0
501;0;0;0
502;1;1.0;0.0
503;4;4.0;0.0
504;1;1.0;0.0
505;5;5.0;0.0
506;0;0;0
507;2;2.0;0.0
508;4;4.0;0.0
509;1;0;1
510;0;0;0
511;1;1.0;0.0
512;0;0;0
513;0;5.0;5.0
514;4;0;4
515;2;2.0;0.0
516;10;10.0;0.0
517;0;4.0;4.0
518;0;0;0
519;0;1.0;1.0
520;0;0;0
521;0;1.0;1.0
522;8;8.0;0.0
523;2;2.0;0.0
524;7;7.0;0.0
525;7;7.0;0.0
526;0;0;0
527;0;0;0
528;0;4.0;4.0
529;0;0;0
530;0;0;0
531;1;1.0;0.0
532;0;1.0;1.0
533;3;3.0;0.0
534;2;2.0;0.0
535;1;1.0;0.0
536;1;1.0;0.0
537;0;0;0
538;0;0;0
539;0;1.0;1.0
540;0;1.0;1.0
541;0;0;0
542;0;0;0
543;1;1.0;0.0
544;0;0;0
545;1;1.0;0.0
546;0;0;0
547;1;1.0;0.0
548;1;1.0;0.0
549;1;2.0;1.0
550;0;0;0
551;0;0;0
552;0;0;0
553;0;1.0;1.0
554;6;3.0;3.0
555;9;9.0;0.0
556;0;3.0;3.0
557;0;2.0;2.0
558;0;2.0;2.0
559;2;2.0;0.0
560;0;0;0
561;2;2.0;0.0
562;2;2.0;0.0
563;0;0;0
564;0;2.0;2.0
565;2;2.0;0.0
566;0;0;0
567;0;0;0
568;0;0;0
569;1;1.0;0.0
570;1;1.0;0.0
571;3;3.0;0.0
572;0;0;0
573;0;0;0
574;0;0;0
575;3;3.0;0.0
576;0;0;0
577;1;1.0;0.0
578;0;0;0
579;0;1.0;1.0
580;1;1.0;0.0
581;0;0;0
582;0;0;0
583;0;1.0;1.0
584;0;0;0
585;4;5.0;1.0
586;7;7.0;0.0
587;1;1.0;0.0
588;0;0;0
589;0;0;0
590;0;0;0
591;0;0;0
592;0;0;0
593;0;0;0
594;0;0;0
595;0;0;0
596;0;0;0
597;0;1.0;1.0
598;1;1.0;0.0
599;0;1.0;1.0
600;0;0;0
601;2;1.0;1.0
602;6;6.0;0.0
603;1;1.0;0.0
604;2;2.0;0.0
605;1;1.0;0.0
606;0;0;0
607;0;0;0
608;2;2.0;0.0
609;1;1.0;0.0
610;0;0;0
611;1;0;1
612;1;1.0;0.0
613;0;1.0;1.0
614;1;1.0;0.0
615;0;0;0
616;13;13.0;0.0
617;9;9.0;0.0
618;9;9.0;0.0
619;1;1.0;0.0
620;0;0;0
621;0;0;0
622;7;7.0;0.0
623;0;0;0
624;1;2.0;1.0
625;2;2.0;0.0
626;1;1.0;0.0
627;13;13.0;0.0
628;10;10.0;0.0
629;2;3.0;1.0
630;0;0;0
631;5;5.0;0.0
632;4;4.0;0.0
633;1;1.0;0.0
634;4;4.0;0.0
635;0;1.0;1.0
636;0;0;0
637;0;1.0;1.0
638;0;0;0
639;0;0;0
640;5;5.0;0.0
641;2;2.0;0.0
642;0;0;0
643;1;1.0;0.0
644;0;0;0
645;0;0;0
646;0;0;0
647;1;1.0;0.0
648;0;1.0;1.0
649;1;1.0;0.0
650;0;1.0;1.0
651;15;15.0;0.0
652;0;0;0
653;1;1.0;0.0
654;0;0;0
655;2;2.0;0.0
656;0;3.0;3.0
657;0;0;0
658;0;0;0
659;1;1.0;0.0
660;0;0;0
661;3;3.0;0.0
662;0;0;0
663;0;0;0
664;0;0;0
665;0;0;0
666;1;1.0;0.0
667;1;1.0;0.0
668;3;2.0;1.0
669;0;0;0
670;0;1.0;1.0
671;0;0;0
672;0;0;0
673;0;0;0
674;17;17.0;0.0
675;11;11.0;0.0
676;2;2.0;0.0
677;1;1.0;0.0
678;1;1.0;0.0
679;0;1.0;1.0
680;4;4.0;0.0
681;1;1.0;0.0
682;0;0;0
683;2;2.0;0.0
684;0;0;0
685;1;0;1
686;1;1.0;0.0
687;6;6.0;0.0
688;1;1.0;0.0
689;6;6.0;0.0
690;1;1.0;0.0
691;5;5.0;0.0
692;2;2.0;0.0
693;0;0;0
694;12;11.0;1.0
695;0;0;0
696;0;2.0;2.0
697;0;1.0;1.0
698;0;0;0
699;0;0;0
700;3;3.0;0.0
701;1;1.0;0.0
702;0;2.0;2.0
703;0;0;0
704;0;1.0;1.0
705;3;3.0;0.0
706;0;0;0
707;0;0;0
708;0;0;0
709;0;0;0
710;0;0;0
711;20;20.0;0.0
712;0;0;0
713;0;1.0;1.0
714;0;0;0
715;10;10.0;0.0
716;0;0;0
717;5;5.0;0.0
718;2;2.0;0.0
719;17;16.0;1.0
720;5;5.0;0.0
721;11;11.0;0.0
722;0;0;0
723;11;11.0;0.0
724;13;13.0;0.0
725;12;12.0;0.0
726;2;2.0;0.0
727;0;0;0
728;1;1.0;0.0
729;1;1.0;0.0
730;0;0;0
731;8;8.0;0.0
732;3;3.0;0.0
733;19;19.0;0.0
734;4;4.0;0.0
735;1;1.0;0.0
736;0;0;0
737;1;1.0;0.0
738;8;8.0;0.0
739;20;20.0;0.0
740;5;5.0;0.0
741;0;0;0
742;2;4.0;2.0
743;0;0;0
744;1;1.0;0.0
745;1;1.0;0.0
746;1;1.0;0.0
747;1;1.0;0.0
748;0;0;0
749;9;9.0;0.0
750;11;11.0;0.0
751;0;0;0
752;2;2.0;0.0
753;2;2.0;0.0
754;8;8.0;0.0
755;5;5.0;0.0
756;0;7.0;7.0
757;1;1.0;0.0
758;6;6.0;0.0
759;1;8.0;7.0
760;7;0;7
761;0;0;0
762;0;0;0
763;0;0;0
764;9;9.0;0.0
765;1;1.0;0.0
766;2;2.0;0.0
767;9;9.0;0.0
768;18;18.0;0.0
769;5;5.0;0.0
770;3;3.0;0.0
771;0;1.0;1.0
772;0;0;0
773;2;2.0;0.0
774;0;0;0
775;0;0;0
776;0;0;0
777;0;1.0;1.0
778;0;0;0
779;0;0;0
780;15;15.0;0.0
781;1;1.0;0.0
782;0;0;0
783;3;3.0;0.0
784;0;0;0
785;0;1.0;1.0
786;1;1.0;0.0
787;0;0;0
788;4;4.0;0.0
789;8;8.0;0.0
790;0;0;0
791;3;3.0;0.0
792;6;6.0;0.0
793;0;0;0
794;0;0;0
795;7;7.0;0.0
796;12;12.0;0.0
797;9;9.0;0.0
798;4;4.0;0.0
799;7;7.0;0.0
800;2;0;2
801;0;1.0;1.0
802;1;1.0;0.0
803;0;0;0
804;0;0;0
805;0;0;0
806;0;0;0
807;1;1.0;0.0
808;0;0;0
809;0;0;0
810;0;0;0
811;0;0;0
812;3;3.0;0.0
813;0;0;0
814;0;0;0
815;0;0;0
816;2;3.0;1.0
817;0;0;0
818;3;3.0;0.0
819;0;1.0;1.0
820;5;5.0;0.0
821;1;1.0;0.0
822;2;2.0;0.0
823;1;2.0;1.0
824;1;1.0;0.0
825;3;3.0;0.0
826;0;0;0
827;6;6.0;0.0
828;3;3.0;0.0
829;2;2.0;0.0
830;6;6.0;0.0
831;5;5.0;0.0
832;3;3.0;0.0
833;5;5.0;0.0
834;1;1.0;0.0
835;3;3.0;0.0
836;3;3.0;0.0
837;0;0;0
838;0;0;0
839;0;2.0;2.0
840;2;2.0;0.0
841;2;2.0;0.0
842;0;0;0
843;1;1.0;0.0
844;12;12.0;0.0
845;8;8.0;0.0
846;0;0;0
847;12;12.0;0.0
848;21;21.0;0.0
849;3;3.0;0.0
850;9;9.0;0.0
851;1;1.0;0.0
852;9;9.0;0.0
853;19;19.0;0.0
854;13;13.0;0.0
855;0;0;0
856;20;20.0;0.0
857;13;13.0;0.0
858;20;20.0;0.0
859;3;4.0;1.0
860;1;0;1
861;19;19.0;0.0
862;1;1.0;0.0
863;12;12.0;0.0
864;17;17.0;0.0
865;1;2.0;1.0
866;0;0;0
867;4;4.0;0.0
868;2;2.0;0.0
869;17;17.0;0.0
870;1;1.0;0.0
871;1;1.0;0.0
872;2;2.0;0.0
873;16;16.0;0.0
874;8;8.0;0.0
875;5;5.0;0.0
876;1;1.0;0.0
877;9;8.0;1.0
878;11;11.0;0.0
879;11;11.0;0.0
880;16;16.0;0.0
881;11;11.0;0.0
882;9;9.0;0.0
883;0;0;0
884;10;10.0;0.0
885;8;9.0;1.0
886;11;11.0;0.0
887;6;6.0;0.0
888;0;0;0
889;0;0;0
890;0;1.0;1.0
891;0;0;0
892;9;9.0;0.0
893;9;9.0;0.0
894;0;1.0;1.0
895;9;9.0;0.0
896;8;8.0;0.0
897;8;8.0;0.0
898;0;0;0
899;0;0;0
900;0;0;0
901;1;1.0;0.0
902;0;0;0
903;4;4.0;0.0
904;2;2.0;0.0
905;1;1.0;0.0
906;0;0;0
907;1;1.0;0.0
908;0;0;0
909;1;1.0;0.0
910;2;2.0;0.0
911;4;4.0;0.0
912;7;7.0;0.0
913;4;4.0;0.0
914;1;1.0;0.0
915;1;1.0;0.0
916;2;3.0;1.0
917;6;6.0;0.0
918;2;2.0;0.0
919;7;7.0;0.0
920;4;4.0;0.0
921;1;1.0;0.0
922;7;7.0;0.0
923;5;5.0;0.0
924;1;1.0;0.0
925;0;0;0
926;8;8.0;0.0
927;3;3.0;0.0
928;0;0;0
929;7;7.0;0.0
930;7;7.0;0.0
931;4;4.0;0.0
932;0;0;0
933;1;1.0;0.0
934;4;4.0;0.0
935;2;2.0;0.0
936;4;3.0;1.0
937;1;1.0;0.0
938;2;1.0;1.0
939;4;4.0;0.0
940;1;0;1
941;4;4.0;0.0
942;4;4.0;0.0
943;4;4.0;0.0
944;4;4.0;0.0
945;0;0;0
946;4;4.0;0.0
947;0;0;0
948;1;1.0;0.0
949;0;1.0;1.0
950;0;0;0
951;0;0;0
952;0;0;0
953;0;0;0
954;0;0;0
