i;tmja_avant;tmja_apres;diff_tmja
332;46;0;46
333;24;0;24
335;66;0;66
336;20;0;20
337;60;139.0;79.0
338;12;55.0;43.0
339;1;0;1
340;35;110.0;75.0
341;373;0;373
342;59;0;59
343;1132;901.0;231.0
344;38;26.0;12.0
346;25;9.0;16.0
348;25;69.0;44.0
349;49;27.0;22.0
350;68;51.0;17.0
351;89;0;89
352;269;218.0;51.0
353;12;124.0;112.0
354;312;0;312
355;335;816.0;481.0
356;6;0;6
357;21;26.0;5.0
358;390;237.0;153.0
359;441;242.0;199.0
360;467;0;467
361;159;253.0;94.0
362;624;0;624
363;112;0;112
364;417;256.0;161.0
365;953;163.0;790.0
366;428;383.0;45.0
367;14;0;14
368;65;157.0;92.0
369;50;0;50
370;20;26.0;6.0
371;113;62.0;51.0
372;145;131.0;14.0
373;42;0;42
374;25;26.0;1.0
375;23;0;23
376;44;69.0;25.0
377;25;48.0;23.0
378;640;0;640
379;906;914.0;8.0
380;28;0;28
381;99;0;99
382;25;0;25
383;602;18.0;584.0
384;25;0;25
385;174;142.0;32.0
386;19;0;19
387;2;0;2
388;4;0;4
389;34;0;34
390;26;26.0;0.0
392;24;0;24
393;40;0;40
394;230;315.0;85.0
395;20;0;20
396;25;26.0;1.0
397;23;26.0;3.0
398;16;26.0;10.0
399;570;92.0;478.0
400;117;137.0;20.0
401;18;1.0;17.0
402;11;0;11
403;15;0;15
404;128;163.0;35.0
405;25;26.0;1.0
406;45;95.0;50.0
407;23;0;23
408;609;1002.0;393.0
409;621;996.0;375.0
410;36;0;36
411;167;199.0;32.0
412;70;146.0;76.0
414;37;0;37
415;259;0;259
416;316;460.0;144.0
417;1061;1191.0;130.0
418;22;0;22
419;34;216.0;182.0
420;4;0;4
421;13;190.0;177.0
422;905;0;905
423;878;0;878
424;15;0;15
425;12;150.0;138.0
426;6;0;6
427;17;26.0;9.0
428;9;0;9
429;33;485.0;452.0
430;24;0;24
431;258;565.0;307.0
432;35;0;35
433;23;26.0;3.0
434;23;0;23
435;50;0;50
436;34;55.0;21.0
437;25;0;25
438;129;0;129
439;11;433.0;422.0
440;147;0;147
441;28;21.0;7.0
442;36;0;36
443;207;0;207
444;148;276.0;128.0
445;39;55.0;16.0
446;16;0;16
447;7;0;7
448;316;0;316
449;341;0;341
451;48;0;48
452;50;165.0;115.0
453;99;0;99
454;25;0;25
455;76;139.0;63.0
456;143;0;143
457;22;229.0;207.0
458;17;0;17
459;70;0;70
460;27;26.0;1.0
461;31;0;31
462;22;0;22
463;190;442.0;252.0
465;23;26.0;3.0
466;18;0;18
467;21;0;21
468;24;38.0;14.0
469;17;0;17
470;23;0;23
471;15;0;15
472;75;0;75
473;23;0;23
474;603;0;603
475;519;0;519
476;61;0;61
478;67;38.0;29.0
479;45;19.0;26.0
480;21;46.0;25.0
481;97;85.0;12.0
482;1;0;1
483;23;0;23
484;24;0;24
486;51;0;51
487;143;0;143
488;113;0;113
489;42;0;42
490;32;84.0;52.0
492;116;6.0;110.0
493;132;68.0;64.0
495;16;0;16
496;50;58.0;8.0
497;21;0;21
498;23;26.0;3.0
499;1310;0;1310
500;1298;0;1298
501;6;26.0;20.0
502;31;0;31
503;41;52.0;11.0
504;708;0;708
505;8;26.0;18.0
506;182;0;182
507;173;26.0;147.0
508;115;53.0;62.0
509;1504;19.0;1485.0
510;201;0;201
511;260;239.0;21.0
512;461;527.0;66.0
513;331;0;331
514;173;253.0;80.0
516;1;0;1
518;393;60.0;333.0
519;372;0;372
520;72;3.0;69.0
521;22;48.0;26.0
522;43;39.0;4.0
523;19;0;19
524;14;46.0;32.0
525;25;26.0;1.0
526;976;832.0;144.0
527;260;0;260
528;19;92.0;73.0
529;78;0;78
530;103;0;103
531;8;0;8
532;14;0;14
533;67;76.0;9.0
534;122;0;122
535;83;0;83
536;35;61.0;26.0
537;262;191.0;71.0
538;32;0;32
539;5;113.0;108.0
540;17;48.0;31.0
541;9;0;9
542;1473;191.0;1282.0
543;1553;0;1553
544;140;173.0;33.0
545;24;454.0;430.0
546;196;0;196
547;18;0;18
548;105;0;105
549;25;26.0;1.0
550;270;216.0;54.0
551;13;0;13
552;26;26.0;0.0
553;18;0;18
554;392;417.0;25.0
555;25;26.0;1.0
556;712;0;712
557;20;90.0;70.0
558;444;14.0;430.0
559;74;102.0;28.0
560;22;26.0;4.0
561;1553;1675.0;122.0
562;37;0;37
563;4;0;4
564;24;0;24
565;18;0;18
566;156;70.0;86.0
567;188;96.0;92.0
568;16;49.0;33.0
569;42;148.0;106.0
570;251;130.0;121.0
571;21;0;21
572;1682;24.0;1658.0
573;26;340.0;314.0
574;30;0;30
575;22;0;22
576;38;194.0;156.0
577;350;856.0;506.0
578;1489;461.0;1028.0
579;1150;143.0;1007.0
580;27;218.0;191.0
581;1535;0;1535
582;1503;1025.0;478.0
583;448;0;448
584;113;0;113
585;85;97.0;12.0
587;662;598.0;64.0
588;442;0;442
589;331;311.0;20.0
590;274;0;274
591;60;0;60
592;352;0;352
593;888;0;888
594;1527;1564.0;37.0
595;13;779.0;766.0
596;53;52.0;1.0
597;79;0;79
598;24;26.0;2.0
599;1079;22.0;1057.0
600;1018;1105.0;87.0
601;23;26.0;3.0
602;151;0;151
603;176;407.0;231.0
604;565;536.0;29.0
605;545;807.0;262.0
606;70;55.0;15.0
607;561;479.0;82.0
608;70;65.0;5.0
609;58;0;58
610;1177;2164.0;987.0
611;88;26.0;62.0
612;123;0;123
613;732;1483.0;751.0
614;1496;52.0;1444.0
615;392;0;392
616;243;881.0;638.0
617;28;26.0;2.0
618;24;0;24
619;38;14.0;24.0
620;203;187.0;16.0
621;14;0;14
622;22;0;22
623;171;0;171
624;948;780.0;168.0
625;78;0;78
626;28;0;28
627;84;78.0;6.0
628;23;6.0;17.0
629;21;26.0;5.0
630;19;0;19
631;486;80.0;406.0
632;462;421.0;41.0
633;25;26.0;1.0
634;534;467.0;67.0
635;478;7.0;471.0
636;21;0;21
637;744;64.0;680.0
638;1036;0;1036
639;555;490.0;65.0
640;111;26.0;85.0
641;83;0;83
642;30;0;30
643;24;0;24
646;88;0;88
647;23;50.0;27.0
650;50;0;50
651;208;362.0;154.0
652;164;0;164
653;100;0;100
654;22;0;22
655;127;52.0;75.0
656;145;0;145
657;183;100.0;83.0
658;3;328.0;325.0
659;372;60.0;312.0
660;61;118.0;57.0
661;76;171.0;95.0
662;300;157.0;143.0
663;189;0;189
664;185;236.0;51.0
665;57;0;57
666;466;40.0;426.0
667;258;222.0;36.0
668;269;0;269
669;231;596.0;365.0
670;84;0;84
671;204;26.0;178.0
673;20;0;20
674;82;0;82
675;156;182.0;26.0
676;43;0;43
677;164;0;164
678;1084;459.0;625.0
679;798;0;798
680;51;28.0;23.0
681;1082;489.0;593.0
682;1722;338.0;1384.0
683;199;10.0;189.0
684;82;0;82
685;744;0;744
686;1061;0;1061
687;16;36.0;20.0
688;1624;0;1624
689;1072;0;1072
690;1638;62.0;1576.0
691;92;0;92
692;1527;0;1527
693;1023;0;1023
694;1558;140.0;1418.0
695;139;0;139
696;68;0;68
697;880;212.0;668.0
698;137;0;137
699;1524;26.0;1498.0
700;84;0;84
701;39;0;39
702;1441;0;1441
703;779;62.0;717.0
704;969;104.0;865.0
705;203;88.0;115.0
706;722;0;722
707;1050;1165.0;115.0
708;1545;0;1545
709;1459;217.0;1242.0
710;1555;218.0;1337.0
711;1062;1101.0;39.0
712;1040;100.0;940.0
713;1083;1109.0;26.0
714;753;341.0;412.0
715;331;21.0;310.0
716;18;0;18
717;39;0;39
718;29;0;29
719;56;0;56
720;628;0;628
721;654;702.0;48.0
722;2;0;2
723;652;658.0;6.0
724;643;676.0;33.0
725;44;26.0;18.0
726;25;0;25
727;66;109.0;43.0
728;75;47.0;28.0
729;43;0;43
730;252;128.0;124.0
731;22;26.0;4.0
732;234;316.0;82.0
733;11;0;11
734;64;216.0;152.0
735;155;0;155
736;357;100.0;257.0
737;237;0;237
738;26;0;26
739;45;0;45
740;519;0;519
741;53;0;53
742;534;26.0;508.0
743;553;0;553
744;133;647.0;514.0
745;659;0;659
746;578;0;578
747;139;0;139
748;101;0;101
749;563;0;563
750;453;230.0;223.0
751;731;0;731
752;770;0;770
753;407;0;407
754;60;256.0;196.0
755;39;509.0;470.0
756;389;372.0;17.0
757;171;0;171
758;98;197.0;99.0
759;152;0;152
760;415;364.0;51.0
761;114;171.0;57.0
762;488;0;488
763;498;0;498
764;393;402.0;9.0
765;96;0;96
766;28;145.0;117.0
767;25;51.0;26.0
768;14;26.0;12.0
769;23;47.0;24.0
