i;tmja_avant;tmja_apres;diff_tmja
214;30;37.0;7.0
217;46;0;46
218;65;149.0;84.0
219;93;16.0;77.0
220;225;0;225
221;10;59.0;49.0
222;337;72.0;265.0
223;19;11.0;8.0
224;354;581.0;227.0
225;458;0;458
226;151;0;151
227;129;0;129
228;964;809.0;155.0
229;462;0;462
230;49;29.0;20.0
231;6;0;6
232;58;90.0;32.0
233;20;11.0;9.0
234;61;111.0;50.0
235;37;0;37
236;46;57.0;11.0
237;43;0;43
238;920;769.0;151.0
239;19;0;19
240;890;718.0;172.0
241;22;0;22
242;17;11.0;6.0
243;22;30.0;8.0
244;21;27.0;6.0
246;24;34.0;10.0
247;14;11.0;3.0
248;25;31.0;6.0
249;856;655.0;201.0
250;73;59.0;14.0
251;24;32.0;8.0
252;27;0;27
253;144;149.0;5.0
254;16;37.0;21.0
255;179;552.0;373.0
256;382;0;382
257;41;15.0;26.0
258;61;22.0;39.0
259;68;23.0;45.0
261;40;0;40
262;282;110.0;172.0
263;278;0;278
264;1092;1110.0;18.0
265;30;0;30
266;13;37.0;24.0
267;10;0;10
268;34;37.0;3.0
269;936;0;936
270;130;1075.0;945.0
271;983;79.0;904.0
272;921;0;921
273;25;75.0;50.0
274;7;0;7
275;7;0;7
276;27;2.0;25.0
277;38;7.0;31.0
278;200;221.0;21.0
279;37;0;37
280;32;6.0;26.0
281;40;0;40
282;89;143.0;54.0
283;138;182.0;44.0
284;17;30.0;13.0
285;146;178.0;32.0
286;24;0;24
287;12;35.0;23.0
288;279;340.0;61.0
290;43;0;43
291;44;0;44
292;104;94.0;10.0
293;137;4.0;133.0
294;76;16.0;60.0
295;18;32.0;14.0
296;30;29.0;1.0
297;213;319.0;106.0
298;170;116.0;54.0
300;23;11.0;12.0
301;20;11.0;9.0
302;246;219.0;27.0
303;22;21.0;1.0
304;20;0;20
305;591;71.0;520.0
306;50;12.0;38.0
307;43;55.0;12.0
308;117;139.0;22.0
309;1;0;1
310;23;11.0;12.0
311;20;0;20
312;0;66.0;66.0
313;43;0;43
314;101;24.0;77.0
315;89;182.0;93.0
316;29;10.0;19.0
317;0;14.0;14.0
319;1281;1269.0;12.0
320;13;0;13
321;30;12.0;18.0
322;144;0;144
323;1520;1669.0;149.0
324;152;0;152
325;518;492.0;26.0
326;472;228.0;244.0
327;169;288.0;119.0
328;25;14.0;11.0
329;0;15.0;15.0
332;25;42.0;17.0
333;35;42.0;7.0
334;18;0;18
335;924;680.0;244.0
336;17;0;17
337;18;39.0;21.0
338;102;0;102
339;7;0;7
340;80;232.0;152.0
341;31;60.0;29.0
342;59;0;59
343;77;114.0;37.0
344;27;0;27
345;15;0;15
346;24;18.0;6.0
347;16;11.0;5.0
348;5;0;5
349;1520;1530.0;10.0
350;140;84.0;56.0
351;29;28.0;1.0
352;109;195.0;86.0
353;67;365.0;298.0
354;295;0;295
355;18;19.0;1.0
356;442;233.0;209.0
357;55;75.0;20.0
358;1572;1526.0;46.0
359;4;54.0;50.0
360;197;11.0;186.0
361;32;40.0;8.0
362;20;11.0;9.0
363;36;0;36
364;266;305.0;39.0
365;21;0;21
366;27;11.0;16.0
367;49;89.0;40.0
368;19;0;19
369;22;15.0;7.0
370;30;47.0;17.0
371;27;0;27
372;356;372.0;16.0
373;315;295.0;20.0
374;1563;1561.0;2.0
375;1185;1200.0;15.0
376;25;0;25
377;1498;1488.0;10.0
378;1101;1108.0;7.0
379;127;172.0;45.0
380;130;126.0;4.0
381;0;3.0;3.0
382;432;426.0;6.0
383;267;0;267
384;1516;1553.0;37.0
385;491;542.0;51.0
386;101;174.0;73.0
387;15;0;15
388;66;19.0;47.0
389;35;81.0;46.0
390;55;111.0;56.0
391;27;32.0;5.0
392;1082;1020.0;62.0
393;1066;1083.0;17.0
394;163;0;163
395;165;583.0;418.0
396;61;37.0;24.0
397;72;70.0;2.0
398;66;77.0;11.0
399;63;0;63
400;1211;946.0;265.0
401;750;0;750
402;417;197.0;220.0
403;232;219.0;13.0
404;23;11.0;12.0
405;38;0;38
406;203;78.0;125.0
407;17;102.0;85.0
408;149;0;149
409;60;41.0;19.0
410;19;13.0;6.0
411;16;0;16
412;20;11.0;9.0
413;22;88.0;66.0
414;443;382.0;61.0
415;507;516.0;9.0
416;735;742.0;7.0
417;1094;1057.0;37.0
418;641;405.0;236.0
419;105;123.0;18.0
420;90;59.0;31.0
421;42;32.0;10.0
422;22;10.0;12.0
423;2;0;2
424;19;19.0;0.0
426;1;0;1
427;158;0;158
428;26;169.0;143.0
429;135;0;135
430;180;16.0;164.0
431;64;0;64
432;252;261.0;9.0
433;369;376.0;7.0
434;474;438.0;36.0
435;492;528.0;36.0
436;231;190.0;41.0
437;266;257.0;9.0
439;145;31.0;114.0
440;39;0;39
441;158;151.0;7.0
442;756;735.0;21.0
443;1590;877.0;713.0
444;1096;1079.0;17.0
445;10;0;10
446;1711;1723.0;12.0
447;1090;1075.0;15.0
448;55;0;55
449;866;958.0;92.0
450;71;79.0;8.0
451;175;186.0;11.0
452;1535;1522.0;13.0
453;783;709.0;74.0
454;934;1025.0;91.0
455;746;682.0;64.0
456;1512;1477.0;35.0
457;1061;1021.0;40.0
458;38;0;38
459;1110;1010.0;100.0
460;19;0;19
461;654;674.0;20.0
462;678;711.0;33.0
463;2;0;2
464;688;695.0;7.0
465;690;700.0;10.0
466;38;58.0;20.0
467;27;8.0;19.0
468;229;223.0;6.0
469;243;0;243
470;1;0;1
471;346;0;346
472;240;3.0;237.0
473;502;528.0;26.0
474;550;582.0;32.0
475;139;0;139
476;646;64.0;582.0
477;541;168.0;373.0
478;136;0;136
479;78;75.0;3.0
480;565;0;565
481;490;742.0;252.0
482;702;462.0;240.0
483;60;314.0;254.0
484;416;416.0;0.0
485;354;0;354
486;453;451.0;2.0
487;456;94.0;362.0
488;359;375.0;16.0
489;84;0;84
490;33;13.0;20.0
491;52;29.0;23.0
492;16;28.0;12.0
