i;tmja_avant;tmja_apres;diff_tmja
133;248;149.0;99.0
134;20;0;20
135;20;0;20
136;132;20.0;112.0
137;89;0;89
138;46;10.0;36.0
139;4;0;4
141;65;139.0;74.0
142;3;0;3
143;112;10.0;102.0
144;45;0;45
145;54;10.0;44.0
146;65;206.0;141.0
147;41;0;41
148;6;30.0;24.0
149;147;0;147
150;188;90.0;98.0
151;63;5.0;58.0
152;102;19.0;83.0
153;1333;1266.0;67.0
154;188;0;188
155;1141;1021.0;120.0
156;87;0;87
157;180;127.0;53.0
158;422;219.0;203.0
159;45;0;45
160;98;217.0;119.0
161;441;505.0;64.0
162;79;0;79
163;48;20.0;28.0
164;64;0;64
165;38;72.0;34.0
166;97;0;97
167;27;14.0;13.0
168;25;0;25
169;152;74.0;78.0
170;18;10.0;8.0
171;5;0;5
172;19;0;19
173;296;186.0;110.0
174;231;97.0;134.0
175;88;60.0;28.0
176;270;0;270
177;1028;913.0;115.0
178;102;59.0;43.0
179;21;16.0;5.0
180;188;81.0;107.0
181;146;83.0;63.0
182;176;81.0;95.0
183;164;0;164
184;39;0;39
185;33;75.0;42.0
186;252;16.0;236.0
187;150;0;150
188;97;0;97
189;295;91.0;204.0
191;191;137.0;54.0
192;714;950.0;236.0
193;187;0;187
194;975;58.0;917.0
195;428;0;428
196;18;0;18
197;681;471.0;210.0
198;67;50.0;17.0
199;63;0;63
200;20;341.0;321.0
201;2;196.0;194.0
202;14;155.0;141.0
203;5;0;5
204;98;0;98
205;31;30.0;1.0
206;61;55.0;6.0
207;47;25.0;22.0
208;15;0;15
209;44;9.0;35.0
210;25;7.0;18.0
211;9;0;9
212;37;32.0;5.0
213;59;0;59
214;53;12.0;41.0
215;732;155.0;577.0
216;233;0;233
217;28;0;28
218;22;0;22
219;66;20.0;46.0
220;79;164.0;85.0
221;67;0;67
223;152;172.0;20.0
224;71;2.0;69.0
225;93;0;93
226;378;440.0;62.0
227;315;0;315
228;237;211.0;26.0
229;123;0;123
230;0;75.0;75.0
232;24;85.0;61.0
234;141;0;141
235;155;50.0;105.0
236;1081;0;1081
237;4;26.0;22.0
238;0;20.0;20.0
239;1194;1089.0;105.0
240;945;0;945
241;54;328.0;274.0
242;273;419.0;146.0
243;1018;0;1018
244;12;19.0;7.0
245;63;15.0;48.0
246;326;395.0;69.0
247;22;0;22
248;16;0;16
249;1285;90.0;1195.0
250;1203;0;1203
251;1232;0;1232
252;1255;419.0;836.0
253;1020;0;1020
254;28;0;28
255;28;0;28
256;24;10.0;14.0
257;25;26.0;1.0
258;462;288.0;174.0
259;44;0;44
260;8;10.0;2.0
261;480;248.0;232.0
262;58;0;58
263;138;0;138
264;325;298.0;27.0
265;322;429.0;107.0
266;144;98.0;46.0
267;1096;4.0;1092.0
268;538;238.0;300.0
269;906;0;906
270;1313;1502.0;189.0
271;26;5.0;21.0
272;41;196.0;155.0
273;6;0;6
274;77;0;77
275;0;191.0;191.0
276;19;0;19
277;110;183.0;73.0
278;236;0;236
279;570;0;570
280;10;44.0;34.0
281;17;0;17
282;217;178.0;39.0
283;108;118.0;10.0
284;49;0;49
285;27;0;27
286;107;10.0;97.0
287;69;0;69
288;15;10.0;5.0
289;1322;222.0;1100.0
290;17;14.0;3.0
291;1081;0;1081
292;112;0;112
293;43;0;43
294;9;10.0;1.0
295;71;148.0;77.0
296;59;0;59
297;1034;0;1034
298;1243;399.0;844.0
299;88;134.0;46.0
300;39;0;39
301;21;27.0;6.0
302;29;0;29
303;409;515.0;106.0
304;22;10.0;12.0
305;77;634.0;557.0
306;970;713.0;257.0
307;70;0;70
308;35;0;35
309;57;0;57
310;175;117.0;58.0
311;51;0;51
312;25;0;25
313;61;0;61
314;21;10.0;11.0
315;63;30.0;33.0
316;23;0;23
317;22;7.0;15.0
318;15;10.0;5.0
319;315;358.0;43.0
320;386;0;386
321;22;0;22
322;50;0;50
323;26;0;26
324;0;61.0;61.0
325;146;0;146
326;66;0;66
327;19;7.0;12.0
328;80;3.0;77.0
329;34;17.0;17.0
331;22;29.0;7.0
332;348;0;348
333;75;0;75
334;1106;953.0;153.0
335;37;74.0;37.0
336;0;10.0;10.0
337;164;0;164
338;21;0;21
339;1;15.0;14.0
340;39;0;39
341;49;60.0;11.0
342;87;40.0;47.0
343;229;0;229
344;261;260.0;1.0
345;316;0;316
346;6;516.0;510.0
347;19;0;19
348;375;548.0;173.0
349;473;0;473
350;158;0;158
351;623;287.0;336.0
352;126;0;126
353;429;0;429
354;949;0;949
355;431;167.0;264.0
356;8;403.0;395.0
357;49;0;49
358;29;10.0;19.0
359;106;70.0;36.0
360;136;44.0;92.0
361;6;0;6
362;23;10.0;13.0
363;69;0;69
364;17;0;17
365;47;0;47
366;59;30.0;29.0
367;39;20.0;19.0
368;24;0;24
369;634;121.0;513.0
370;952;0;952
371;26;0;26
372;55;0;55
373;132;149.0;17.0
374;598;988.0;390.0
375;923;0;923
376;31;10.0;21.0
377;175;0;175
378;17;0;17
379;10;146.0;136.0
380;16;126.0;110.0
381;26;0;26
382;201;0;201
383;0;3.0;3.0
384;19;10.0;9.0
385;46;106.0;60.0
386;241;0;241
387;20;0;20
388;31;10.0;21.0
389;24;0;24
390;19;10.0;9.0
391;540;29.0;511.0
392;20;140.0;120.0
393;6;0;6
394;23;0;23
395;8;132.0;124.0
396;127;0;127
397;26;29.0;3.0
398;650;0;650
399;23;0;23
400;670;0;670
401;173;0;173
402;382;0;382
403;47;58.0;11.0
404;58;0;58
405;0;10.0;10.0
406;1049;1007.0;42.0
407;22;10.0;12.0
408;14;0;14
409;883;0;883
410;156;484.0;328.0
411;989;58.0;931.0
412;872;0;872
413;21;0;21
414;7;0;7
415;19;10.0;9.0
416;7;0;7
417;48;0;48
418;177;0;177
419;260;18.0;242.0
420;40;26.0;14.0
421;27;0;27
422;19;0;19
423;38;95.0;57.0
424;41;0;41
425;40;0;40
426;73;115.0;42.0
427;25;0;25
428;132;0;132
429;9;0;9
430;142;44.0;98.0
431;22;10.0;12.0
432;31;0;31
433;197;44.0;153.0
434;136;0;136
435;23;10.0;13.0
436;34;0;34
437;16;0;16
438;6;10.0;4.0
439;358;0;358
440;0;434.0;434.0
441;44;10.0;34.0
442;53;0;53
443;109;130.0;21.0
444;22;0;22
445;157;82.0;75.0
446;25;0;25
447;20;0;20
448;83;52.0;31.0
449;25;10.0;15.0
450;26;10.0;16.0
451;17;0;17
452;30;10.0;20.0
453;220;68.0;152.0
454;212;0;212
455;0;134.0;134.0
456;17;10.0;7.0
457;29;10.0;19.0
458;216;822.0;606.0
459;17;0;17
460;21;0;21
461;22;0;22
462;20;13.0;7.0
463;25;0;25
464;28;0;28
465;58;0;58
466;18;0;18
467;573;170.0;403.0
468;481;0;481
469;69;0;69
471;36;0;36
472;88;80.0;8.0
473;21;69.0;48.0
474;40;0;40
475;16;0;16
476;2;0;2
477;4;0;4
478;23;0;23
479;17;0;17
480;0;4.0;4.0
481;44;34.0;10.0
482;141;145.0;4.0
483;558;0;558
484;120;0;120
485;97;14.0;83.0
486;50;20.0;30.0
487;21;0;21
489;118;14.0;104.0
491;18;10.0;8.0
492;97;0;97
493;41;0;41
494;25;34.0;9.0
495;22;0;22
496;1610;1740.0;130.0
497;1250;92.0;1158.0
498;1242;102.0;1140.0
499;9;0;9
500;25;0;25
501;55;20.0;35.0
502;712;0;712
503;13;349.0;336.0
504;155;135.0;20.0
505;110;236.0;126.0
506;1664;1492.0;172.0
507;1493;1206.0;287.0
508;173;296.0;123.0
509;251;625.0;374.0
510;465;0;465
511;437;0;437
512;166;122.0;44.0
514;0;23.0;23.0
516;46;0;46
517;387;117.0;270.0
518;373;0;373
519;35;0;35
520;90;74.0;16.0
521;17;0;17
522;30;10.0;20.0
523;24;12.0;12.0
524;22;10.0;12.0
525;943;873.0;70.0
526;239;0;239
527;23;0;23
528;25;10.0;15.0
529;20;0;20
530;62;30.0;32.0
531;17;0;17
532;31;10.0;21.0
533;59;0;59
534;22;0;22
535;68;30.0;38.0
536;21;0;21
537;146;90.0;56.0
538;98;0;98
539;30;1101.0;1071.0
540;271;0;271
541;19;0;19
542;30;0;30
543;12;1129.0;1117.0
544;31;10.0;21.0
545;1453;318.0;1135.0
546;1570;2265.0;695.0
547;163;0;163
548;24;0;24
549;19;10.0;9.0
550;125;434.0;309.0
551;24;34.0;10.0
552;73;0;73
553;22;24.0;2.0
554;23;248.0;225.0
555;407;169.0;238.0
556;27;0;27
557;717;20.0;697.0
558;24;0;24
559;442;49.0;393.0
560;77;20.0;57.0
561;23;10.0;13.0
562;1533;1566.0;33.0
563;29;0;29
564;7;11.0;4.0
565;15;0;15
566;28;10.0;18.0
567;13;0;13
568;169;0;169
569;21;10.0;11.0
570;43;0;43
571;246;842.0;596.0
572;31;13.0;18.0
573;23;32.0;9.0
574;28;10.0;18.0
575;23;0;23
576;1644;0;1644
577;24;0;24
578;27;20.0;7.0
579;20;10.0;10.0
580;46;14.0;32.0
581;327;509.0;182.0
582;327;1445.0;1118.0
583;1473;1934.0;461.0
584;344;1944.0;1600.0
585;1121;0;1121
586;36;45.0;9.0
587;1450;1455.0;5.0
588;115;10.0;105.0
589;89;0;89
590;124;0;124
592;703;461.0;242.0
593;447;0;447
594;1238;1407.0;169.0
595;260;0;260
596;335;0;335
597;940;0;940
598;440;0;440
599;254;635.0;381.0
600;114;21.0;93.0
601;15;0;15
602;75;0;75
603;48;20.0;28.0
604;72;30.0;42.0
605;104;0;104
606;17;10.0;7.0
607;1126;101.0;1025.0
608;1000;0;1000
609;24;15.0;9.0
610;149;0;149
611;177;0;177
612;554;49.0;505.0
613;561;10.0;551.0
614;557;0;557
615;498;0;498
616;77;50.0;27.0
617;22;0;22
618;45;419.0;374.0
619;1209;0;1209
620;96;33.0;63.0
621;137;114.0;23.0
622;1441;5.0;1436.0
623;390;0;390
624;253;202.0;51.0
625;16;10.0;6.0
626;35;0;35
627;21;0;21
628;18;9.0;9.0
629;164;0;164
630;907;853.0;54.0
631;26;22.0;4.0
632;59;69.0;10.0
633;27;0;27
634;14;34.0;20.0
635;470;54.0;416.0
636;425;0;425
637;21;31.0;10.0
638;430;0;430
639;740;10.0;730.0
640;1012;0;1012
641;672;0;672
642;524;39.0;485.0
643;111;47.0;64.0
644;90;0;90
645;47;30.0;17.0
646;2;0;2
647;21;0;21
649;99;40.0;59.0
650;23;0;23
652;0;15.0;15.0
653;47;0;47
654;193;77.0;116.0
655;177;0;177
656;110;0;110
657;20;0;20
658;125;57.0;68.0
659;157;0;157
660;175;67.0;108.0
661;1;278.0;277.0
662;369;107.0;262.0
663;71;0;71
664;88;0;88
665;96;0;96
666;182;288.0;106.0
667;195;0;195
668;502;655.0;153.0
669;468;0;468
670;437;0;437
671;260;10.0;250.0
672;257;792.0;535.0
673;230;0;230
674;86;0;86
675;190;802.0;612.0
677;42;0;42
678;94;10.0;84.0
679;156;0;156
680;43;0;43
681;154;0;154
682;1064;0;1064
683;765;729.0;36.0
684;69;60.0;9.0
685;1098;631.0;467.0
686;1668;0;1668
687;93;0;93
688;740;738.0;2.0
689;1458;0;1458
690;1070;0;1070
691;11;36.0;25.0
692;1601;1072.0;529.0
693;1083;0;1083
694;1606;1118.0;488.0
695;316;294.0;22.0
696;113;834.0;721.0
697;1465;0;1465
698;23;0;23
699;1521;0;1521
700;55;0;55
701;907;211.0;696.0
702;152;835.0;683.0
703;1475;144.0;1331.0
704;160;0;160
705;1388;46.0;1342.0
706;785;0;785
707;212;122.0;90.0
708;1041;481.0;560.0
709;1568;0;1568
710;1443;1879.0;436.0
711;1577;1586.0;9.0
712;1111;91.0;1020.0
713;40;471.0;431.0
714;1044;474.0;570.0
715;1151;552.0;599.0
716;729;1047.0;318.0
717;367;0;367
718;15;0;15
719;40;64.0;24.0
720;30;0;30
721;682;501.0;181.0
722;3;0;3
723;692;707.0;15.0
724;689;481.0;208.0
725;685;491.0;194.0
726;51;46.0;5.0
727;23;0;23
728;58;0;58
729;214;0;214
730;26;10.0;16.0
731;1;0;1
732;214;80.0;134.0
733;31;0;31
734;68;10.0;58.0
735;149;0;149
736;454;34.0;420.0
737;347;66.0;281.0
738;231;149.0;82.0
739;25;0;25
740;34;0;34
741;445;366.0;79.0
742;50;0;50
743;485;352.0;133.0
744;540;170.0;370.0
745;110;122.0;12.0
746;655;0;655
747;586;77.0;509.0
748;112;112.0;0.0
749;121;0;121
750;532;9.0;523.0
751;451;0;451
752;24;0;24
753;746;268.0;478.0
754;34;0;34
755;398;0;398
756;87;345.0;258.0
757;421;11.0;410.0
758;103;469.0;366.0
759;531;470.0;61.0
760;368;420.0;52.0
761;495;460.0;35.0
762;361;427.0;66.0
763;48;0;48
764;101;169.0;68.0
765;26;0;26
766;17;0;17
767;40;20.0;20.0
768;21;10.0;11.0
769;25;10.0;15.0
770;20;10.0;10.0
