i;tmja_avant;tmja_apres;diff_tmja
98;279;0;279
99;245;237.0;8.0
100;293;0;293
101;373;0;373
102;0;418.0;418.0
103;132;0;132
104;329;0;329
105;48;30.0;18.0
106;356;107.0;249.0
107;970;1090.0;120.0
108;1309;242.0;1067.0
109;10;0;10
110;814;789.0;25.0
111;43;0;43
112;445;425.0;20.0
113;1;0;1
114;283;1058.0;775.0
115;265;0;265
116;1566;0;1566
117;1535;1856.0;321.0
118;1021;417.0;604.0
119;5;0;5
120;1009;1122.0;113.0
121;45;0;45
122;90;0;90
123;0;49.0;49.0
124;56;0;56
125;231;0;231
126;22;161.0;139.0
127;132;126.0;6.0
128;110;102.0;8.0
129;1;48.0;47.0
130;25;0;25
131;41;0;41
132;95;0;95
133;84;39.0;45.0
134;0;1.0;1.0
135;23;0;23
136;13;0;13
137;116;39.0;77.0
138;75;0;75
139;51;0;51
140;15;48.0;33.0
142;1;0;1
143;71;91.0;20.0
144;1;5.0;4.0
145;96;0;96
146;41;0;41
147;53;0;53
148;49;48.0;1.0
149;9;0;9
150;121;118.0;3.0
151;184;0;184
152;62;0;62
153;105;20.0;85.0
154;1328;1225.0;103.0
155;324;0;324
156;186;0;186
157;1153;834.0;319.0
158;107;0;107
159;220;294.0;74.0
160;206;0;206
161;438;0;438
162;37;50.0;13.0
163;103;120.0;17.0
164;439;421.0;18.0
165;86;52.0;34.0
166;75;52.0;23.0
167;27;0;27
168;71;52.0;19.0
169;16;0;16
170;99;120.0;21.0
171;23;0;23
172;409;0;409
173;21;0;21
174;18;17.0;1.0
175;5;0;5
176;261;1058.0;797.0
177;237;70.0;167.0
178;78;1211.0;1133.0
179;993;0;993
180;117;589.0;472.0
181;26;0;26
182;124;643.0;519.0
183;150;0;150
184;169;0;169
185;173;489.0;316.0
186;32;0;32
187;262;0;262
188;153;126.0;27.0
189;176;0;176
190;96;318.0;222.0
191;300;11.0;289.0
192;188;20.0;168.0
193;726;0;726
194;200;329.0;129.0
195;410;349.0;61.0
196;1082;0;1082
197;44;5.0;39.0
198;676;0;676
199;22;716.0;694.0
200;23;714.0;691.0
201;77;0;77
202;99;0;99
203;27;5.0;22.0
204;13;0;13
205;66;0;66
206;44;0;44
207;228;0;228
208;180;31.0;149.0
209;21;0;21
210;48;0;48
211;11;36.0;25.0
212;17;0;17
213;27;171.0;144.0
214;36;0;36
215;50;171.0;121.0
216;756;0;756
217;233;389.0;156.0
218;56;0;56
219;79;368.0;289.0
220;78;0;78
222;157;197.0;40.0
223;74;240.0;166.0
224;97;0;97
225;158;0;158
226;225;119.0;106.0
227;106;0;106
228;283;161.0;122.0
231;21;0;21
232;0;161.0;161.0
233;157;0;157
234;1097;921.0;176.0
235;1;0;1
236;33;0;33
237;1128;75.0;1053.0
238;237;120.0;117.0
239;942;1067.0;125.0
240;38;20.0;18.0
241;5;0;5
242;65;17.0;48.0
243;292;0;292
244;276;0;276
245;11;1081.0;1070.0
246;380;310.0;70.0
247;1321;0;1321
248;1121;1122.0;1.0
249;944;0;944
250;17;0;17
251;25;0;25
252;28;0;28
253;25;0;25
254;432;549.0;117.0
255;57;0;57
256;13;72.0;59.0
257;455;462.0;7.0
258;312;430.0;118.0
259;26;26.0;0.0
260;1927;1530.0;397.0
261;135;0;135
262;1074;1212.0;138.0
263;864;0;864
264;1380;322.0;1058.0
265;80;425.0;345.0
266;405;0;405
267;31;48.0;17.0
268;36;0;36
269;3;0;3
270;80;0;80
271;1;0;1
272;297;415.0;118.0
273;39;87.0;48.0
274;101;0;101
275;220;323.0;103.0
276;563;0;563
277;272;1077.0;805.0
278;167;292.0;125.0
279;13;0;13
280;18;0;18
281;204;119.0;85.0
282;148;119.0;29.0
283;100;0;100
284;54;9.0;45.0
285;29;0;29
286;96;119.0;23.0
287;70;0;70
288;16;0;16
289;1272;1331.0;59.0
290;21;0;21
291;25;0;25
292;1043;1212.0;169.0
293;27;0;27
294;95;0;95
295;51;0;51
296;61;0;61
297;15;0;15
298;67;0;67
299;91;121.0;30.0
300;977;0;977
301;24;0;24
302;398;391.0;7.0
303;1646;1648.0;2.0
304;25;0;25
305;88;0;88
306;955;1128.0;173.0
307;76;0;76
308;46;0;46
309;58;0;58
310;916;1031.0;115.0
311;222;271.0;49.0
312;179;0;179
313;242;271.0;29.0
314;213;0;213
315;24;0;24
316;60;0;60
317;102;0;102
318;24;0;24
319;67;0;67
320;17;0;17
321;19;0;19
322;25;0;25
323;273;0;273
324;17;0;17
325;43;30.0;13.0
326;23;0;23
328;48;0;48
329;145;0;145
330;24;30.0;6.0
331;24;0;24
332;76;42.0;34.0
333;27;0;27
334;1;30.0;29.0
335;22;0;22
336;44;0;44
337;23;0;23
338;337;339.0;2.0
339;1061;0;1061
341;17;0;17
342;0;48.0;48.0
343;32;74.0;42.0
344;42;0;42
345;60;5.0;55.0
346;86;0;86
347;269;396.0;127.0
348;236;0;236
349;12;0;12
350;351;384.0;33.0
351;302;0;302
352;5;0;5
353;31;0;31
354;398;5.0;393.0
355;481;1678.0;1197.0
356;657;0;657
357;511;499.0;12.0
358;998;0;998
359;905;1638.0;733.0
360;434;0;434
361;9;0;9
362;59;72.0;13.0
363;48;0;48
364;138;0;138
365;101;0;101
366;3;0;3
367;42;396.0;354.0
368;21;0;21
369;88;0;88
370;87;0;87
371;22;0;22
372;61;0;61
373;51;0;51
374;33;0;33
375;38;0;38
376;612;917.0;305.0
377;954;645.0;309.0
378;18;0;18
379;25;0;25
380;21;0;21
381;19;0;19
382;166;0;166
383;24;0;24
384;3;63.0;60.0
385;7;63.0;56.0
386;23;25.0;2.0
387;21;0;21
389;22;0;22
390;36;267.0;231.0
391;247;0;247
392;16;26.0;10.0
393;17;0;17
394;24;0;24
395;547;0;547
396;874;580.0;294.0
397;102;63.0;39.0
398;25;0;25
399;6;26.0;20.0
400;29;0;29
401;7;0;7
402;106;63.0;43.0
403;42;39.0;3.0
404;22;28.0;6.0
405;637;63.0;574.0
406;652;86.0;566.0
407;25;0;25
408;166;0;166
409;381;23.0;358.0
410;73;0;73
411;78;0;78
412;0;46.0;46.0
413;47;0;47
414;286;385.0;99.0
415;285;0;285
416;1064;1086.0;22.0
417;35;1.0;34.0
418;13;0;13
419;12;22.0;10.0
420;35;1064.0;1029.0
421;916;1064.0;148.0
422;139;0;139
423;998;1152.0;154.0
424;21;0;21
425;5;11.0;6.0
426;26;0;26
427;7;49.0;42.0
428;40;0;40
429;218;357.0;139.0
430;220;0;220
431;25;25.0;0.0
432;28;0;28
433;45;61.0;16.0
434;71;92.0;21.0
435;18;0;18
436;109;0;109
437;15;0;15
438;41;243.0;202.0
439;156;0;156
440;168;114.0;54.0
441;23;0;23
442;39;0;39
443;21;0;21
444;7;243.0;236.0
445;275;100.0;175.0
446;323;318.0;5.0
448;49;37.0;12.0
449;69;0;69
450;80;171.0;91.0
451;20;0;20
452;85;0;85
453;126;171.0;45.0
454;22;0;22
455;23;0;23
456;63;171.0;108.0
457;19;0;19
458;23;0;23
459;22;0;22
460;212;0;212
461;0;368.0;368.0
462;16;27.0;11.0
463;19;30.0;11.0
464;236;0;236
465;20;0;20
466;19;18.0;1.0
467;23;0;23
468;30;21.0;9.0
469;29;0;29
470;22;15.0;7.0
471;61;0;61
472;24;0;24
473;616;278.0;338.0
474;579;306.0;273.0
475;67;0;67
477;77;68.0;9.0
478;40;52.0;12.0
479;29;28.0;1.0
480;1;0;1
481;23;18.0;5.0
482;0;23.0;23.0
483;44;0;44
484;151;0;151
485;544;23.0;521.0
486;111;0;111
487;101;8.0;93.0
488;34;0;34
489;0;8.0;8.0
490;131;0;131
491;132;23.0;109.0
493;29;0;29
494;93;0;93
495;19;25.0;6.0
496;1714;856.0;858.0
497;1228;1212.0;16.0
498;11;0;11
499;28;20.0;8.0
500;39;0;39
501;761;0;761
502;11;779.0;768.0
503;179;0;179
504;110;473.0;363.0
505;1753;1133.0;620.0
506;1572;1127.0;445.0
507;194;6.0;188.0
508;261;0;261
509;553;1278.0;725.0
510;496;736.0;240.0
511;337;0;337
512;199;290.0;91.0
515;1;0;1
516;340;211.0;129.0
517;68;0;68
518;15;15.0;0.0
519;44;0;44
520;20;0;20
521;4;39.0;35.0
522;31;0;31
523;25;0;25
524;920;1060.0;140.0
525;239;85.0;154.0
526;19;0;19
527;21;17.0;4.0
528;16;10.0;6.0
529;58;0;58
530;31;25.0;6.0
531;13;1128.0;1115.0
532;48;0;48
533;70;68.0;2.0
534;121;0;121
535;78;0;78
536;29;0;29
537;268;173.0;95.0
538;18;0;18
539;44;12.0;32.0
540;13;0;13
541;34;0;34
542;1534;1846.0;312.0
543;178;0;178
544;17;0;17
545;26;0;26
546;113;0;113
547;15;0;15
548;61;0;61
549;264;0;264
550;27;0;27
551;23;0;23
552;15;0;15
553;419;0;419
554;31;0;31
555;767;0;767
556;22;30.0;8.0
557;438;463.0;25.0
558;76;0;76
559;27;0;27
560;36;0;36
561;4;0;4
562;18;0;18
563;12;0;12
564;151;0;151
565;196;184.0;12.0
566;18;0;18
567;63;36.0;27.0
568;25;0;25
569;45;0;45
570;28;27.0;1.0
571;1028;0;1028
572;37;1086.0;1049.0
573;368;384.0;16.0
574;322;0;322
575;1166;1165.0;1.0
576;32;26.0;6.0
577;1523;1218.0;305.0
578;1486;1165.0;321.0
579;438;123.0;315.0
580;112;68.0;44.0
581;82;113.0;31.0
583;741;733.0;8.0
584;426;349.0;77.0
585;1161;0;1161
586;355;20.0;335.0
587;267;0;267
588;61;0;61
589;353;0;353
590;966;0;966
591;1475;95.0;1380.0
592;526;499.0;27.0
593;259;25.0;234.0
594;100;0;100
595;10;0;10
596;73;39.0;34.0
597;40;0;40
598;88;39.0;49.0
599;1020;1086.0;66.0
600;17;0;17
601;143;162.0;19.0
602;181;0;181
603;556;23.0;533.0
604;568;23.0;545.0
605;77;0;77
606;41;23.0;18.0
607;582;0;582
608;65;23.0;42.0
609;500;0;500
610;18;79.0;61.0
611;85;0;85
612;115;0;115
613;740;744.0;4.0
614;442;351.0;91.0
615;225;73.0;152.0
616;20;0;20
617;14;0;14
618;33;171.0;138.0
619;41;0;41
620;18;26.0;8.0
621;23;0;23
622;20;0;20
623;163;0;163
624;75;57.0;18.0
625;31;0;31
626;17;0;17
627;19;0;19
628;16;0;16
629;489;0;489
630;25;19.0;6.0
631;548;278.0;270.0
632;524;0;524
633;22;0;22
634;24;0;24
635;791;30.0;761.0
636;662;63.0;599.0
637;522;0;522
638;117;3.0;114.0
639;67;0;67
640;45;3.0;42.0
641;21;0;21
642;1;0;1
643;10;0;10
645;90;3.0;87.0
646;15;0;15
649;33;0;33
650;88;0;88
651;25;0;25
652;139;3.0;136.0
653;127;0;127
654;188;154.0;34.0
655;1;0;1
656;398;211.0;187.0
657;68;3.0;65.0
658;107;208.0;101.0
659;94;211.0;117.0
660;254;0;254
661;183;0;183
662;175;208.0;33.0
663;404;211.0;193.0
664;483;537.0;54.0
665;57;0;57
666;485;1036.0;551.0
667;237;512.0;275.0
668;271;537.0;266.0
669;278;0;278
670;95;573.0;478.0
671;211;0;211
673;28;0;28
674;76;49.0;27.0
675;47;0;47
676;1003;1652.0;649.0
677;799;0;799
678;53;0;53
679;1131;0;1131
680;1714;1717.0;3.0
681;178;0;178
682;931;0;931
683;97;292.0;195.0
684;748;0;748
685;1079;1082.0;3.0
686;1616;576.0;1040.0
687;1631;587.0;1044.0
688;87;0;87
689;1516;760.0;756.0
690;14;314.0;300.0
691;1044;0;1044
692;120;0;120
693;45;0;45
694;907;1032.0;125.0
695;188;831.0;643.0
696;1565;317.0;1248.0
697;73;0;73
698;41;0;41
699;145;1274.0;1129.0
700;1489;317.0;1172.0
701;757;0;757
702;953;1274.0;321.0
703;218;100.0;118.0
704;730;731.0;1.0
705;1065;1086.0;21.0
706;1549;1244.0;305.0
707;1090;1152.0;62.0
708;43;0;43
709;1138;1152.0;14.0
710;690;716.0;26.0
711;379;195.0;184.0
712;9;0;9
713;44;43.0;1.0
714;34;0;34
715;64;43.0;21.0
716;699;678.0;21.0
717;721;719.0;2.0
718;3;0;3
719;724;721.0;3.0
720;723;719.0;4.0
721;717;719.0;2.0
722;53;0;53
723;76;0;76
724;70;148.0;78.0
725;53;0;53
726;225;0;225
727;247;0;247
728;20;0;20
729;4;148.0;144.0
730;230;0;230
731;19;0;19
732;45;0;45
733;177;148.0;29.0
734;476;107.0;369.0
735;354;0;354
736;257;0;257
737;28;24.0;4.0
738;538;233.0;305.0
739;536;0;536
740;58;45.0;13.0
741;583;0;583
742;118;278.0;160.0
743;717;0;717
744;605;0;605
745;131;278.0;147.0
746;104;0;104
747;616;0;616
748;488;1688.0;1200.0
749;447;0;447
750;57;899.0;842.0
751;35;0;35
752;334;73.0;261.0
753;145;0;145
754;431;424.0;7.0
755;84;73.0;11.0
756;146;0;146
757;100;73.0;27.0
758;529;497.0;32.0
759;335;0;335
760;496;424.0;72.0
761;15;0;15
762;335;0;335
763;44;145.0;101.0
764;82;0;82
765;18;0;18
766;41;42.0;1.0
767;17;0;17
768;26;26.0;0.0
769;21;18.0;3.0
