i;tmja_avant;tmja_apres;diff_tmja
156;1583;1739.0;156.0
157;19;50.0;31.0
158;948;1059.0;111.0
159;89;0;89
160;45;142.0;97.0
161;209;0;209
162;25;51.0;26.0
163;68;127.0;59.0
164;18;47.0;29.0
165;310;0;310
166;27;0;27
167;24;0;24
169;66;47.0;19.0
170;1132;957.0;175.0
173;25;0;25
174;49;79.0;30.0
175;68;94.0;26.0
176;89;44.0;45.0
177;269;0;269
178;312;21.0;291.0
179;6;0;6
180;390;355.0;35.0
181;441;426.0;15.0
182;467;268.0;199.0
183;159;63.0;96.0
184;50;14.0;36.0
185;20;31.0;11.0
186;113;248.0;135.0
187;145;13.0;132.0
188;23;186.0;163.0
189;25;0;25
190;906;273.0;633.0
191;28;0;28
192;25;0;25
193;174;201.0;27.0
194;19;0;19
195;26;0;26
197;24;3.0;21.0
198;230;275.0;45.0
199;20;0;20
200;23;25.0;2.0
201;570;636.0;66.0
202;15;0;15
203;128;154.0;26.0
204;45;68.0;23.0
205;23;0;23
206;609;458.0;151.0
207;621;478.0;143.0
208;167;173.0;6.0
209;70;119.0;49.0
211;259;10.0;249.0
212;316;0;316
213;22;48.0;26.0
214;34;0;34
215;13;0;13
216;6;61.0;55.0
217;17;26.0;9.0
218;9;99.0;90.0
219;33;0;33
220;258;164.0;94.0
221;35;123.0;88.0
222;23;0;23
223;23;0;23
224;50;61.0;11.0
225;11;0;11
226;147;131.0;16.0
227;16;14.0;2.0
228;316;164.0;152.0
229;341;311.0;30.0
231;48;149.0;101.0
232;50;310.0;260.0
233;25;0;25
234;76;383.0;307.0
235;22;0;22
236;17;388.0;371.0
237;70;0;70
238;27;26.0;1.0
239;22;47.0;25.0
241;23;38.0;15.0
242;21;185.0;164.0
243;23;26.0;3.0
244;15;5.0;10.0
245;75;139.0;64.0
246;23;0;23
247;519;606.0;87.0
249;67;111.0;44.0
250;21;46.0;25.0
251;24;0;24
253;51;15.0;36.0
254;143;0;143
255;42;0;42
256;32;76.0;44.0
258;132;105.0;27.0
260;50;34.0;16.0
261;1310;1357.0;47.0
262;1298;1129.0;169.0
263;6;0;6
264;41;0;41
265;182;0;182
266;173;1497.0;1324.0
267;115;53.0;62.0
268;1504;11.0;1493.0
269;201;1307.0;1106.0
270;260;261.0;1.0
271;173;45.0;128.0
274;372;347.0;25.0
275;14;20.0;6.0
276;25;45.0;20.0
277;976;1034.0;58.0
278;260;204.0;56.0
279;19;92.0;73.0
280;78;0;78
281;14;68.0;54.0
282;83;0;83
283;35;186.0;151.0
284;262;142.0;120.0
285;17;48.0;31.0
286;1473;0;1473
287;24;13.0;11.0
288;18;0;18
289;105;134.0;29.0
290;25;13.0;12.0
291;26;58.0;32.0
292;18;0;18
293;25;1.0;24.0
294;1553;1253.0;300.0
295;4;0;4
296;18;0;18
297;156;122.0;34.0
298;188;233.0;45.0
299;42;177.0;135.0
300;21;26.0;5.0
301;1682;1620.0;62.0
302;38;64.0;26.0
303;350;375.0;25.0
304;27;1531.0;1504.0
305;1535;24.0;1511.0
306;1503;1551.0;48.0
307;448;526.0;78.0
308;113;92.0;21.0
310;331;0;331
311;274;552.0;278.0
312;352;301.0;51.0
313;1527;1280.0;247.0
314;13;73.0;60.0
315;53;69.0;16.0
316;79;112.0;33.0
317;24;26.0;2.0
318;1018;990.0;28.0
319;23;46.0;23.0
320;151;184.0;33.0
321;176;145.0;31.0
322;565;536.0;29.0
323;561;442.0;119.0
324;58;75.0;17.0
325;123;77.0;46.0
326;392;185.0;207.0
327;243;231.0;12.0
328;28;18.0;10.0
329;203;291.0;88.0
330;14;0;14
331;22;0;22
332;84;106.0;22.0
333;19;0;19
334;486;125.0;361.0
335;462;402.0;60.0
336;25;26.0;1.0
337;534;414.0;120.0
338;1036;981.0;55.0
339;555;490.0;65.0
340;111;131.0;20.0
341;24;0;24
344;23;50.0;27.0
347;50;32.0;18.0
348;127;35.0;92.0
349;145;0;145
350;183;247.0;64.0
351;372;324.0;48.0
352;189;280.0;91.0
353;185;99.0;86.0
355;1084;682.0;402.0
356;1722;1628.0;94.0
357;199;114.0;85.0
358;82;183.0;101.0
359;744;750.0;6.0
360;16;21.0;5.0
361;92;0;92
362;1558;1561.0;3.0
363;880;965.0;85.0
364;137;66.0;71.0
365;84;57.0;27.0
366;39;20.0;19.0
367;203;178.0;25.0
368;722;693.0;29.0
369;1545;50.0;1495.0
370;1459;0;1459
371;1040;1053.0;13.0
372;753;661.0;92.0
373;56;116.0;60.0
374;628;568.0;60.0
375;654;702.0;48.0
376;2;0;2
377;652;732.0;80.0
378;643;676.0;33.0
379;66;115.0;49.0
380;75;47.0;28.0
381;22;2.0;20.0
382;64;138.0;74.0
383;155;78.0;77.0
384;237;206.0;31.0
385;45;0;45
386;519;455.0;64.0
387;53;0;53
388;133;29.0;104.0
389;578;649.0;71.0
390;563;584.0;21.0
391;407;447.0;40.0
392;98;161.0;63.0
393;152;88.0;64.0
394;415;447.0;32.0
395;488;489.0;1.0
396;96;0;96
397;28;0;28
398;25;25.0;0.0
399;23;47.0;24.0
