i;tmja_avant;tmja_apres;diff_tmja
302;568;1091.0;523.0
303;815;365.0;450.0
304;94;14.999999999999972;79.00000000000003
305;23;0;23
306;9;64.66666666666667;55.66666666666667
307;104;148.33333333333334;44.33333333333334
308;40;18.333333333333332;21.666666666666668
309;591;24.333333333333332;566.6666666666666
310;18;0;18
311;607;0;607
312;17;0;17
313;169;156.66666666666666;12.333333333333343
314;352;331.6666666666667;20.333333333333314
315;54;0;54
316;64;0;64
318;34;0;34
319;282;0;282
320;55;57.66666666666666;2.666666666666657
321;6;0;6
322;12;24.333333333333332;12.333333333333332
323;919;173.3333333333333;745.6666666666667
324;128;582.666666666667;454.66666666666697
325;926;0;926
326;902;197.66666666666663;704.3333333333334
327;8;21.333333333333332;13.333333333333332
328;24;24.333333333333332;0.33333333333333215
329;5;16.66666666666666;11.66666666666666
330;210;65.00000000000001;145.0
331;219;154.33333333333331;64.66666666666669
332;50;0;50
333;15;42.33333333333333;27.33333333333333
334;25;0;25
335;50;103.33333333333333;53.33333333333333
336;28;0;28
337;5;0;5
338;110;160.0;50.0
339;26;50.33333333333333;24.33333333333333
340;25;24.333333333333332;0.6666666666666679
341;25;99.66666666666666;74.66666666666666
342;25;0;25
343;9;0;9
344;304;406.6666666666667;102.66666666666669
345;347;0;347
347;38;0;38
348;56;121.99999999999999;65.99999999999999
349;90;0;90
350;26;0;26
351;68;27.666666666666664;40.333333333333336
352;19;40.33333333333333;21.33333333333333
353;28;24.333333333333332;3.666666666666668
354;33;24.333333333333332;8.666666666666668
355;19;24.333333333333332;5.333333333333332
356;195;123.0;72.0
358;27;15.33333333333334;11.66666666666666
359;18;24.333333333333332;6.333333333333332
360;28;49.33333333333333;21.33333333333333
361;24;39.33333333333333;15.333333333333329
362;30;0;30
363;75;72.99999999999999;2.000000000000014
364;520;0;520
365;68;0;68
367;43;48.66666666666667;5.666666666666671
368;43;144.66666666666663;101.66666666666663
369;26;46.33333333333333;20.33333333333333
370;101;0;101
371;1;59.33333333333336;58.33333333333336
372;7;64.99999999999997;57.99999999999997
373;20;24.333333333333332;4.333333333333332
374;18;0;18
375;0;16.999999999999993;16.999999999999993
376;40;78.66666666666667;38.66666666666667
377;143;177.66666666666663;34.66666666666663
378;528;488.33333333333337;39.66666666666663
379;93;94.0;1.0
380;30;53.66666666666666;23.666666666666657
383;18;0;18
384;62;69.33333333333333;7.333333333333329
385;10;5.666666666666668;4.333333333333332
386;13;766.0;753.0
387;191;0;191
388;112;0;112
389;1449;1688.3333333333333;239.33333333333326
390;224;0;224
391;449;192.33333333333334;256.66666666666663
392;210;0;210
393;26;16.0;10.0
395;0;46.66666666666667;46.66666666666667
397;49;0;49
398;398;0;398
399;394;127.66666666666667;266.3333333333333
400;18;44.33333333333333;26.33333333333333
401;13;0;13
402;2;0;2
403;21;22.0;1.0
404;21;24.333333333333332;3.333333333333332
405;926;738.3333333333334;187.66666666666663
406;222;0;222
407;65;2.0;63.0
408;18;0;18
409;86;21.000000000000007;65.0
410;12;12.333333333333325;0.33333333333332504
411;61;0;61
412;128;0;128
413;290;130.0;160.0
414;17;48.33333333333333;31.33333333333333
415;38;0;38
416;26;0;26
417;1505;1524.3333333333333;19.333333333333258
418;17;50.33333333333333;33.33333333333333
419;101;0;101
420;15;0;15
421;79;0;79
422;314;66.00000000000001;248.0
423;16;0;16
424;26;24.333333333333332;1.6666666666666679
425;21;48.66666666666663;27.66666666666663
426;28;0;28
427;699;113.66666666666674;585.3333333333333
428;13;461.3333333333333;448.3333333333333
429;494;415.66666666666663;78.33333333333337
430;53;65.33333333333333;12.333333333333329
431;150;0;150
432;242;266.6666666666667;24.666666666666686
433;21;0;21
434;17;24.333333333333332;7.333333333333332
435;277;251.66666666666669;25.333333333333314
436;13;0;13
437;22;24.333333333333332;2.333333333333332
438;51;48.666666666666664;2.3333333333333357
439;31;0;31
440;25;57.33333333333333;32.33333333333333
441;39;0;39
442;28;0;28
443;348;0;348
444;332;677.3333333333333;345.33333333333326
445;1143;1170.3333333333333;27.333333333333258
446;34;0;34
447;1472;1508.0;36.0
448;1476;1871.9999999999998;395.9999999999998
449;1044;412.6666666666663;631.3333333333337
450;430;1483.6666666666667;1053.6666666666667
451;0;261.0000000000001;261.0000000000001
452;681;670.0;11.0
453;395;0;395
454;1235;786.3333333333335;448.6666666666665
455;344;445.3333333333333;101.33333333333331
456;1520;266.3333333333335;1253.6666666666665
457;275;0;275
458;14;0;14
459;58;0;58
460;79;24.0;55.0
461;1061;613.3333333333337;447.6666666666663
462;29;24.333333333333332;4.666666666666668
463;153;3.0000000000000107;150.0
464;59;31.666666666666668;27.333333333333332
465;67;0;67
466;84;53.33333333333333;30.66666666666667
467;145;6.0;139.0
468;777;0;777
469;423;337.0;86.0
470;245;340.0;95.0
471;22;0;22
472;37;3.333333333333332;33.66666666666667
473;199;95.66666666666667;103.33333333333333
474;15;0;15
475;19;49.33333333333333;30.33333333333333
476;148;0;148
477;893;738.3333333333334;154.66666666666663
478;69;0;69
479;16;0;16
480;27;0;27
481;26;18.33333333333334;7.666666666666661
482;24;24.333333333333332;0.33333333333333215
483;453;54.66666666666667;398.3333333333333
484;526;950.3333333333333;424.33333333333326
485;470;0;470
486;26;0;26
487;707;550.6666666666667;156.33333333333326
488;1084;0;1084
489;551;534.6666666666666;16.33333333333337
490;105;136.0;31.0
491;110;0;110
492;43;0;43
493;29;18.666666666666668;10.333333333333332
494;1;11.333333333333343;10.333333333333343
495;29;0;29
496;0;30.00000000000001;30.00000000000001
497;81;0;81
498;26;0;26
501;191;219.33333333333334;28.333333333333343
502;15;65.33333333333333;50.33333333333333
503;124;109.66666666666667;14.333333333333329
504;375;112.66666666666667;262.3333333333333
505;66;0;66
506;98;2.666666666666668;95.33333333333333
507;313;128.0;185.0
508;183;0;183
509;383;243.66666666666669;139.33333333333331
510;57;0;57
511;517;496.66666666666663;20.33333333333337
512;497;222.0;275.0
513;261;517.6666666666666;256.66666666666663
514;21;0;21
515;46;101.66666666666666;55.66666666666666
516;159;0;159
517;159;155.66666666666666;3.333333333333343
518;1066;983.6666666666664;82.3333333333336
519;71;132.33333333333337;61.33333333333337
520;189;4.0;185.0
521;69;0;69
522;1539;777.0000000000002;761.9999999999998
523;1147;0;1147
524;1629;1690.0;61.0
525;1156;0;1156
526;328;169.33333333333331;158.66666666666669
527;7;0;7
528;1104;0;1104
529;1596;1649.0000000000002;53.00000000000023
530;144;0;144
531;69;0;69
532;820;1042.3333333333333;222.33333333333326
533;154;0;154
534;1553;1520.6666666666667;32.33333333333326
535;92;0;92
536;49;6.0;43.0
537;1460;1496.3333333333335;36.333333333333485
538;811;799.0;12.0
539;197;96.66666666666697;100.33333333333303
540;774;726.6666666666664;47.3333333333336
541;1037;1068.3333333333333;31.333333333333258
542;1494;1574.6666666666665;80.66666666666652
543;1044;598.3333333333337;445.6666666666663
544;1056;731.6666666666669;324.33333333333314
545;1067;607.0000000000003;459.99999999999966
546;355;206.00000000000006;148.99999999999994
547;641;607.6666666666666;33.33333333333337
548;675;711.6666666666667;36.66666666666674
549;4;0;4
550;677;626.3333333333333;50.66666666666674
551;686;687.3333333333334;1.3333333333333712
552;74;0;74
553;212;0;212
554;25;41.33333333333333;16.33333333333333
555;1;118.0;117.0
556;231;16.0;215.0
557;159;82.33333333333333;76.66666666666667
558;365;0;365
559;18;0;18
560;39;0;39
561;542;56.33333333333333;485.6666666666667
562;121;0;121
563;676;553.0000000000001;122.99999999999989
564;129;174.0000000000001;45.000000000000114
565;106;0;106
566;757;339.6666666666667;417.3333333333333
567;787;793.3333333333334;6.333333333333371
568;40;0;40
569;136;0;136
570;98;0;98
571;135;357.0;222.0
572;433;48.666666666666664;384.3333333333333
573;113;0;113
574;546;24.333333333333332;521.6666666666666
575;349;881.3333333333334;532.3333333333334
576;510;0;510
577;21;0;21
578;347;923.6666666666667;576.6666666666667
579;105;40.999999999999986;64.00000000000001
580;44;41.0;3.0
581;29;55.33333333333333;26.33333333333333
582;30;47.33333333333333;17.33333333333333
583;25;43.33333333333333;18.33333333333333
