i;tmja_avant;tmja_apres;diff_tmja
270;47;159.0;112.0
271;44;792.0;748.0
272;892;0;892
273;211;204.0;7.0
274;173;170.0;3.0
275;18;0;18
276;28;0;28
277;72;64.0;8.0
278;28;0;28
279;30;0;30
280;31;0;31
281;17;21.0;4.0
282;308;0;308
283;13;29.0;16.0
284;34;0;34
285;21;17.0;4.0
287;48;0;48
288;137;29.0;108.0
289;69;0;69
290;17;0;17
291;79;29.0;50.0
292;27;26.0;1.0
294;26;0;26
295;33;0;33
296;18;0;18
297;73;75.0;2.0
298;1058;411.0;647.0
299;40;45.0;5.0
300;2;9.0;7.0
301;27;17.0;10.0
302;2;0;2
303;27;0;27
304;62;0;62
305;90;50.0;40.0
306;252;0;252
307;9;0;9
308;322;202.0;120.0
309;326;0;326
310;7;4.0;3.0
311;386;0;386
312;473;0;473
313;154;0;154
314;586;0;586
315;139;705.0;566.0
316;449;103.0;346.0
317;933;540.0;393.0
318;439;0;439
319;11;0;11
320;75;67.0;8.0
321;33;16.0;17.0
322;104;9.0;95.0
323;2;0;2
324;36;183.0;147.0
325;24;0;24
326;102;0;102
327;20;0;20
328;45;9.0;36.0
329;33;0;33
330;918;8.0;910.0
331;32;0;32
332;15;19.0;4.0
333;889;660.0;229.0
334;16;0;16
335;24;0;24
336;169;0;169
337;7;31.0;24.0
338;14;44.0;30.0
339;192;0;192
341;220;0;220
342;20;0;20
343;19;27.0;8.0
344;577;0;577
345;849;630.0;219.0
346;90;44.0;46.0
347;103;83.0;20.0
348;22;0;22
349;24;0;24
350;12;0;12
351;118;109.0;9.0
352;14;0;14
353;28;0;28
354;638;238.0;400.0
355;667;257.0;410.0
356;186;181.0;5.0
357;385;0;385
358;51;42.0;9.0
359;63;73.0;10.0
360;77;0;77
362;46;14.0;32.0
363;260;188.0;72.0
364;305;0;305
365;1054;1034.0;20.0
366;24;0;24
367;33;0;33
368;8;34.0;26.0
369;7;0;7
370;140;144.0;4.0
371;959;1008.0;49.0
372;902;0;902
373;23;0;23
374;38;28.0;10.0
375;22;0;22
376;244;49.0;195.0
377;21;0;21
378;22;0;22
379;37;0;37
380;40;1.0;39.0
381;71;0;71
382;5;0;5
383;37;194.0;157.0
384;191;0;191
385;129;125.0;4.0
386;22;0;22
387;38;0;38
388;21;20.0;1.0
389;4;194.0;190.0
390;311;164.0;147.0
391;338;377.0;39.0
393;82;16.0;66.0
394;16;0;16
395;75;0;75
396;122;131.0;9.0
397;25;0;25
398;11;0;11
399;72;67.0;5.0
400;26;0;26
401;21;0;21
402;205;0;205
403;0;175.0;175.0
404;31;0;31
405;225;167.0;58.0
406;21;0;21
407;30;0;30
408;31;0;31
409;19;22.0;3.0
410;22;1.0;21.0
411;16;16.0;0.0
412;28;0;28
413;542;252.0;290.0
414;507;0;507
416;45;0;45
417;74;58.0;16.0
418;13;23.0;10.0
419;8;0;8
420;21;22.0;1.0
421;0;205.0;205.0
422;43;0;43
423;133;0;133
424;569;181.0;388.0
425;115;85.0;30.0
426;52;0;52
428;135;181.0;46.0
430;26;0;26
431;93;57.0;36.0
432;41;24.0;17.0
433;22;0;22
434;13;0;13
435;1664;611.0;1053.0
436;1243;1239.0;4.0
437;20;0;20
438;698;116.0;582.0
439;19;598.0;579.0
440;152;0;152
441;115;158.0;43.0
442;1702;1670.0;32.0
443;1534;1644.0;110.0
444;180;26.0;154.0
445;476;817.0;341.0
446;458;808.0;350.0
447;338;0;338
448;167;0;167
452;43;55.0;12.0
453;383;0;383
454;344;0;344
455;84;0;84
456;16;0;16
457;22;0;22
458;56;6.0;50.0
459;12;0;12
460;26;0;26
461;31;25.0;6.0
462;920;513.0;407.0
463;237;0;237
464;27;0;27
465;23;21.0;2.0
466;24;0;24
467;57;0;57
468;29;29.0;0.0
469;82;0;82
470;8;102.0;94.0
471;75;0;75
472;154;310.0;156.0
473;94;120.0;26.0
474;32;25.0;7.0
475;286;13.0;273.0
476;22;0;22
477;15;0;15
478;20;0;20
479;1468;84.0;1384.0
480;1540;0;1540
481;164;0;164
482;22;27.0;5.0
483;204;159.0;45.0
484;98;90.0;8.0
485;28;0;28
486;289;53.0;236.0
487;31;0;31
488;24;0;24
489;18;21.0;3.0
490;407;389.0;18.0
491;711;735.0;24.0
492;21;0;21
493;430;386.0;44.0
494;22;0;22
495;5;0;5
496;18;0;18
497;15;0;15
498;162;159.0;3.0
499;206;4.0;202.0
500;17;0;17
501;16;0;16
502;52;0;52
503;251;167.0;84.0
504;19;0;19
505;15;13.0;2.0
506;1667;1661.0;6.0
507;24;0;24
508;30;35.0;5.0
509;23;0;23
510;26;0;26
511;334;206.0;128.0
512;350;143.0;207.0
513;1488;1640.0;152.0
514;1139;1291.0;152.0
515;35;190.0;155.0
516;1522;1366.0;156.0
517;1484;1434.0;50.0
518;1038;0;1038
519;445;1434.0;989.0
520;101;48.0;53.0
521;66;125.0;59.0
522;101;125.0;24.0
524;696;710.0;14.0
525;454;0;454
526;1169;497.0;672.0
527;380;378.0;2.0
528;52;61.0;9.0
529;1514;1469.0;45.0
530;232;237.0;5.0
531;11;15.0;4.0
532;69;51.0;18.0
533;52;0;52
534;73;63.0;10.0
535;96;51.0;45.0
536;17;29.0;12.0
537;1089;122.0;967.0
538;165;150.0;15.0
539;578;205.0;373.0
540;575;190.0;385.0
541;62;0;62
542;41;205.0;164.0
543;571;0;571
544;67;205.0;138.0
545;509;0;509
546;24;0;24
547;1195;222.0;973.0
548;134;0;134
549;734;0;734
550;1473;1331.0;142.0
551;426;491.0;65.0
552;210;153.0;57.0
553;16;0;16
554;45;16.0;29.0
555;35;0;35
556;187;128.0;59.0
557;18;29.0;11.0
558;171;0;171
559;890;513.0;377.0
560;61;0;61
561;57;0;57
562;19;14.0;5.0
563;16;19.0;3.0
564;429;195.0;234.0
565;491;717.0;226.0
566;454;0;454
567;23;18.0;5.0
568;1011;0;1011
569;1109;122.0;987.0
570;660;52.0;608.0
571;556;186.0;370.0
572;92;0;92
573;1;0;1
574;21;0;21
575;0;48.0;48.0
576;85;4.0;81.0
577;18;0;18
579;0;22.0;22.0
580;33;0;33
581;163;165.0;2.0
582;19;0;19
583;136;126.0;10.0
584;6;191.0;185.0
585;371;0;371
586;64;4.0;60.0
587;97;91.0;6.0
588;256;96.0;160.0
589;175;0;175
590;179;187.0;8.0
591;363;191.0;172.0
592;473;489.0;16.0
593;53;0;53
594;473;474.0;1.0
595;446;456.0;10.0
596;231;234.0;3.0
597;193;167.0;26.0
599;43;0;43
600;1042;645.0;397.0
601;764;210.0;554.0
602;67;80.0;13.0
603;1137;81.0;1056.0
604;80;0;80
605;755;0;755
606;1480;738.0;742.0
607;1101;938.0;163.0
608;19;0;19
609;1618;1789.0;171.0
610;1108;938.0;170.0
611;1628;1789.0;161.0
612;341;1064.0;723.0
613;95;0;95
614;1494;738.0;756.0
615;18;0;18
616;153;0;153
617;66;0;66
618;872;745.0;127.0
619;87;0;87
620;40;0;40
621;182;67.0;115.0
622;1410;1486.0;76.0
623;803;659.0;144.0
624;939;801.0;138.0
625;724;593.0;131.0
626;1036;1030.0;6.0
627;1530;0;1530
628;1074;1125.0;51.0
629;1074;1068.0;6.0
630;1104;1152.0;48.0
631;723;737.0;14.0
632;368;126.0;242.0
633;14;0;14
634;40;45.0;5.0
635;53;0;53
636;667;716.0;49.0
637;686;687.0;1.0
638;3;0;3
639;693;693.0;0.0
640;678;687.0;9.0
641;678;687.0;9.0
642;40;4.0;36.0
643;64;0;64
644;55;6.0;49.0
645;42;0;42
646;213;0;213
647;232;4.0;228.0
648;214;4.0;210.0
649;22;84.0;62.0
650;63;0;63
651;151;2.0;149.0
652;343;109.0;234.0
653;234;0;234
654;22;18.0;4.0
655;46;0;46
656;42;0;42
657;505;238.0;267.0
658;519;251.0;268.0
659;117;0;117
660;547;721.0;174.0
661;120;194.0;74.0
662;120;663.0;543.0
663;550;0;550
664;484;617.0;133.0
665;39;619.0;580.0
666;705;0;705
667;421;0;421
668;334;285.0;49.0
669;168;169.0;1.0
670;87;102.0;15.0
671;99;104.0;5.0
672;343;289.0;54.0
673;15;0;15
674;45;65.0;20.0
675;20;0;20
676;48;0;48
677;25;0;25
678;27;25.0;2.0
