i;tmja_avant;tmja_apres;diff_tmja
141;386;434.0;48.0
142;25;86.0;61.0
144;76;0;76
145;0;83.0;83.0
146;269;0;269
147;123;186.0;63.0
148;170;120.0;50.0
149;14;12.0;2.0
150;154;102.0;52.0
151;111;0;111
152;34;55.0;21.0
153;96;76.0;20.0
154;85;91.0;6.0
155;1263;1317.0;54.0
156;25;0;25
157;20;12.0;8.0
158;46;73.0;27.0
159;61;0;61
160;65;52.0;13.0
161;82;358.0;276.0
162;68;339.0;271.0
163;20;49.0;29.0
164;39;0;39
165;76;381.0;305.0
166;967;703.0;264.0
167;69;25.0;44.0
168;53;0;53
169;18;0;18
170;87;0;87
171;71;11.0;60.0
172;19;106.0;87.0
173;47;14.0;33.0
174;0;29.0;29.0
175;22;0;22
177;29;45.0;16.0
178;75;167.0;92.0
179;19;0;19
180;1;87.0;86.0
181;50;0;50
182;60;83.0;23.0
183;263;0;263
184;8;259.0;251.0
185;333;392.0;59.0
186;26;18.0;8.0
187;478;0;478
188;486;222.0;264.0
189;180;0;180
190;497;522.0;25.0
191;14;68.0;54.0
192;49;8.0;41.0
193;23;26.0;3.0
194;112;0;112
195;6;0;6
196;17;26.0;9.0
197;113;91.0;22.0
198;42;0;42
199;68;95.0;27.0
200;644;695.0;51.0
201;23;0;23
202;116;44.0;72.0
203;22;98.0;76.0
204;23;54.0;31.0
205;173;203.0;30.0
206;19;43.0;24.0
207;0;122.0;122.0
208;19;51.0;32.0
209;16;47.0;31.0
210;24;0;24
211;85;143.0;58.0
212;19;27.0;8.0
213;5;0;5
214;29;35.0;6.0
215;638;639.0;1.0
217;30;0;30
218;316;353.0;37.0
219;1085;1113.0;28.0
220;17;0;17
221;40;308.0;268.0
222;33;58.0;25.0
223;915;906.0;9.0
224;1004;1029.0;25.0
225;901;872.0;29.0
226;25;305.0;280.0
227;7;0;7
228;6;0;6
229;27;26.0;1.0
230;11;0;11
231;192;0;192
232;34;10.0;24.0
233;23;28.0;5.0
234;15;0;15
235;128;40.0;88.0
236;43;0;43
237;189;10.0;179.0
238;137;137.0;0.0
239;47;18.0;29.0
240;336;0;336
241;0;365.0;365.0
242;57;0;57
243;13;0;13
244;77;13.0;64.0
245;27;0;27
246;26;48.0;22.0
247;211;53.0;158.0
249;31;0;31
250;25;93.0;68.0
251;23;82.0;59.0
252;24;0;24
253;24;0;24
255;58;52.0;6.0
256;44;0;44
257;2;17.0;15.0
258;25;57.0;32.0
259;0;90.0;90.0
260;143;50.0;93.0
261;33;0;33
263;126;0;126
265;60;25.0;35.0
266;26;20.0;6.0
267;1210;1036.0;174.0
268;1214;1049.0;165.0
269;21;0;21
270;12;59.0;47.0
271;152;0;152
272;1688;1714.0;26.0
273;1521;1420.0;101.0
274;172;40.0;132.0
277;0;1.0;1.0
278;21;0;21
279;10;0;10
280;34;52.0;18.0
281;937;915.0;22.0
282;22;0;22
283;23;53.0;30.0
284;60;13.0;47.0
285;144;0;144
286;93;14.0;79.0
287;273;211.0;62.0
288;30;0;30
289;43;72.0;29.0
290;37;26.0;11.0
291;204;0;204
292;79;226.0;147.0
293;24;30.0;6.0
294;24;41.0;17.0
295;23;0;23
296;1582;1533.0;49.0
297;43;0;43
298;7;0;7
299;26;20.0;6.0
300;63;100.0;37.0
301;242;210.0;32.0
302;26;55.0;29.0
303;28;26.0;2.0
304;1046;1104.0;58.0
305;1585;1614.0;29.0
306;1496;1524.0;28.0
307;1051;1102.0;51.0
308;70;72.0;2.0
309;0;102.0;102.0
310;705;653.0;52.0
311;235;313.0;78.0
312;71;0;71
313;1444;998.0;446.0
314;524;544.0;20.0
315;102;25.0;77.0
316;4;82.0;78.0
317;77;102.0;25.0
318;68;71.0;3.0
319;16;53.0;37.0
320;1152;1177.0;25.0
321;563;551.0;12.0
322;51;80.0;29.0
323;586;591.0;5.0
324;59;116.0;57.0
325;105;0;105
326;1481;1510.0;29.0
327;432;308.0;124.0
328;36;53.0;17.0
329;19;42.0;23.0
330;912;866.0;46.0
331;20;96.0;76.0
332;77;5.0;72.0
333;28;7.0;21.0
334;440;49.0;391.0
335;479;0;479
336;661;723.0;62.0
337;545;503.0;42.0
338;43;70.0;27.0
339;20;0;20
340;100;70.0;30.0
341;0;29.0;29.0
342;57;0;57
343;22;0;22
344;135;172.0;37.0
345;0;6.0;6.0
346;77;167.0;90.0
347;203;323.0;120.0
348;513;514.0;1.0
349;56;68.0;12.0
350;512;497.0;15.0
351;194;210.0;16.0
352;0;43.0;43.0
353;45;0;45
354;99;57.0;42.0
355;158;110.0;48.0
356;988;943.0;45.0
357;785;764.0;21.0
358;49;255.0;206.0
359;193;5.0;188.0
360;1627;1648.0;21.0
361;1173;1149.0;24.0
362;1638;1683.0;45.0
363;324;304.0;20.0
364;63;0;63
365;160;96.0;64.0
366;43;69.0;26.0
367;1432;1485.0;53.0
368;980;863.0;117.0
369;216;175.0;41.0
370;1130;1146.0;16.0
371;39;23.0;16.0
372;746;776.0;30.0
373;15;0;15
374;58;75.0;17.0
375;672;650.0;22.0
376;687;759.0;72.0
377;675;705.0;30.0
378;682;731.0;49.0
379;40;79.0;39.0
380;230;207.0;23.0
381;207;158.0;49.0
382;151;122.0;29.0
383;420;23.0;397.0
384;376;0;376
385;49;517.0;468.0
386;487;0;487
387;519;558.0;39.0
388;41;488.0;447.0
389;679;663.0;16.0
390;34;4.0;30.0
391;733;288.0;445.0
392;40;82.0;42.0
393;377;332.0;45.0
394;433;290.0;143.0
395;95;125.0;30.0
396;379;0;379
397;515;155.0;360.0
398;46;81.0;35.0
399;38;0;38
400;20;46.0;26.0
