i;tmja_avant;tmja_apres;diff_tmja
607;1650;1641.0;9.0
608;278;1065.3333333333335;787.3333333333335
609;1526;729.6666666666666;796.3333333333334
610;1050;1052.3333333333335;2.333333333333485
611;1581;105.66666666666667;1475.3333333333333
612;140;2841.0000000000005;2701.0000000000005
613;877;251.00000000000006;626.0
614;143;1286.3333333333335;1143.3333333333335
615;1534;3017.0;1483.0
616;78;2996.6666666666665;2918.6666666666665
617;1449;0;1449
618;828;849.3333333333334;21.33333333333337
619;211;1416.3333333333335;1205.3333333333335
620;759;739.6666666666666;19.33333333333337
621;1080;1089.3333333333333;9.333333333333258
622;1550;31.333333333333332;1518.6666666666667
623;1562;5.666666666666668;1556.3333333333333
624;1058;0;1058
625;41;0;41
626;1074;0;1074
627;1084;0;1084
628;15;0;15
629;34;0;34
630;26;29.333333333333332;3.333333333333332
631;56;0;56
632;619;255.3333333333332;363.6666666666668
633;656;162.99999999999986;493.0000000000001
634;656;185.3333333333332;470.6666666666668
635;649;121.33333333333319;527.6666666666669
636;648;141.66666666666652;506.3333333333335
637;16;8.666666666666668;7.333333333333332
638;85;69.33333333333334;15.666666666666657
639;38;17.333333333333336;20.666666666666664
640;200;0;200
641;22;20.333333333333332;1.6666666666666679
642;234;162.66666666666663;71.33333333333337
643;17;30.33333333333337;13.333333333333371
644;61;0;61
645;146;21.333333333333332;124.66666666666667
646;374;0;374
647;214;73.00000000000003;140.99999999999997
648;21;0;21
649;41;1064.3333333333333;1023.3333333333333
650;513;0;513
651;41;1064.3333333333333;1023.3333333333333
652;559;1053.3333333333333;494.33333333333326
653;141;0;141
654;592;26.333333333333314;565.6666666666667
655;133;706.0;573.0
656;587;0;587
657;502;0;502
658;758;226.66666666666666;531.3333333333334
659;435;374.0;61.0
660;80;0;80
661;142;351.6666666666667;209.66666666666669
662;385;137.66666666666666;247.33333333333334
663;82;63.99999999999996;18.000000000000043
664;402;340.0;62.0
665;89;172.66666666666663;83.66666666666663
666;475;492.3333333333333;17.333333333333314
667;351;0;351
668;440;79.66666666666667;360.3333333333333
669;21;0;21
670;340;0;340
671;44;0;44
672;15;2.3333333333333144;12.666666666666686
673;20;0;20
674;21;20.333333333333332;0.6666666666666679
675;19;20.333333333333332;1.3333333333333321
