i;tmja_avant;tmja_apres;diff_tmja
308;243;0;243
309;553;0;553
310;281;118.0;163.0
311;135;0;135
312;188;0;188
313;19;1.0;18.0
314;11;0;11
315;206;412.0;206.0
316;167;411.0;244.0
317;102;2.0;100.0
318;57;0;57
319;35;0;35
320;91;406.0;315.0
321;96;0;96
322;14;68.0;54.0
323;1258;415.0;843.0
324;19;0;19
325;20;0;20
326;1013;0;1013
327;34;1.0;33.0
328;120;24.0;96.0
329;41;0;41
330;8;1.0;7.0
331;69;4.0;65.0
332;20;0;20
333;77;1630.0;1553.0
334;940;0;940
335;68;1631.0;1563.0
336;43;0;43
337;40;1.0;39.0
338;435;0;435
339;48;0;48
340;1611;80.0;1531.0
341;24;1.0;23.0
342;890;0;890
343;100;0;100
344;44;0;44
345;47;177.0;130.0
346;856;0;856
347;216;45.0;171.0
348;245;231.0;14.0
349;218;0;218
350;48;0;48
351;29;1.0;28.0
352;20;4.0;16.0
353;50;0;50
354;121;0;121
355;90;3.0;87.0
356;20;28.0;8.0
357;15;27.0;12.0
358;25;1.0;24.0
359;275;0;275
360;19;19.0;0.0
361;43;2.0;41.0
362;26;0;26
364;50;0;50
365;128;26.0;102.0
366;76;0;76
367;28;0;28
368;20;0;20
369;62;23.0;39.0
370;25;1.0;24.0
372;49;2.0;47.0
373;27;34.0;7.0
374;358;0;358
375;82;0;82
376;1038;525.0;513.0
377;43;1.0;42.0
379;165;777.0;612.0
380;20;0;20
381;2;56.0;54.0
382;30;26.0;4.0
383;41;0;41
384;63;28.0;35.0
385;84;0;84
386;242;0;242
387;257;0;257
388;7;877.0;870.0
389;314;0;314
390;31;1.0;30.0
391;398;752.0;354.0
392;499;0;499
393;455;0;455
394;162;106.0;56.0
395;600;0;600
396;147;0;147
397;478;0;478
398;931;289.0;642.0
399;912;198.0;714.0
400;427;0;427
401;12;0;12
402;66;3.0;63.0
403;36;0;36
404;106;0;106
405;132;566.0;434.0
406;4;0;4
407;42;0;42
408;17;1.0;16.0
409;113;5.0;108.0
410;63;0;63
411;21;0;21
412;43;0;43
413;53;3.0;50.0
414;38;2.0;36.0
415;591;1109.0;518.0
416;864;0;864
417;23;0;23
418;54;0;54
419;136;85.0;51.0
420;20;0;20
421;29;0;29
422;26;1.0;25.0
423;173;0;173
424;22;19.0;3.0
425;2;83.0;81.0
426;9;81.0;72.0
427;23;0;23
428;203;0;203
430;49;79.0;30.0
431;235;0;235
432;23;0;23
433;24;1.0;23.0
434;16;1.0;15.0
435;522;197.0;325.0
436;795;274.0;521.0
437;102;91.0;11.0
438;33;0;33
439;8;0;8
440;23;1.0;22.0
441;8;0;8
442;114;92.0;22.0
443;25;24.0;1.0
444;40;2.0;38.0
445;16;0;16
446;605;589.0;16.0
447;22;0;22
448;43;0;43
449;77;3.0;74.0
450;1;0;1
451;43;11.0;32.0
452;259;303.0;44.0
453;303;0;303
454;1033;1004.0;29.0
455;17;0;17
456;40;0;40
457;14;30.0;16.0
458;12;0;12
459;39;31.0;8.0
460;877;0;877
461;151;1038.0;887.0
462;936;0;936
463;853;1.0;852.0
464;5;860.0;855.0
465;6;0;6
466;29;1.0;28.0
467;9;2.0;7.0
468;43;0;43
469;186;0;186
470;252;573.0;321.0
471;38;0;38
472;21;26.0;5.0
473;21;0;21
474;53;157.0;104.0
475;30;0;30
476;44;0;44
477;99;159.0;60.0
478;123;0;123
479;11;0;11
480;135;569.0;434.0
481;27;23.0;4.0
482;36;0;36
483;189;572.0;383.0
484;135;0;135
485;27;1.0;26.0
486;37;2.0;35.0
487;19;0;19
488;12;0;12
489;273;0;273
490;355;393.0;38.0
492;47;1.0;46.0
493;46;0;46
494;82;121.0;39.0
495;33;0;33
496;69;0;69
497;140;123.0;17.0
498;26;0;26
499;12;0;12
500;60;120.0;60.0
501;18;1.0;17.0
502;25;1.0;24.0
503;21;1.0;20.0
504;214;21.0;193.0
505;0;87.0;87.0
506;24;1.0;23.0
507;20;1.0;19.0
508;221;0;221
509;25;0;25
510;24;4.0;20.0
511;24;0;24
512;16;3.0;13.0
513;20;0;20
514;18;1.0;17.0
515;23;0;23
516;59;3.0;56.0
517;24;0;24
518;552;112.0;440.0
519;538;0;538
520;62;0;62
522;51;2.0;49.0
523;99;87.0;12.0
524;25;0;25
525;46;0;46
526;20;1.0;19.0
527;126;89.0;37.0
528;0;25.0;25.0
529;8;0;8
530;27;0;27
531;24;0;24
532;0;67.0;67.0
533;48;0;48
534;120;0;120
535;520;523.0;3.0
536;95;4.0;91.0
537;80;0;80
538;16;0;16
540;97;0;97
541;124;72.0;52.0
543;18;1.0;17.0
544;79;3.0;76.0
545;43;35.0;8.0
546;21;0;21
547;24;1.0;23.0
548;1652;2027.0;375.0
549;1199;0;1199
550;1190;0;1190
551;9;1.0;8.0
552;15;14.0;1.0
553;40;2.0;38.0
554;698;0;698
555;13;0;13
556;1724;190.0;1534.0
557;1561;0;1561
558;194;203.0;9.0
559;235;291.0;56.0
560;509;0;509
561;508;0;508
562;335;288.0;47.0
563;178;105.0;73.0
564;26;1.0;25.0
566;0;2.0;2.0
568;45;0;45
569;380;12.0;368.0
570;353;0;353
571;23;0;23
572;14;1.0;13.0
573;32;2.0;30.0
574;20;0;20
575;10;0;10
576;26;1.0;25.0
577;20;1.0;19.0
578;892;80.0;812.0
579;241;0;241
580;30;0;30
581;21;1.0;20.0
582;17;0;17
583;69;3.0;66.0
584;19;0;19
585;23;1.0;22.0
586;92;0;92
587;9;4.0;5.0
588;55;0;55
589;34;0;34
590;67;3.0;64.0
591;27;0;27
592;133;0;133
593;93;0;93
594;34;349.0;315.0
595;264;0;264
596;20;0;20
597;42;0;42
598;10;351.0;341.0
599;22;1.0;21.0
600;10;0;10
601;1468;355.0;1113.0
602;1498;0;1498
603;23;0;23
604;200;0;200
605;25;1.0;24.0
606;103;516.0;413.0
607;15;1.0;14.0
608;61;0;61
609;264;2.0;262.0
610;22;0;22
611;35;1.0;34.0
612;20;0;20
613;393;288.0;105.0
614;25;1.0;24.0
615;723;0;723
616;19;1.0;18.0
617;447;0;447
618;71;315.0;244.0
619;25;1.0;24.0
620;1565;78.0;1487.0
621;41;0;41
622;11;514.0;503.0
623;27;1.0;26.0
624;16;1.0;15.0
625;19;0;19
626;151;0;151
627;191;9.0;182.0
628;21;1.0;20.0
629;20;1.0;19.0
630;61;2.0;59.0
631;245;104.0;141.0
632;28;0;28
633;22;22.0;0.0
634;14;1.0;13.0
635;46;2.0;44.0
636;32;0;32
637;1659;0;1659
638;23;0;23
639;32;2.0;30.0
640;19;1.0;18.0
641;994;1005.0;11.0
642;37;0;37
643;342;320.0;22.0
644;339;1483.0;1144.0
645;1486;1802.0;316.0
646;360;1803.0;1443.0
647;1136;0;1136
648;27;353.0;326.0
649;1485;1092.0;393.0
650;1032;0;1032
651;445;1484.0;1039.0
652;123;0;123
653;86;0;86
654;122;1.0;121.0
655;0;1670.0;1670.0
656;729;0;729
657;452;0;452
658;1185;0;1185
659;320;0;320
660;218;0;218
661;72;23.0;49.0
662;314;0;314
663;970;1598.0;628.0
664;1443;0;1443
665;488;0;488
666;235;786.0;551.0
667;99;515.0;416.0
668;11;0;11
669;74;0;74
670;33;4.0;29.0
671;62;5.0;57.0
672;93;0;93
673;16;1.0;15.0
674;1054;46.0;1008.0
675;18;0;18
676;148;29.0;119.0
677;153;149.0;4.0
678;520;789.0;269.0
679;495;496.0;1.0
680;69;0;69
681;41;67.0;26.0
682;522;451.0;71.0
683;61;67.0;6.0
684;64;54.0;10.0
685;23;0;23
686;1260;0;1260
687;98;1.0;97.0
688;134;0;134
689;733;2.0;731.0
690;1478;0;1478
691;432;1.0;431.0
692;240;0;240
693;24;1.0;23.0
694;21;1.0;20.0
695;50;117.0;67.0
696;33;0;33
697;172;399.0;227.0
698;12;0;12
699;18;0;18
700;15;1.0;14.0
701;171;0;171
702;858;78.0;780.0
703;68;0;68
704;18;0;18
705;74;3.0;71.0
706;33;0;33
707;25;1.0;24.0
708;27;1.0;26.0
709;17;0;17
710;431;0;431
711;476;24.0;452.0
712;18;1.0;17.0
713;473;606.0;133.0
714;494;0;494
715;21;0;21
716;20;1.0;19.0
717;728;1.0;727.0
718;1015;0;1015
719;1066;47.0;1019.0
720;606;0;606
721;502;788.0;286.0
722;112;9.0;103.0
723;78;0;78
724;44;7.0;37.0
725;25;0;25
726;2;0;2
727;15;0;15
729;98;8.0;90.0
730;26;0;26
733;51;0;51
734;195;92.0;103.0
735;161;0;161
736;101;0;101
737;22;0;22
738;135;10.0;125.0
739;142;0;142
740;172;12.0;160.0
741;3;83.0;80.0
742;359;11.0;348.0
743;93;84.0;9.0
744;267;0;267
745;169;0;169
746;187;79.0;108.0
747;362;93.0;269.0
748;472;787.0;315.0
749;55;313.0;258.0
750;481;246.0;235.0
751;245;0;245
752;250;553.0;303.0
753;87;558.0;471.0
754;185;0;185
756;26;0;26
757;34;0;34
758;78;30.0;48.0
759;134;0;134
760;49;0;49
761;1019;196.0;823.0
762;756;270.0;486.0
763;57;0;57
764;1111;0;1111
765;1699;0;1699
766;184;323.0;139.0
767;886;0;886
768;747;1502.0;755.0
769;1485;0;1485
770;1078;0;1078
771;10;152.0;142.0
772;1611;2.0;1609.0
773;1088;0;1088
774;1622;155.0;1467.0
775;304;0;304
776;97;160.0;63.0
777;12;1503.0;1491.0
778;1036;0;1036
779;1565;0;1565
780;127;0;127
781;64;0;64
782;838;138.0;700.0
783;157;0;157
784;1518;2.0;1516.0
785;87;0;87
786;45;0;45
787;177;0;177
788;1431;1.0;1430.0
789;782;0;782
790;921;0;921
791;214;0;214
792;722;1.0;721.0
793;1028;996.0;32.0
794;1501;0;1501
795;1512;1445.0;67.0
796;36;0;36
797;1034;1037.0;3.0
798;1089;1039.0;50.0
799;684;0;684
800;383;843.0;460.0
801;36;0;36
802;33;0;33
803;59;0;59
804;654;0;654
805;706;0;706
806;3;0;3
807;703;1.0;702.0
808;706;1.0;705.0
809;695;0;695
810;45;2.0;43.0
811;18;0;18
812;52;0;52
813;40;0;40
814;193;0;193
815;234;11.0;223.0
816;19;1.0;18.0
817;0;77.0;77.0
818;212;10.0;202.0
819;22;0;22
820;61;0;61
821;135;78.0;57.0
822;420;0;420
823;385;36.0;349.0
824;213;0;213
825;23;0;23
826;46;2.0;44.0
827;473;105.0;368.0
828;50;0;50
829;544;0;544
830;513;108.0;405.0
831;690;3.0;687.0
832;567;0;567
833;117;4.0;113.0
834;573;0;573
835;500;0;500
836;24;0;24
837;701;272.0;429.0
838;726;271.0;455.0
839;451;0;451
840;70;0;70
841;31;0;31
842;379;0;379
843;161;0;161
844;438;0;438
845;80;2.0;78.0
846;164;0;164
847;439;0;439
848;95;1.0;94.0
849;534;0;534
850;390;0;390
851;503;0;503
852;502;0;502
853;15;0;15
854;387;511.0;124.0
855;46;0;46
856;94;0;94
857;25;776.0;751.0
858;20;0;20
859;42;40.0;2.0
860;25;1.0;24.0
861;28;1.0;27.0
862;17;1.0;16.0
