i;tmja_avant;tmja_apres;diff_tmja
203;114;0;114
204;76;474.0;398.0
205;19;0;19
206;122;0;122
207;171;718.0;547.0
208;145;0;145
209;166;783.0;617.0
210;149;0;149
211;22;0;22
212;34;515.0;481.0
213;148;13.0;135.0
214;187;255.0;68.0
215;77;0;77
216;293;783.0;490.0
218;188;17.0;171.0
219;176;0;176
220;932;939.0;7.0
221;1072;279.0;793.0
222;21;0;21
223;705;45.0;660.0
224;83;0;83
225;40;23.0;17.0
226;710;0;710
227;19;22.0;3.0
228;1;0;1
229;122;0;122
230;21;0;21
231;13;60.0;47.0
232;80;1571.0;1491.0
233;48;1571.0;1523.0
234;15;0;15
235;34;212.0;178.0
236;198;0;198
237;149;27.0;122.0
238;21;0;21
239;61;32.0;29.0
240;14;0;14
241;20;0;20
242;36;1575.0;1539.0
243;31;0;31
244;52;0;52
245;49;1575.0;1526.0
246;724;0;724
247;225;1575.0;1350.0
248;16;0;16
249;23;0;23
250;58;74.0;16.0
252;155;0;155
253;74;1575.0;1501.0
254;82;0;82
255;417;1051.0;634.0
256;168;0;168
257;350;0;350
258;197;119.0;78.0
259;142;0;142
260;332;0;332
263;17;0;17
265;135;0;135
266;188;0;188
267;1125;543.0;582.0
268;4;0;4
269;184;0;184
270;29;20.0;9.0
271;1126;1805.0;679.0
272;931;0;931
273;41;0;41
274;247;0;247
275;935;0;935
276;36;0;36
277;9;234.0;225.0
278;64;1571.0;1507.0
279;266;0;266
280;21;0;21
281;15;0;15
282;1112;0;1112
283;354;0;354
284;1254;0;1254
285;1174;0;1174
286;1120;0;1120
287;1253;0;1253
288;939;0;939
289;18;0;18
290;31;0;31
291;17;1575.0;1558.0
292;22;0;22
293;19;0;19
294;417;420.0;3.0
295;75;87.0;12.0
296;15;0;15
297;420;420.0;0.0
298;298;301.0;3.0
299;330;87.0;243.0
300;22;0;22
301;1804;1816.0;12.0
302;167;0;167
303;1076;1234.0;158.0
304;506;507.0;1.0
305;1299;75.0;1224.0
306;91;0;91
307;403;1646.0;1243.0
308;19;0;19
309;49;5.0;44.0
310;2;0;2
311;104;0;104
313;292;301.0;9.0
314;15;0;15
315;57;0;57
316;228;272.0;44.0
317;550;0;550
318;143;0;143
319;156;301.0;145.0
320;17;0;17
321;9;0;9
322;180;119.0;61.0
323;129;119.0;10.0
324;107;0;107
325;56;9.0;47.0
326;40;0;40
327;85;119.0;34.0
328;80;0;80
329;16;0;16
330;1257;1353.0;96.0
331;20;0;20
332;1060;1213.0;153.0
333;17;21.0;4.0
334;120;0;120
335;52;0;52
336;54;0;54
337;27;0;27
338;58;0;58
339;954;0;954
340;1227;960.0;267.0
341;67;75.0;8.0
342;45;0;45
343;13;0;13
344;37;0;37
345;422;1346.0;924.0
346;27;0;27
347;24;0;24
348;920;0;920
349;73;0;73
350;36;372.0;336.0
351;46;0;46
352;885;0;885
353;216;244.0;28.0
354;171;0;171
355;182;0;182
356;47;0;47
357;21;0;21
358;20;0;20
359;67;0;67
360;107;64.0;43.0
361;22;0;22
362;65;0;65
363;20;0;20
364;24;0;24
365;23;0;23
366;296;1575.0;1279.0
367;367;0;367
368;17;0;17
369;50;0;50
370;18;0;18
372;35;0;35
373;149;0;149
374;66;1575.0;1509.0
375;22;1575.0;1553.0
376;26;0;26
377;73;0;73
378;13;0;13
380;56;0;56
381;21;20.0;1.0
382;335;187.0;148.0
383;57;0;57
384;1064;208.0;856.0
385;38;45.0;7.0
387;177;0;177
388;34;5.0;29.0
389;1;0;1
390;61;0;61
391;63;23.0;40.0
392;103;0;103
393;248;0;248
394;273;0;273
395;12;0;12
396;304;0;304
397;341;718.0;377.0
398;31;0;31
399;410;1051.0;641.0
400;490;0;490
401;461;0;461
402;162;1575.0;1413.0
403;603;0;603
404;141;0;141
405;509;524.0;15.0
406;957;0;957
407;873;0;873
408;438;219.0;219.0
409;12;114.0;102.0
410;60;0;60
411;41;0;41
412;134;0;134
413;51;0;51
414;116;124.0;8.0
415;71;0;71
416;24;0;24
417;36;0;36
418;72;0;72
419;47;0;47
420;16;0;16
421;634;0;634
422;892;252.0;640.0
423;68;0;68
424;128;13.0;115.0
425;5;0;5
426;601;0;601
427;856;255.0;601.0
428;26;0;26
429;22;0;22
430;191;255.0;64.0
431;19;0;19
432;2;0;2
433;9;0;9
434;21;0;21
435;225;255.0;30.0
436;19;0;19
438;25;0;25
439;41;0;41
440;17;0;17
441;20;0;20
442;20;0;20
443;559;0;559
444;822;255.0;567.0
445;83;0;83
446;85;13.0;72.0
447;23;0;23
448;7;0;7
449;19;0;19
450;9;0;9
451;103;13.0;90.0
452;23;0;23
453;30;0;30
454;596;0;596
455;19;0;19
456;610;0;610
457;26;0;26
458;186;0;186
459;356;0;356
460;48;50.0;2.0
461;79;0;79
463;32;0;32
464;256;0;256
465;329;727.0;398.0
466;1053;9.0;1044.0
467;25;0;25
468;42;727.0;685.0
469;9;0;9
470;12;9.0;3.0
471;26;0;26
472;912;0;912
473;143;0;143
474;944;49.0;895.0
475;22;718.0;696.0
476;11;0;11
477;13;0;13
478;25;0;25
479;47;0;47
480;24;0;24
481;189;186.0;3.0
482;256;0;256
483;42;6.0;36.0
484;31;0;31
485;24;0;24
486;38;515.0;477.0
487;32;0;32
488;42;0;42
489;85;515.0;430.0
490;22;0;22
491;131;4.0;127.0
492;5;0;5
493;138;2.0;136.0
494;22;0;22
495;39;0;39
496;134;0;134
497;16;0;16
498;36;4.0;32.0
499;29;0;29
500;12;0;12
501;291;0;291
502;351;0;351
503;0;1575.0;1575.0
504;39;0;39
505;55;0;55
506;87;1575.0;1488.0
507;20;0;20
508;72;0;72
509;121;1575.0;1454.0
510;20;0;20
511;24;0;24
512;72;1575.0;1503.0
513;27;0;27
514;25;0;25
515;16;0;16
516;21;0;21
517;212;0;212
518;201;1476.0;1275.0
519;0;99.0;99.0
520;27;0;27
521;25;0;25
522;231;0;231
523;23;0;23
524;22;0;22
525;27;0;27
526;24;0;24
527;33;0;33
528;25;0;25
529;24;0;24
530;60;0;60
531;18;0;18
532;538;0;538
533;76;0;76
535;46;65.0;19.0
536;25;0;25
537;51;0;51
538;28;0;28
539;93;13.0;80.0
540;1;0;1
541;6;68.0;62.0
542;17;0;17
543;20;0;20
545;41;0;41
546;130;0;130
547;547;0;547
548;110;0;110
549;90;0;90
550;48;0;48
551;24;0;24
553;108;0;108
554;125;0;125
556;20;0;20
557;86;0;86
558;43;0;43
559;28;0;28
560;14;0;14
561;1559;1412.0;147.0
562;1240;1234.0;6.0
563;7;0;7
564;17;25.0;8.0
565;40;0;40
566;704;0;704
567;11;0;11
568;162;0;162
569;153;0;153
570;110;0;110
571;1628;2014.0;386.0
572;1479;2014.0;535.0
573;156;0;156
574;282;0;282
575;523;0;523
576;358;0;358
577;184;1575.0;1391.0
578;30;0;30
582;58;0;58
583;435;0;435
584;402;0;402
585;33;0;33
586;77;32.0;45.0
587;15;21.0;6.0
588;24;0;24
589;11;164.0;153.0
590;26;0;26
591;26;0;26
592;940;236.0;704.0
593;234;659.0;425.0
594;15;0;15
595;21;0;21
596;22;0;22
597;48;0;48
598;16;0;16
599;23;0;23
600;15;423.0;408.0
601;67;0;67
602;17;0;17
603;64;0;64
604;21;0;21
605;161;0;161
606;118;155.0;37.0
607;275;0;275
608;21;26.0;5.0
609;39;0;39
610;14;50.0;36.0
611;7;0;7
612;1460;0;1460
613;1558;817.0;741.0
614;160;1476.0;1316.0
615;23;0;23
616;189;0;189
617;23;0;23
618;21;0;21
619;94;0;94
620;310;0;310
621;27;0;27
622;20;0;20
623;22;0;22
624;394;1646.0;1252.0
625;15;0;15
626;732;0;732
627;15;0;15
628;492;524.0;32.0
629;80;0;80
630;25;0;25
631;28;0;28
632;3;0;3
633;19;0;19
634;21;0;21
635;29;0;29
636;166;0;166
637;232;0;232
638;15;0;15
639;21;0;21
640;52;0;52
641;259;0;259
642;20;0;20
643;20;0;20
644;27;0;27
645;58;1571.0;1513.0
646;18;0;18
647;1611;0;1611
648;14;0;14
649;23;0;23
650;18;0;18
651;1023;0;1023
652;33;9.0;24.0
653;319;0;319
654;354;2160.0;1806.0
655;1473;1442.0;31.0
656;327;1442.0;1115.0
657;1152;0;1152
658;21;0;21
659;1541;2209.0;668.0
660;1500;2160.0;660.0
661;462;1116.0;654.0
662;100;198.0;98.0
663;97;0;97
664;135;0;135
666;725;45.0;680.0
667;412;0;412
668;1163;1805.0;642.0
669;321;0;321
670;229;0;229
671;64;1805.0;1741.0
672;317;1805.0;1488.0
673;933;0;933
674;1452;0;1452
675;524;524.0;0.0
676;276;0;276
677;98;0;98
678;11;913.0;902.0
679;78;0;78
680;38;0;38
681;73;0;73
682;97;0;97
683;26;30.0;4.0
684;1083;49.0;1034.0
685;1014;0;1014
686;170;0;170
687;171;0;171
688;560;0;560
689;529;0;529
690;65;0;65
691;45;0;45
692;557;0;557
693;73;0;73
694;487;0;487
695;69;0;69
696;25;0;25
697;62;0;62
698;1185;0;1185
699;127;0;127
700;767;748.0;19.0
701;1422;0;1422
702;399;0;399
703;18;0;18
704;43;1575.0;1532.0
705;43;0;43
706;200;1571.0;1371.0
707;14;0;14
708;16;0;16
709;19;0;19
710;167;0;167
711;70;0;70
712;75;0;75
713;21;28.0;7.0
714;23;25.0;2.0
715;19;0;19
716;471;0;471
717;445;1575.0;1130.0
718;15;0;15
719;501;0;501
720;466;0;466
721;25;0;25
722;24;0;24
723;740;0;740
724;1030;0;1030
725;613;0;613
726;542;0;542
727;120;2.0;118.0
728;97;97.0;0.0
729;54;99.0;45.0
730;1;0;1
732;22;27.0;5.0
734;0;50.0;50.0
735;52;0;52
736;188;0;188
737;125;0;125
738;18;170.0;152.0
739;140;0;140
740;184;2.0;182.0
741;1;209.0;208.0
742;414;0;414
743;68;79.0;11.0
744;102;0;102
745;90;2.0;88.0
746;324;207.0;117.0
747;211;0;211
748;218;207.0;11.0
749;414;209.0;205.0
750;547;0;547
751;63;0;63
752;509;524.0;15.0
753;274;0;274
754;263;0;263
755;288;0;288
756;92;0;92
757;202;0;202
759;18;20.0;2.0
760;35;102.0;67.0
761;153;0;153
762;47;0;47
763;155;0;155
764;987;694.0;293.0
765;799;779.0;20.0
766;1164;492.0;672.0
767;1630;0;1630
768;194;0;194
769;889;0;889
770;81;0;81
771;780;748.0;32.0
772;1435;0;1435
773;1120;543.0;577.0
774;11;0;11
775;1579;0;1579
776;1124;543.0;581.0
777;1597;0;1597
778;333;0;333
779;112;205.0;93.0
780;1445;0;1445
781;14;205.0;191.0
782;1082;543.0;539.0
783;1492;0;1492
784;165;0;165
785;69;474.0;405.0
786;885;0;885
787;170;748.0;578.0
788;1486;139.0;1347.0
789;108;155.0;47.0
790;47;0;47
791;165;0;165
792;1380;0;1380
793;804;0;804
794;235;0;235
795;1043;0;1043
796;1554;767.0;787.0
797;1560;2209.0;649.0
798;1065;49.0;1016.0
799;32;0;32
800;1057;0;1057
801;1096;49.0;1047.0
802;723;22.0;701.0
803;16;0;16
804;41;45.0;4.0
805;29;18.0;11.0
806;666;0;666
807;707;45.0;662.0
808;4;0;4
809;707;45.0;662.0
810;701;45.0;656.0
811;709;45.0;664.0
812;46;0;46
813;25;0;25
814;63;0;63
815;80;0;80
816;43;0;43
817;216;0;216
818;241;0;241
819;23;0;23
821;229;0;229
822;23;0;23
823;70;0;70
824;156;0;156
825;462;0;462
826;359;1575.0;1216.0
827;238;0;238
828;19;0;19
829;50;0;50
830;504;0;504
831;487;0;487
832;43;0;43
833;537;0;537
834;561;0;561
835;117;0;117
836;705;0;705
837;589;0;589
838;124;0;124
839;110;0;110
840;599;0;599
841;494;0;494
842;29;0;29
843;744;779.0;35.0
844;446;0;446
845;60;0;60
846;159;157.0;2.0
847;406;0;406
848;78;0;78
849;149;157.0;8.0
850;418;0;418
851;94;0;94
852;511;0;511
853;373;365.0;8.0
854;479;0;479
855;499;0;499
856;21;0;21
857;43;0;43
858;21;0;21
859;26;0;26
860;28;0;28
861;27;0;27
862;19;0;19
