i;tmja_avant;tmja_apres;diff_tmja
126;1122;910.0;212.0
127;104;0;104
128;215;196.0;19.0
129;253;233.0;20.0
130;414;285.0;129.0
131;44;44.0;0.0
132;49;44.0;5.0
133;66;38.0;28.0
134;40;35.0;5.0
135;86;0;86
136;392;266.0;126.0
137;146;14.0;132.0
138;241;0;241
139;239;0;239
140;1017;534.0;483.0
141;108;70.0;38.0
142;117;78.0;39.0
143;164;196.0;32.0
144;185;144.0;41.0
145;35;0;35
146;39;0;39
147;271;273.0;2.0
148;198;183.0;15.0
149;300;230.0;70.0
151;761;816.0;55.0
152;189;127.0;62.0
153;966;42.0;924.0
154;396;0;396
155;18;7.0;11.0
156;675;687.0;12.0
157;85;62.0;23.0
158;21;20.0;1.0
159;2;0;2
160;5;0;5
161;73;21.0;52.0
162;41;31.0;10.0
163;37;0;37
164;214;42.0;172.0
165;10;13.0;3.0
166;35;20.0;15.0
167;21;41.0;20.0
168;56;0;56
169;718;714.0;4.0
170;214;7.0;207.0
171;20;22.0;2.0
172;60;0;60
173;57;1.0;56.0
175;65;6.0;59.0
176;331;0;331
177;215;194.0;21.0
178;108;0;108
179;310;163.0;147.0
180;0;20.0;20.0
183;117;0;117
184;4;0;4
185;172;161.0;11.0
186;19;0;19
187;4;120.0;116.0
188;1153;139.0;1014.0
189;895;1059.0;164.0
190;42;0;42
191;258;208.0;50.0
192;962;0;962
193;17;76.0;59.0
194;281;0;281
195;369;346.0;23.0
196;1229;1238.0;9.0
197;1152;146.0;1006.0
198;1230;210.0;1020.0
199;20;0;20
200;20;4.0;16.0
201;26;0;26
202;22;0;22
203;475;440.0;35.0
204;60;114.0;54.0
205;16;0;16
206;479;440.0;39.0
207;68;114.0;46.0
208;117;112.0;5.0
209;349;328.0;21.0
210;23;0;23
211;1806;1143.0;663.0
212;153;154.0;1.0
213;1092;510.0;582.0
214;874;0;874
215;1285;161.0;1124.0
216;90;44.0;46.0
217;390;164.0;226.0
218;19;45.0;26.0
219;45;0;45
220;83;133.0;50.0
221;1;0;1
222;17;0;17
223;59;20.0;39.0
224;194;188.0;6.0
225;19;18.0;1.0
226;185;194.0;9.0
227;136;146.0;10.0
228;40;28.0;12.0
229;71;72.0;1.0
230;14;0;14
231;1298;704.0;594.0
232;23;0;23
233;20;510.0;490.0
234;1079;0;1079
235;25;510.0;485.0
236;112;72.0;40.0
237;45;48.0;3.0
238;27;0;27
239;56;44.0;12.0
240;994;0;994
241;83;0;83
242;58;145.0;87.0
243;28;0;28
244;29;29.0;0.0
245;46;0;46
246;1559;1559.0;0.0
247;87;0;87
248;70;0;70
249;49;0;49
250;196;200.0;4.0
251;181;182.0;1.0
252;41;27.0;14.0
253;25;19.0;6.0
254;106;108.0;2.0
255;26;24.0;2.0
256;368;9.0;359.0
257;20;4.0;16.0
258;38;0;38
259;22;18.0;4.0
260;0;53.0;53.0
261;43;53.0;10.0
262;66;55.0;11.0
263;20;0;20
264;16;15.0;1.0
265;1;0;1
266;21;0;21
267;22;0;22
268;338;0;338
269;57;60.0;3.0
270;1074;534.0;540.0
271;40;46.0;6.0
272;0;47.0;47.0
273;178;50.0;128.0
274;1;21.0;20.0
275;60;36.0;24.0
276;58;73.0;15.0
277;96;78.0;18.0
278;247;0;247
279;290;0;290
280;21;20.0;1.0
281;395;59.0;336.0
282;471;0;471
283;475;120.0;355.0
284;958;492.0;466.0
285;432;0;432
286;13;0;13
287;57;0;57
288;57;0;57
289;18;25.0;7.0
290;41;0;41
291;92;86.0;6.0
292;72;32.0;40.0
293;48;32.0;16.0
294;49;0;49
295;30;0;30
296;921;247.0;674.0
297;21;27.0;6.0
298;80;83.0;3.0
299;24;0;24
300;25;19.0;6.0
301;196;196.0;0.0
302;13;0;13
303;21;0;21
305;52;32.0;20.0
306;259;180.0;79.0
307;19;0;19
308;13;0;13
309;560;0;560
310;87;0;87
311;95;70.0;25.0
312;7;0;7
313;24;0;24
314;11;0;11
315;21;25.0;4.0
316;617;611.0;6.0
317;642;630.0;12.0
318;181;175.0;6.0
319;49;57.0;8.0
320;60;52.0;8.0
322;34;37.0;3.0
323;258;208.0;50.0
324;279;282.0;3.0
325;1084;1069.0;15.0
326;23;9.0;14.0
327;43;0;43
328;8;43.0;35.0
329;36;44.0;8.0
330;935;1097.0;162.0
331;152;0;152
332;980;1139.0;159.0
333;919;0;919
334;13;0;13
335;35;0;35
336;37;45.0;8.0
337;189;0;189
338;208;12.0;196.0
339;20;22.0;2.0
340;25;23.0;2.0
341;44;0;44
342;47;43.0;4.0
343;75;0;75
344;24;0;24
345;129;101.0;28.0
346;108;142.0;34.0
347;15;0;15
348;154;10.0;144.0
349;34;48.0;14.0
350;8;0;8
351;334;0;334
352;0;319.0;319.0
353;39;46.0;7.0
354;47;0;47
355;96;79.0;17.0
356;17;0;17
357;71;6.0;65.0
358;25;0;25
359;20;28.0;8.0
360;25;28.0;3.0
361;211;0;211
362;0;11.0;11.0
363;16;18.0;2.0
364;27;23.0;4.0
365;14;4.0;10.0
366;59;51.0;8.0
368;56;79.0;23.0
369;74;96.0;22.0
370;26;32.0;6.0
371;65;32.0;33.0
372;0;16.0;16.0
373;19;7.0;12.0
375;45;27.0;18.0
376;114;0;114
377;83;95.0;12.0
378;54;0;54
380;111;0;111
381;132;123.0;9.0
382;0;15.0;15.0
383;30;18.0;12.0
384;35;0;35
385;1602;643.0;959.0
386;1267;664.0;603.0
387;1245;664.0;581.0
388;11;0;11
389;37;0;37
390;138;0;138
391;103;186.0;83.0
392;1618;1527.0;91.0
393;1477;1376.0;101.0
394;272;261.0;11.0
395;497;228.0;269.0
396;347;0;347
397;164;163.0;1.0
401;87;89.0;2.0
402;23;24.0;1.0
403;13;0;13
404;936;636.0;300.0
405;204;262.0;58.0
406;24;22.0;2.0
407;70;7.0;63.0
408;25;16.0;9.0
409;14;20.0;6.0
410;92;0;92
411;12;114.0;102.0
412;70;0;70
413;16;0;16
414;133;0;133
415;101;111.0;10.0
416;32;0;32
417;275;179.0;96.0
418;22;18.0;4.0
419;39;19.0;20.0
420;11;24.0;13.0
421;1500;0;1500
422;154;149.0;5.0
423;17;0;17
424;193;194.0;1.0
425;23;0;23
426;119;108.0;11.0
427;18;0;18
428;72;0;72
429;291;183.0;108.0
430;16;0;16
431;21;0;21
432;21;23.0;2.0
433;390;164.0;226.0
434;19;26.0;7.0
435;81;94.0;13.0
436;27;18.0;9.0
437;22;22.0;0.0
438;28;22.0;6.0
439;201;196.0;5.0
440;25;18.0;7.0
441;40;27.0;13.0
442;270;215.0;55.0
443;19;0;19
444;46;31.0;15.0
445;19;22.0;3.0
446;1661;1671.0;10.0
447;41;16.0;25.0
448;323;34.0;289.0
449;1522;1521.0;1.0
450;1481;1485.0;4.0
451;425;424.0;1.0
452;75;77.0;2.0
454;418;557.0;139.0
455;272;211.0;61.0
456;51;0;51
457;340;228.0;112.0
458;896;0;896
459;267;268.0;1.0
460;12;15.0;3.0
461;42;0;42
462;62;0;62
463;86;37.0;49.0
464;33;0;33
465;1032;1018.0;14.0
466;156;162.0;6.0
467;572;561.0;11.0
468;68;63.0;5.0
469;36;0;36
470;54;36.0;18.0
471;1162;148.0;1014.0
472;125;127.0;2.0
473;406;310.0;96.0
474;240;346.0;106.0
475;13;26.0;13.0
476;17;24.0;7.0
477;30;48.0;18.0
478;203;0;203
479;29;24.0;5.0
480;134;187.0;53.0
481;72;82.0;10.0
482;30;25.0;5.0
483;20;0;20
484;32;0;32
485;23;22.0;1.0
486;14;24.0;10.0
487;631;69.0;562.0
488;100;0;100
489;49;70.0;21.0
490;1;0;1
491;26;24.0;2.0
493;98;120.0;22.0
494;25;24.0;1.0
496;1;0;1
497;220;213.0;7.0
498;122;0;122
499;15;0;15
500;155;23.0;132.0
501;197;302.0;105.0
502;3;0;3
503;73;192.0;119.0
504;99;214.0;115.0
505;300;182.0;118.0
506;205;92.0;113.0
507;488;468.0;20.0
508;262;287.0;25.0
509;98;77.0;21.0
510;221;238.0;17.0
512;46;4.0;42.0
513;92;17.0;75.0
514;134;143.0;9.0
515;40;0;40
516;135;3.0;132.0
517;62;53.0;9.0
518;1131;79.0;1052.0
519;1694;1712.0;18.0
520;65;0;65
521;732;725.0;7.0
522;1079;1073.0;6.0
523;1634;1632.0;2.0
524;338;309.0;29.0
525;89;0;89
526;13;0;13
527;1049;1034.0;15.0
528;887;824.0;63.0
529;167;154.0;13.0
530;1543;127.0;1416.0
531;83;127.0;44.0
532;43;0;43
533;161;1583.0;1422.0
534;1456;0;1456
535;219;219.0;0.0
536;1070;1060.0;10.0
537;1532;43.0;1489.0
538;1484;1478.0;6.0
539;1562;1559.0;3.0
540;1104;1097.0;7.0
541;1138;1139.0;1.0
542;733;729.0;4.0
543;351;67.0;284.0
544;19;89.0;70.0
545;650;657.0;7.0
547;685;687.0;2.0
548;684;687.0;3.0
549;688;687.0;1.0
550;32;5.0;27.0
551;45;44.0;1.0
552;217;216.0;1.0
553;215;0;215
555;15;0;15
556;50;133.0;83.0
557;164;79.0;85.0
558;241;20.0;221.0
559;38;0;38
560;483;487.0;4.0
561;42;0;42
562;504;483.0;21.0
563;529;523.0;6.0
564;110;106.0;4.0
565;641;639.0;2.0
566;560;572.0;12.0
567;115;106.0;9.0
568;473;0;473
569;717;239.0;478.0
570;768;279.0;489.0
571;443;452.0;9.0
572;345;353.0;8.0
573;133;42.0;91.0
574;106;83.0;23.0
575;123;28.0;95.0
576;427;430.0;3.0
577;542;541.0;1.0
578;349;361.0;12.0
579;16;25.0;9.0
580;48;0;48
581;27;6.0;21.0
582;25;0;25
583;18;0;18
584;24;0;24
