i;tmja_avant;tmja_apres;diff_tmja
327;25;0;25
328;174;146.0;28.0
329;19;0;19
330;2;0;2
331;34;0;34
332;26;0;26
334;24;3.0;21.0
335;40;0;40
336;230;289.0;59.0
337;20;0;20
338;25;26.0;1.0
339;23;26.0;3.0
340;16;26.0;10.0
341;570;860.0;290.0
342;117;47.0;70.0
343;18;1.0;17.0
344;11;0;11
345;15;0;15
346;128;47.0;81.0
347;25;0;25
348;45;43.0;2.0
349;23;0;23
350;609;234.0;375.0
351;621;228.0;393.0
352;36;0;36
353;167;173.0;6.0
354;70;94.0;24.0
356;37;0;37
357;259;0;259
358;316;319.0;3.0
359;1061;997.0;64.0
360;22;22.0;0.0
361;34;0;34
362;13;0;13
363;878;0;878
364;15;0;15
365;12;0;12
366;6;50.0;44.0
367;17;26.0;9.0
368;9;0;9
369;33;386.0;353.0
370;24;0;24
371;258;466.0;208.0
372;35;0;35
373;23;26.0;3.0
374;23;0;23
375;50;61.0;11.0
376;25;40.0;15.0
377;11;334.0;323.0
378;147;0;147
379;28;0;28
380;207;0;207
381;148;245.0;97.0
382;39;60.0;21.0
383;16;0;16
384;7;0;7
385;316;0;316
386;341;303.0;38.0
388;48;37.0;11.0
389;50;339.0;289.0
390;99;0;99
391;25;0;25
392;76;313.0;237.0
393;143;0;143
394;22;403.0;381.0
395;17;0;17
396;70;0;70
397;27;26.0;1.0
398;31;26.0;5.0
399;22;26.0;4.0
400;190;0;190
402;23;26.0;3.0
403;18;0;18
404;21;0;21
405;24;0;24
406;17;105.0;88.0
407;23;26.0;3.0
408;15;0;15
409;75;78.0;3.0
410;23;0;23
411;519;539.0;20.0
412;61;0;61
414;67;0;67
415;45;130.0;85.0
416;21;46.0;25.0
417;97;21.0;76.0
418;1;0;1
419;24;0;24
421;51;0;51
422;143;19.0;124.0
423;42;0;42
424;32;0;32
426;116;203.0;87.0
427;132;0;132
429;16;26.0;10.0
430;50;32.0;18.0
431;21;0;21
432;23;26.0;3.0
433;1310;1018.0;292.0
434;1298;1044.0;254.0
435;6;0;6
436;31;0;31
437;41;26.0;15.0
438;708;680.0;28.0
439;8;0;8
440;182;0;182
441;173;26.0;147.0
442;115;53.0;62.0
443;1504;1047.0;457.0
444;201;0;201
445;260;239.0;21.0
446;461;475.0;14.0
447;331;0;331
448;173;197.0;24.0
450;1;11.0;10.0
452;372;36.0;336.0
453;72;79.0;7.0
454;22;48.0;26.0
455;43;39.0;4.0
456;19;0;19
457;14;20.0;6.0
458;25;26.0;1.0
459;976;734.0;242.0
460;260;0;260
461;19;92.0;73.0
462;78;0;78
463;103;0;103
464;14;9.0;5.0
465;122;0;122
466;83;0;83
467;35;69.0;34.0
468;262;51.0;211.0
469;32;0;32
470;5;73.0;68.0
471;17;0;17
472;9;0;9
473;1473;74.0;1399.0
474;1553;25.0;1528.0
475;140;0;140
476;24;0;24
477;196;211.0;15.0
478;18;26.0;8.0
479;105;821.0;716.0
480;25;26.0;1.0
481;270;84.0;186.0
482;13;0;13
483;26;26.0;0.0
484;18;384.0;366.0
485;392;33.0;359.0
486;25;0;25
487;444;691.0;247.0
488;74;0;74
489;22;26.0;4.0
490;1553;1227.0;326.0
491;37;0;37
492;4;68.0;64.0
493;24;26.0;2.0
494;18;0;18
495;156;202.0;46.0
496;188;0;188
497;16;49.0;33.0
498;42;0;42
499;251;278.0;27.0
500;21;52.0;31.0
501;1682;2371.0;689.0
502;30;0;30
503;38;0;38
504;350;40.0;310.0
505;1489;1707.0;218.0
506;1150;1389.0;239.0
507;27;1581.0;1554.0
508;1535;0;1535
509;1503;1455.0;48.0
510;448;430.0;18.0
511;113;26.0;87.0
512;85;0;85
514;662;624.0;38.0
515;442;0;442
516;331;277.0;54.0
517;274;0;274
518;352;0;352
519;1527;610.0;917.0
520;13;0;13
521;53;157.0;104.0
522;79;200.0;121.0
523;24;26.0;2.0
524;1079;22.0;1057.0
525;1018;236.0;782.0
526;23;0;23
527;151;0;151
528;176;225.0;49.0
529;565;536.0;29.0
530;545;625.0;80.0
531;70;55.0;15.0
532;561;566.0;5.0
533;70;39.0;31.0
534;58;0;58
535;1177;2242.0;1065.0
536;88;26.0;62.0
537;123;0;123
538;732;6.0;726.0
539;1496;1529.0;33.0
540;392;0;392
541;243;855.0;612.0
542;28;44.0;16.0
543;24;0;24
544;38;14.0;24.0
545;203;239.0;36.0
546;14;0;14
547;22;0;22
548;171;125.0;46.0
549;948;734.0;214.0
550;78;2.0;76.0
551;84;0;84
552;23;6.0;17.0
553;21;0;21
554;19;0;19
555;486;190.0;296.0
556;462;311.0;151.0
557;25;26.0;1.0
558;534;403.0;131.0
559;478;71.0;407.0
560;21;0;21
561;1036;0;1036
562;555;490.0;65.0
563;111;182.0;71.0
564;83;0;83
565;30;156.0;126.0
566;24;0;24
569;88;182.0;94.0
570;23;50.0;27.0
573;50;0;50
574;164;0;164
575;100;0;100
576;127;160.0;33.0
577;145;0;145
578;183;208.0;25.0
579;3;388.0;385.0
580;372;0;372
581;61;52.0;9.0
582;76;375.0;299.0
583;300;49.0;251.0
584;189;154.0;35.0
585;185;0;185
586;57;0;57
587;466;691.0;225.0
588;258;482.0;224.0
589;84;0;84
590;204;174.0;30.0
592;20;0;20
593;82;0;82
594;156;52.0;104.0
595;43;0;43
596;164;0;164
597;1084;1224.0;140.0
598;51;28.0;23.0
599;1082;0;1082
600;1722;2349.0;627.0
601;199;0;199
602;82;0;82
603;744;0;744
604;16;1653.0;1637.0
605;1624;0;1624
606;1072;2678.0;1606.0
607;1638;1679.0;41.0
608;92;0;92
609;1527;1477.0;50.0
610;1023;305.0;718.0
611;1558;1555.0;3.0
612;139;0;139
613;68;0;68
614;880;325.0;555.0
615;137;0;137
616;1524;0;1524
617;84;0;84
618;39;26.0;13.0
619;779;0;779
620;969;217.0;752.0
621;203;0;203
622;722;0;722
623;1050;296.0;754.0
624;1545;0;1545
625;1459;100.0;1359.0
626;1062;258.0;804.0
627;1040;1079.0;39.0
628;753;687.0;66.0
629;331;194.0;137.0
630;18;0;18
631;39;666.0;627.0
632;56;684.0;628.0
633;628;0;628
634;654;702.0;48.0
635;2;0;2
636;652;732.0;80.0
637;643;676.0;33.0
638;44;40.0;4.0
639;25;0;25
640;66;154.0;88.0
641;75;47.0;28.0
642;43;0;43
643;252;199.0;53.0
644;22;26.0;4.0
645;234;387.0;153.0
646;11;0;11
647;64;177.0;113.0
648;155;39.0;116.0
649;237;0;237
650;26;0;26
651;45;52.0;7.0
652;519;0;519
653;53;0;53
654;534;64.0;470.0
655;133;673.0;540.0
656;659;0;659
657;578;170.0;408.0
658;139;0;139
659;101;0;101
660;563;0;563
661;731;0;731
662;770;197.0;573.0
663;407;1080.0;673.0
664;60;0;60
665;39;492.0;453.0
666;171;0;171
667;98;197.0;99.0
668;152;0;152
669;415;364.0;51.0
670;114;171.0;57.0
671;488;17.0;471.0
672;498;0;498
673;393;402.0;9.0
674;96;0;96
675;28;171.0;143.0
676;25;51.0;26.0
677;23;47.0;24.0
