i;tmja_avant;tmja_apres;diff_tmja
321;17;26.0;9.0
322;9;0;9
323;33;365.0;332.0
324;24;0;24
325;258;238.0;20.0
326;35;0;35
327;23;26.0;3.0
328;23;0;23
329;50;61.0;11.0
330;25;40.0;15.0
331;11;313.0;302.0
332;147;0;147
333;28;0;28
334;207;0;207
335;148;224.0;76.0
336;16;47.0;31.0
337;7;0;7
338;316;0;316
339;341;337.0;4.0
341;48;0;48
342;50;0;50
343;25;0;25
344;76;9.0;67.0
345;22;0;22
346;17;0;17
347;70;64.0;6.0
348;27;26.0;1.0
349;31;0;31
350;22;0;22
351;190;0;190
353;23;26.0;3.0
354;21;30.0;9.0
355;23;0;23
356;15;0;15
357;75;0;75
358;23;0;23
359;519;385.0;134.0
360;61;0;61
362;67;0;67
363;45;129.0;84.0
364;21;19.0;2.0
365;97;32.0;65.0
366;1;0;1
367;24;0;24
369;51;15.0;36.0
370;143;0;143
371;42;0;42
372;32;0;32
374;116;38.0;78.0
375;132;131.0;1.0
377;16;26.0;10.0
378;50;29.0;21.0
379;21;0;21
380;1310;1031.0;279.0
381;1298;1057.0;241.0
382;6;0;6
383;31;0;31
384;41;0;41
385;708;680.0;28.0
386;8;0;8
387;182;0;182
388;173;26.0;147.0
389;115;53.0;62.0
390;1504;1726.0;222.0
391;201;0;201
392;260;239.0;21.0
393;461;501.0;40.0
394;173;225.0;52.0
396;1;0;1
398;372;36.0;336.0
399;72;0;72
400;22;48.0;26.0
401;19;0;19
402;14;20.0;6.0
403;25;26.0;1.0
404;976;875.0;101.0
405;260;73.0;187.0
406;19;92.0;73.0
407;78;0;78
408;103;0;103
409;14;68.0;54.0
410;83;814.0;731.0
411;35;0;35
412;262;0;262
413;32;477.0;445.0
414;17;48.0;31.0
415;9;430.0;421.0
416;1473;0;1473
417;1553;0;1553
418;24;0;24
419;196;45.0;151.0
420;18;26.0;8.0
421;105;134.0;29.0
422;25;26.0;1.0
423;270;311.0;41.0
424;13;0;13
425;26;32.0;6.0
426;18;0;18
427;392;443.0;51.0
428;25;26.0;1.0
429;444;715.0;271.0
430;74;0;74
431;22;44.0;22.0
432;1553;1201.0;352.0
433;37;0;37
434;4;0;4
435;24;26.0;2.0
436;18;0;18
437;156;355.0;199.0
438;188;0;188
439;42;0;42
440;251;245.0;6.0
441;21;52.0;31.0
442;1682;1975.0;293.0
443;30;0;30
444;38;0;38
445;350;279.0;71.0
446;27;1555.0;1528.0
447;1535;0;1535
448;1503;1455.0;48.0
449;448;430.0;18.0
450;113;0;113
452;331;277.0;54.0
453;274;0;274
454;352;0;352
455;1527;1858.0;331.0
456;13;510.0;497.0
457;53;69.0;16.0
458;79;112.0;33.0
459;24;26.0;2.0
460;1018;963.0;55.0
461;23;26.0;3.0
462;151;184.0;33.0
463;176;145.0;31.0
464;565;536.0;29.0
465;561;416.0;145.0
466;58;0;58
467;1177;2242.0;1065.0
468;123;752.0;629.0
469;1496;777.0;719.0
470;392;0;392
471;243;772.0;529.0
472;28;44.0;16.0
473;24;49.0;25.0
474;38;14.0;24.0
475;203;239.0;36.0
476;14;0;14
477;22;0;22
478;171;73.0;98.0
479;78;0;78
480;84;61.0;23.0
481;21;54.0;33.0
482;19;0;19
483;486;0;486
484;462;581.0;119.0
485;25;26.0;1.0
486;534;557.0;23.0
487;478;0;478
488;1036;980.0;56.0
489;555;490.0;65.0
490;111;214.0;103.0
491;83;0;83
492;24;0;24
495;23;50.0;27.0
498;50;32.0;18.0
499;127;118.0;9.0
500;145;0;145
501;183;330.0;147.0
502;3;388.0;385.0
503;372;0;372
504;61;306.0;245.0
505;76;359.0;283.0
506;300;91.0;209.0
507;189;154.0;35.0
508;185;16.0;169.0
509;258;283.0;25.0
511;20;0;20
512;82;97.0;15.0
513;43;0;43
514;164;0;164
515;1084;1089.0;5.0
516;1722;1979.0;257.0
517;199;321.0;122.0
518;82;0;82
519;744;0;744
520;16;0;16
521;1624;978.0;646.0
522;1072;1025.0;47.0
523;1638;1004.0;634.0
524;92;0;92
525;1527;751.0;776.0
526;1023;305.0;718.0
527;1558;803.0;755.0
528;139;0;139
529;68;0;68
530;880;605.0;275.0
531;137;0;137
532;1524;1435.0;89.0
533;84;0;84
534;39;778.0;739.0
535;969;475.0;494.0
536;203;0;203
537;722;0;722
538;1050;1023.0;27.0
539;1545;0;1545
540;1459;0;1459
541;1040;1079.0;39.0
542;753;687.0;66.0
543;331;0;331
544;18;236.0;218.0
545;56;363.0;307.0
546;628;321.0;307.0
547;654;702.0;48.0
548;2;0;2
549;652;732.0;80.0
550;643;676.0;33.0
551;44;83.0;39.0
552;25;0;25
553;66;154.0;88.0
554;75;47.0;28.0
555;252;225.0;27.0
556;22;26.0;4.0
557;234;413.0;179.0
558;11;0;11
559;64;203.0;139.0
560;155;39.0;116.0
561;237;0;237
562;26;0;26
563;45;676.0;631.0
564;519;0;519
565;53;624.0;571.0
566;133;14.0;119.0
567;578;168.0;410.0
568;139;0;139
569;101;0;101
570;563;0;563
571;731;305.0;426.0
572;407;315.0;92.0
573;39;492.0;453.0
574;171;83.0;88.0
575;98;140.0;42.0
576;152;0;152
577;415;447.0;32.0
578;488;17.0;471.0
579;498;0;498
580;393;402.0;9.0
581;96;0;96
582;28;145.0;117.0
583;25;51.0;26.0
584;23;47.0;24.0
