i;tmja_avant;tmja_apres;diff_tmja
115;85;123.0;38.0
116;329;304.0;25.0
117;18;3.0;15.0
118;14;42.0;28.0
119;33;78.0;45.0
120;54;114.0;60.0
121;52;0;52
122;1278;1279.0;1.0
123;36;75.0;39.0
124;21;0;21
125;21;1.0;20.0
126;25;24.0;1.0
127;284;0;284
128;363;662.0;299.0
129;22;0;22
130;0;81.0;81.0
131;41;67.0;26.0
132;22;28.0;6.0
134;56;35.0;21.0
135;1;23.0;22.0
136;0;72.0;72.0
137;244;13.0;231.0
138;310;404.0;94.0
139;484;487.0;3.0
140;124;124.0;0.0
141;492;499.0;7.0
142;460;0;460
143;31;22.0;9.0
144;108;97.0;11.0
145;17;28.0;11.0
146;101;0;101
147;63;84.0;21.0
148;642;698.0;56.0
149;25;0;25
150;597;714.0;117.0
151;30;0;30
152;193;197.0;4.0
153;1;0;1
154;21;58.0;37.0
156;23;28.0;5.0
157;12;72.0;60.0
158;29;15.0;14.0
159;29;57.0;28.0
160;344;282.0;62.0
161;66;94.0;28.0
162;0;11.0;11.0
163;254;0;254
164;11;82.0;71.0
165;24;138.0;114.0
166;129;156.0;27.0
167;954;967.0;13.0
168;881;876.0;5.0
169;25;57.0;32.0
170;25;28.0;3.0
171;8;0;8
172;39;109.0;70.0
173;32;0;32
174;36;121.0;85.0
175;74;0;74
176;124;200.0;76.0
177;131;0;131
178;180;85.0;95.0
179;123;90.0;33.0
181;40;64.0;24.0
182;115;115.0;0.0
183;22;28.0;6.0
184;18;0;18
185;18;21.0;3.0
186;28;21.0;7.0
187;212;0;212
189;207;152.0;55.0
190;27;0;27
191;21;113.0;92.0
192;73;93.0;20.0
193;17;0;17
194;1;0;1
195;111;116.0;5.0
196;0;61.0;61.0
197;498;445.0;53.0
198;32;0;32
199;0;75.0;75.0
200;122;209.0;87.0
202;20;28.0;8.0
203;73;72.0;1.0
204;1239;1229.0;10.0
205;6;0;6
206;49;79.0;30.0
207;179;213.0;34.0
208;262;258.0;4.0
209;0;30.0;30.0
210;0;7.0;7.0
212;376;253.0;123.0
213;3;20.0;17.0
214;252;148.0;104.0
215;134;159.0;25.0
216;30;42.0;12.0
217;9;0;9
218;26;3.0;23.0
219;22;0;22
220;280;195.0;85.0
221;19;23.0;4.0
222;467;531.0;64.0
223;79;18.0;61.0
224;14;0;14
225;1598;1567.0;31.0
226;4;0;4
227;26;0;26
228;192;181.0;11.0
229;22;20.0;2.0
230;24;46.0;22.0
231;23;19.0;4.0
232;1015;1015.0;0.0
233;336;437.0;101.0
234;334;236.0;98.0
235;1457;1466.0;9.0
236;1448;1376.0;72.0
237;1022;978.0;44.0
239;432;0;432
240;336;434.0;98.0
241;279;0;279
242;65;0;65
243;170;217.0;47.0
244;558;541.0;17.0
245;53;78.0;25.0
246;77;68.0;9.0
247;65;84.0;19.0
248;1474;1468.0;6.0
249;29;25.0;4.0
250;37;40.0;3.0
251;20;51.0;31.0
252;182;106.0;76.0
253;27;169.0;142.0
254;437;355.0;82.0
255;13;0;13
256;24;0;24
257;1012;985.0;27.0
258;616;643.0;27.0
259;107;26.0;81.0
262;49;46.0;3.0
263;104;0;104
264;132;174.0;42.0
265;88;21.0;67.0
266;90;1.0;89.0
267;189;153.0;36.0
268;506;351.0;155.0
269;250;286.0;36.0
270;183;125.0;58.0
272;151;169.0;18.0
273;1177;1245.0;68.0
274;1655;1619.0;36.0
275;204;178.0;26.0
276;789;828.0;39.0
277;1088;1152.0;64.0
278;60;104.0;44.0
279;821;776.0;45.0
280;74;77.0;3.0
281;1416;1417.0;1.0
282;808;796.0;12.0
283;1481;1491.0;10.0
284;1501;1501.0;0.0
285;40;41.0;1.0
286;38;0;38
287;60;0;60
288;669;744.0;75.0
289;2;38.0;36.0
290;72;40.0;32.0
291;15;45.0;30.0
292;224;195.0;29.0
293;27;0;27
294;147;28.0;119.0
295;338;287.0;51.0
296;18;0;18
297;579;586.0;7.0
298;114;111.0;3.0
299;427;468.0;41.0
300;101;63.0;38.0
301;499;600.0;101.0
302;360;259.0;101.0
303;45;0;45
304;23;19.0;4.0
