i;tmja_avant;tmja_apres;diff_tmja
199;607;654.0;47.0
200;876;840.0;36.0
201;105;137.0;32.0
202;571;0;571
203;23;15.0;8.0
204;6;25.0;19.0
205;9;23.0;14.0
206;23;43.0;20.0
207;184;148.0;36.0
209;32;22.0;10.0
210;225;114.0;111.0
211;804;182.0;622.0
212;67;0;67
213;88;100.0;12.0
214;15;0;15
215;43;0;43
216;18;45.0;27.0
217;579;574.0;5.0
218;25;0;25
219;47;24.0;23.0
220;59;50.0;9.0
222;40;12.0;28.0
223;306;7.0;299.0
224;25;0;25
225;26;5.0;21.0
226;182;187.0;5.0
227;19;0;19
228;19;0;19
229;113;0;113
230;146;6.0;140.0
231;18;0;18
232;115;0;115
233;21;27.0;6.0
234;37;41.0;4.0
236;32;25.0;7.0
237;17;0;17
238;19;0;19
239;80;79.0;1.0
240;27;0;27
241;21;0;21
242;31;36.0;5.0
243;232;225.0;7.0
244;0;2.0;2.0
245;20;0;20
246;243;198.0;45.0
247;12;13.0;1.0
248;21;23.0;2.0
249;573;576.0;3.0
250;0;22.0;22.0
251;76;107.0;31.0
252;95;122.0;27.0
253;2;3.0;1.0
254;29;0;29
255;30;0;30
256;0;10.0;10.0
257;49;0;49
259;115;120.0;5.0
261;79;82.0;3.0
262;55;45.0;10.0
263;21;16.0;5.0
264;1665;1671.0;6.0
265;1245;1248.0;3.0
266;1238;1248.0;10.0
267;4;0;4
268;16;0;16
269;48;2.0;46.0
270;199;203.0;4.0
271;179;193.0;14.0
272;122;131.0;9.0
273;1554;1543.0;11.0
274;0;4.0;4.0
276;404;408.0;4.0
277;376;376.0;0.0
278;104;94.0;10.0
279;27;18.0;9.0
280;22;14.0;8.0
281;21;0;21
282;227;241.0;14.0
283;24;0;24
284;65;0;65
285;25;0;25
286;9;0;9
287;68;36.0;32.0
288;30;0;30
289;66;73.0;7.0
290;19;22.0;3.0
291;30;34.0;4.0
292;295;300.0;5.0
293;17;26.0;9.0
294;153;7.0;146.0
295;36;22.0;14.0
296;26;0;26
297;18;0;18
298;24;0;24
299;478;472.0;6.0
300;211;214.0;3.0
301;27;0;27
302;43;0;43
303;276;204.0;72.0
304;26;25.0;1.0
305;48;41.0;7.0
306;13;26.0;13.0
307;23;32.0;9.0
308;1007;1002.0;5.0
309;32;37.0;5.0
310;307;318.0;11.0
311;1466;1471.0;5.0
312;328;329.0;1.0
313;34;35.0;1.0
314;1039;1477.0;438.0
315;436;0;436
316;130;128.0;2.0
318;1177;164.0;1013.0
319;359;19.0;340.0
320;310;0;310
321;489;482.0;7.0
322;256;268.0;12.0
323;14;16.0;2.0
324;1076;1074.0;2.0
325;22;0;22
326;171;145.0;26.0
327;537;530.0;7.0
328;526;492.0;34.0
329;58;10.0;48.0
330;1248;1249.0;1.0
331;94;109.0;15.0
332;119;108.0;11.0
333;727;724.0;3.0
334;423;201.0;222.0
335;26;22.0;4.0
336;188;123.0;65.0
337;24;0;24
338;16;0;16
339;27;0;27
340;20;0;20
341;1090;1530.0;440.0
342;515;506.0;9.0
343;106;0;106
344;78;93.0;15.0
345;0;6.0;6.0
346;201;207.0;6.0
347;129;15.0;114.0
348;169;170.0;1.0
349;95;102.0;7.0
350;286;285.0;1.0
351;269;255.0;14.0
352;21;0;21
353;42;41.0;1.0
354;91;105.0;14.0
355;150;127.0;23.0
356;179;187.0;8.0
357;894;905.0;11.0
358;81;0;81
359;1097;1082.0;15.0
360;1061;1066.0;5.0
361;132;132.0;0.0
362;73;0;73
363;147;144.0;3.0
364;1478;1476.0;2.0
365;72;58.0;14.0
366;767;770.0;3.0
367;716;720.0;4.0
368;38;34.0;4.0
369;393;142.0;251.0
370;13;0;13
371;63;57.0;6.0
372;724;734.0;10.0
373;727;734.0;7.0
374;74;0;74
375;44;44.0;0.0
376;193;123.0;70.0
377;228;163.0;65.0
378;72;0;72
379;365;301.0;64.0
380;21;12.0;9.0
381;40;53.0;13.0
382;481;469.0;12.0
383;673;678.0;5.0
384;579;586.0;7.0
385;559;552.0;7.0
386;423;429.0;6.0
387;548;553.0;5.0
388;362;0;362
389;516;160.0;356.0
390;19;6.0;13.0
391;357;0;357
392;40;33.0;7.0
393;41;65.0;24.0
394;19;48.0;29.0
395;26;16.0;10.0
