i;tmja_avant;tmja_apres;diff_tmja
399;22;0;22
400;70;0;70
401;24;0;24
402;25;0;25
403;16;0;16
404;27;0;27
405;286;0;286
406;367;0;367
407;26;0;26
408;44;0;44
409;23;0;23
411;52;0;52
412;132;0;132
413;70;0;70
414;18;0;18
415;30;0;30
416;68;0;68
417;13;0;13
418;1;0;1
419;24;0;24
420;40;0;40
421;19;0;19
422;365;0;365
423;72;0;72
424;1140;0;1140
425;37;0;37
426;1;0;1
427;169;0;169
428;21;0;21
430;30;0;30
431;48;0;48
432;79;0;79
433;83;0;83
434;238;0;238
435;245;0;245
436;11;0;11
437;322;0;322
438;313;0;313
439;6;0;6
440;26;0;26
441;406;0;406
442;466;0;466
443;486;0;486
444;172;0;172
445;609;0;609
446;136;0;136
447;458;0;458
448;950;0;950
449;943;0;943
450;447;0;447
451;11;0;11
452;78;0;78
453;46;0;46
454;26;0;26
455;104;0;104
456;125;0;125
457;7;0;7
458;40;0;40
459;14;0;14
460;110;0;110
461;56;0;56
462;23;0;23
463;39;0;39
464;64;0;64
465;47;0;47
466;18;0;18
467;648;0;648
468;866;0;866
469;22;0;22
470;55;0;55
471;123;0;123
472;24;0;24
473;603;0;603
474;841;0;841
475;19;0;19
476;21;0;21
477;168;0;168
478;23;0;23
479;4;0;4
480;5;0;5
481;22;0;22
482;199;0;199
483;23;0;23
485;18;0;18
486;37;0;37
487;236;0;236
488;19;0;19
489;18;0;18
490;25;0;25
491;23;0;23
492;580;0;580
493;795;0;795
494;70;0;70
495;96;0;96
496;28;0;28
497;12;0;12
498;18;0;18
499;16;0;16
500;119;0;119
501;27;0;27
502;45;0;45
503;20;0;20
504;590;0;590
505;22;0;22
506;609;0;609
507;28;0;28
508;168;0;168
509;352;0;352
510;47;0;47
511;64;0;64
512;61;0;61
514;46;0;46
515;259;0;259
516;295;0;295
517;1074;0;1074
518;20;0;20
519;39;0;39
520;10;0;10
521;12;0;12
522;23;0;23
523;924;0;924
524;133;0;133
525;922;0;922
526;906;0;906
527;20;0;20
528;11;0;11
529;2;0;2
530;20;0;20
531;6;0;6
532;39;0;39
533;22;0;22
534;187;0;187
535;243;0;243
536;35;0;35
537;19;0;19
538;19;0;19
539;41;0;41
540;33;0;33
541;34;0;34
542;74;0;74
543;21;0;21
544;117;0;117
545;7;0;7
546;132;0;132
547;26;0;26
548;40;0;40
549;193;0;193
550;126;0;126
551;21;0;21
552;45;0;45
553;23;0;23
554;6;0;6
555;287;0;287
556;347;0;347
558;41;0;41
559;60;0;60
560;98;0;98
561;15;0;15
562;81;0;81
563;142;0;142
564;29;0;29
565;15;0;15
566;74;0;74
567;23;0;23
568;30;0;30
569;24;0;24
570;23;0;23
571;217;0;217
572;217;0;217
574;21;0;21
575;21;0;21
576;212;0;212
577;19;0;19
578;17;0;17
579;20;0;20
580;28;0;28
581;9;0;9
582;27;0;27
583;27;0;27
584;75;0;75
585;20;0;20
586;573;0;573
587;544;0;544
588;68;0;68
590;40;0;40
591;79;0;79
592;27;0;27
593;41;0;41
594;20;0;20
595;95;0;95
596;2;0;2
597;7;0;7
598;20;0;20
599;30;0;30
601;46;0;46
602;148;0;148
603;524;0;524
604;94;0;94
605;101;0;101
606;42;0;42
607;28;0;28
609;125;0;125
610;113;0;113
612;22;0;22
613;73;0;73
614;54;0;54
615;29;0;29
616;16;0;16
617;1603;0;1603
618;1330;0;1330
619;1314;0;1314
620;5;0;5
621;21;0;21
622;47;0;47
623;707;0;707
624;10;0;10
625;158;0;158
626;181;0;181
627;108;0;108
628;1631;0;1631
629;1448;0;1448
630;202;0;202
631;250;0;250
632;494;0;494
633;466;0;466
634;339;0;339
635;184;0;184
636;27;0;27
640;42;0;42
641;394;0;394
642;366;0;366
643;55;0;55
644;83;0;83
645;22;0;22
646;26;0;26
647;49;0;49
648;18;0;18
649;16;0;16
650;24;0;24
651;34;0;34
652;984;0;984
653;236;0;236
654;23;0;23
655;25;0;25
656;20;0;20
657;81;0;81
658;25;0;25
659;18;0;18
660;99;0;99
661;20;0;20
662;60;0;60
663;23;0;23
664;72;0;72
665;26;0;26
666;146;0;146
667;79;0;79
668;37;0;37
669;263;0;263
670;25;0;25
671;28;0;28
672;14;0;14
673;30;0;30
674;5;0;5
675;1519;0;1519
676;1477;0;1477
677;169;0;169
678;26;0;26
679;193;0;193
680;25;0;25
681;112;0;112
682;27;0;27
683;65;0;65
684;277;0;277
685;38;0;38
686;17;0;17
687;27;0;27
688;428;0;428
689;31;0;31
690;727;0;727
691;17;0;17
692;458;0;458
693;79;0;79
694;20;0;20
695;1527;0;1527
696;35;0;35
697;5;0;5
698;25;0;25
699;23;0;23
700;29;0;29
701;128;0;128
702;197;0;197
703;28;0;28
704;16;0;16
705;43;0;43
706;236;0;236
707;17;0;17
708;28;0;28
709;27;0;27
710;56;0;56
711;22;0;22
712;1718;0;1718
713;23;0;23
714;31;0;31
715;23;0;23
716;1046;0;1046
717;34;0;34
718;345;0;345
719;330;0;330
720;1534;0;1534
721;358;0;358
722;1172;0;1172
723;30;0;30
724;1451;0;1451
725;1512;0;1512
726;1069;0;1069
727;436;0;436
728;97;0;97
729;79;0;79
730;117;0;117
732;699;0;699
733;454;0;454
734;1242;0;1242
735;361;0;361
736;263;0;263
737;47;0;47
738;324;0;324
739;928;0;928
740;1556;0;1556
741;475;0;475
742;252;0;252
743;91;0;91
744;7;0;7
745;56;0;56
746;57;0;57
747;80;0;80
748;75;0;75
749;23;0;23
750;1024;0;1024
751;1040;0;1040
752;23;0;23
753;147;0;147
754;176;0;176
755;583;0;583
756;523;0;523
757;68;0;68
758;53;0;53
759;569;0;569
760;80;0;80
761;503;0;503
762;64;0;64
763;12;0;12
764;56;0;56
765;1192;0;1192
766;88;0;88
767;119;0;119
768;734;0;734
769;1523;0;1523
770;414;0;414
771;233;0;233
772;23;0;23
773;23;0;23
774;35;0;35
775;45;0;45
776;221;0;221
777;10;0;10
778;24;0;24
779;32;0;32
780;153;0;153
781;942;0;942
782;77;0;77
783;25;0;25
784;70;0;70
785;30;0;30
786;28;0;28
787;16;0;16
788;10;0;10
789;452;0;452
790;491;0;491
791;28;0;28
792;504;0;504
793;512;0;512
794;26;0;26
795;18;0;18
796;747;0;747
797;1055;0;1055
798;1042;0;1042
799;610;0;610
800;563;0;563
801;111;0;111
802;84;0;84
803;50;0;50
804;24;0;24
805;3;0;3
806;13;0;13
808;90;0;90
809;19;0;19
811;2;0;2
812;42;0;42
813;201;0;201
814;169;0;169
815;102;0;102
816;23;0;23
817;140;0;140
818;149;0;149
819;180;0;180
820;5;0;5
821;371;0;371
822;74;0;74
823;79;0;79
824;88;0;88
825;279;0;279
826;158;0;158
827;194;0;194
828;360;0;360
829;506;0;506
830;71;0;71
831;478;0;478
832;475;0;475
833;246;0;246
834;271;0;271
835;245;0;245
836;93;0;93
837;188;0;188
838;3;0;3
839;28;0;28
840;43;0;43
841;84;0;84
842;156;0;156
843;43;0;43
844;139;0;139
845;1034;0;1034
846;814;0;814
847;65;0;65
848;1120;0;1120
849;1755;0;1755
850;159;0;159
851;877;0;877
852;64;0;64
853;748;0;748
854;1529;0;1529
855;1092;0;1092
856;20;0;20
857;1674;0;1674
858;1096;0;1096
859;1688;0;1688
860;319;0;319
861;123;0;123
862;1535;0;1535
863;14;0;14
864;1048;0;1048
865;1587;0;1587
866;130;0;130
867;52;0;52
868;837;0;837
869;161;0;161
870;1552;0;1552
871;78;0;78
872;35;0;35
873;145;0;145
874;1477;0;1477
875;745;0;745
876;893;0;893
877;190;0;190
878;725;0;725
879;1068;0;1068
880;1464;0;1464
881;1503;0;1503
882;1474;0;1474
883;1014;0;1014
884;29;0;29
885;1064;0;1064
886;1049;0;1049
887;749;0;749
888;355;0;355
889;16;0;16
890;29;0;29
891;29;0;29
892;46;0;46
893;662;0;662
894;681;0;681
895;2;0;2
896;680;0;680
897;681;0;681
898;686;0;686
899;41;0;41
900;28;0;28
901;70;0;70
902;79;0;79
903;49;0;49
904;233;0;233
905;229;0;229
906;18;0;18
907;1;0;1
908;208;0;208
909;21;0;21
910;68;0;68
911;166;0;166
912;427;0;427
913;375;0;375
914;253;0;253
915;30;0;30
916;44;0;44
917;501;0;501
918;529;0;529
919;43;0;43
920;554;0;554
921;528;0;528
922;122;0;122
923;707;0;707
924;589;0;589
925;125;0;125
926;118;0;118
927;581;0;581
928;470;0;470
929;37;0;37
930;759;0;759
931;807;0;807
932;426;0;426
933;52;0;52
934;42;0;42
935;386;0;386
936;181;0;181
937;421;0;421
938;91;0;91
939;169;0;169
940;430;0;430
941;104;0;104
942;535;0;535
943;393;0;393
944;491;0;491
945;499;0;499
946;13;0;13
947;390;0;390
948;40;0;40
949;88;0;88
950;23;0;23
951;34;0;34
952;48;0;48
953;19;0;19
954;21;0;21
955;27;0;27
