i;tmja_avant;tmja_apres;diff_tmja
420;38;0;38
421;18;0;18
422;367;0;367
423;57;0;57
424;1048;0;1048
425;46;0;46
427;163;0;163
428;17;0;17
430;30;0;30
431;50;0;50
432;72;0;72
433;95;0;95
434;275;0;275
435;234;0;234
436;12;0;12
437;344;0;344
438;313;0;313
439;8;0;8
440;28;0;28
441;355;0;355
442;445;0;445
443;477;0;477
444;154;0;154
445;645;0;645
446;127;0;127
447;423;0;423
448;951;0;951
449;897;0;897
450;439;0;439
451;11;0;11
452;74;0;74
453;53;0;53
454;20;0;20
455;124;0;124
456;106;0;106
457;8;0;8
458;35;0;35
459;21;0;21
460;94;0;94
461;79;0;79
462;17;0;17
463;60;0;60
464;54;0;54
465;36;0;36
466;24;0;24
467;610;0;610
468;939;0;939
469;30;0;30
470;55;0;55
471;118;0;118
472;23;0;23
473;567;0;567
474;907;0;907
475;25;0;25
476;14;0;14
477;188;0;188
478;26;0;26
479;2;0;2
480;9;0;9
481;18;0;18
482;211;0;211
483;18;0;18
485;22;0;22
486;36;0;36
487;241;0;241
488;21;0;21
489;19;0;19
490;15;0;15
491;17;0;17
492;540;0;540
493;878;0;878
494;74;0;74
495;117;0;117
496;19;0;19
497;9;0;9
498;24;0;24
499;9;0;9
500;137;0;137
501;27;0;27
502;43;0;43
503;15;0;15
504;652;0;652
505;15;0;15
506;657;0;657
507;23;0;23
508;182;0;182
509;391;0;391
510;36;0;36
511;73;0;73
512;63;0;63
514;40;0;40
515;286;0;286
516;299;0;299
517;1041;0;1041
518;27;0;27
519;49;0;49
520;7;0;7
521;7;0;7
522;34;0;34
523;902;0;902
524;165;0;165
525;994;0;994
526;888;0;888
527;24;0;24
528;11;0;11
529;8;0;8
530;19;0;19
531;6;0;6
532;34;0;34
533;33;0;33
534;215;0;215
535;219;0;219
536;43;0;43
537;19;0;19
538;26;0;26
539;46;0;46
540;41;0;41
541;44;0;44
542;82;0;82
543;28;0;28
544;139;0;139
545;6;0;6
546;118;0;118
547;26;0;26
548;46;0;46
549;174;0;174
550;157;0;157
551;29;0;29
552;50;0;50
553;32;0;32
554;5;0;5
555;292;0;292
556;335;0;335
558;55;0;55
559;58;0;58
560;89;0;89
561;22;0;22
562;81;0;81
563;135;0;135
564;27;0;27
565;14;0;14
566;75;0;75
567;26;0;26
568;25;0;25
569;21;0;21
570;13;0;13
571;226;0;226
572;200;0;200
574;20;0;20
575;22;0;22
576;212;0;212
577;28;0;28
578;29;0;29
579;21;0;21
580;19;0;19
581;21;0;21
582;21;0;21
583;28;0;28
584;60;0;60
585;15;0;15
586;577;0;577
587;555;0;555
588;62;0;62
590;42;0;42
591;77;0;77
592;24;0;24
593;38;0;38
594;18;0;18
595;102;0;102
596;2;0;2
597;6;0;6
598;25;0;25
599;21;0;21
601;46;0;46
602;130;0;130
603;566;0;566
604;122;0;122
605;83;0;83
606;52;0;52
607;28;0;28
609;108;0;108
610;149;0;149
612;17;0;17
613;103;0;103
614;44;0;44
615;20;0;20
616;27;0;27
617;1638;0;1638
618;1201;0;1201
619;1200;0;1200
620;4;0;4
621;31;0;31
622;52;0;52
623;733;0;733
624;11;0;11
625;167;0;167
626;155;0;155
627;111;0;111
628;1662;0;1662
629;1490;0;1490
630;178;0;178
631;232;0;232
632;465;0;465
633;432;0;432
634;309;0;309
635;171;0;171
636;18;0;18
640;44;0;44
641;387;0;387
642;342;0;342
643;42;0;42
644;114;0;114
645;25;0;25
646;27;0;27
647;48;0;48
648;28;0;28
649;12;0;12
650;20;0;20
651;22;0;22
652;892;0;892
653;242;0;242
654;22;0;22
655;18;0;18
656;23;0;23
657;70;0;70
658;26;0;26
659;21;0;21
660;89;0;89
661;14;0;14
662;71;0;71
663;25;0;25
664;75;0;75
665;14;0;14
666;119;0;119
667;80;0;80
668;44;0;44
669;273;0;273
670;33;0;33
671;29;0;29
672;7;0;7
673;16;0;16
674;9;0;9
675;1492;0;1492
676;1566;0;1566
677;167;0;167
678;15;0;15
679;211;0;211
680;17;0;17
681;126;0;126
682;18;0;18
683;66;0;66
684;280;0;280
685;16;0;16
686;27;0;27
687;16;0;16
688;408;0;408
689;16;0;16
690;749;0;749
691;18;0;18
692;433;0;433
693;88;0;88
694;21;0;21
695;1575;0;1575
696;41;0;41
697;7;0;7
698;24;0;24
699;19;0;19
700;15;0;15
701;160;0;160
702;194;0;194
703;29;0;29
704;27;0;27
705;46;0;46
706;246;0;246
707;22;0;22
708;13;0;13
709;24;0;24
710;41;0;41
711;17;0;17
712;1669;0;1669
713;26;0;26
714;33;0;33
715;25;0;25
716;1018;0;1018
717;24;0;24
718;370;0;370
719;326;0;326
720;1506;0;1506
721;387;0;387
722;1117;0;1117
723;32;0;32
724;1555;0;1555
725;1455;0;1455
726;1025;0;1025
727;440;0;440
728;114;0;114
729;67;0;67
730;113;0;113
732;755;0;755
733;443;0;443
734;1170;0;1170
735;376;0;376
736;251;0;251
737;70;0;70
738;343;0;343
739;980;0;980
740;1497;0;1497
741;443;0;443
742;223;0;223
743;102;0;102
744;11;0;11
745;64;0;64
746;39;0;39
747;55;0;55
748;82;0;82
749;20;0;20
750;1130;0;1130
751;998;0;998
752;27;0;27
753;162;0;162
754;176;0;176
755;538;0;538
756;562;0;562
757;70;0;70
758;43;0;43
759;549;0;549
760;60;0;60
761;484;0;484
762;82;0;82
763;24;0;24
764;57;0;57
765;1247;0;1247
766;96;0;96
767;113;0;113
768;743;0;743
769;1502;0;1502
770;441;0;441
771;249;0;249
772;20;0;20
773;24;0;24
774;36;0;36
775;37;0;37
776;184;0;184
777;13;0;13
778;20;0;20
779;22;0;22
780;185;0;185
781;866;0;866
782;62;0;62
783;17;0;17
784;63;0;63
785;19;0;19
786;23;0;23
787;21;0;21
788;14;0;14
789;457;0;457
790;461;0;461
791;17;0;17
792;510;0;510
793;504;0;504
794;10;0;10
795;27;0;27
796;768;0;768
797;1012;0;1012
798;1142;0;1142
799;671;0;671
800;522;0;522
801;123;0;123
802;92;0;92
803;42;0;42
804;19;0;19
805;2;0;2
806;31;0;31
808;95;0;95
809;28;0;28
811;2;0;2
812;50;0;50
813;200;0;200
814;171;0;171
815;109;0;109
816;18;0;18
817;142;0;142
818;152;0;152
819;185;0;185
820;4;0;4
821;364;0;364
822;50;0;50
823;73;0;73
824;71;0;71
825;274;0;274
826;163;0;163
827;190;0;190
828;359;0;359
829;463;0;463
830;69;0;69
831;467;0;467
832;441;0;441
833;242;0;242
834;272;0;272
835;216;0;216
836;103;0;103
837;191;0;191
839;26;0;26
840;48;0;48
841;82;0;82
842;153;0;153
843;54;0;54
844;150;0;150
845;1017;0;1017
846;768;0;768
847;71;0;71
848;1139;0;1139
849;1702;0;1702
850;186;0;186
851;924;0;924
852;88;0;88
853;755;0;755
854;1514;0;1514
855;1101;0;1101
856;12;0;12
857;1629;0;1629
858;1101;0;1101
859;1639;0;1639
860;310;0;310
861;96;0;96
862;1520;0;1520
863;19;0;19
864;1055;0;1055
865;1577;0;1577
866;133;0;133
867;69;0;69
868;893;0;893
869;167;0;167
870;1535;0;1535
871;72;0;72
872;36;0;36
873;158;0;158
874;1459;0;1459
875;778;0;778
876;976;0;976
877;212;0;212
878;735;0;735
879;1028;0;1028
880;1567;0;1567
881;1476;0;1476
882;1587;0;1587
883;1112;0;1112
884;33;0;33
885;1057;0;1057
886;1149;0;1149
887;743;0;743
888;390;0;390
889;14;0;14
890;45;0;45
891;24;0;24
892;60;0;60
893;717;0;717
894;761;0;761
896;767;0;767
897;750;0;750
898;754;0;754
899;49;0;49
900;27;0;27
901;73;0;73
902;78;0;78
903;51;0;51
904;231;0;231
905;212;0;212
906;26;0;26
907;2;0;2
908;192;0;192
909;21;0;21
910;51;0;51
911;174;0;174
912;436;0;436
913;356;0;356
914;253;0;253
915;26;0;26
916;40;0;40
917;507;0;507
918;520;0;520
919;49;0;49
920;562;0;562
921;545;0;545
922;111;0;111
923;703;0;703
924;594;0;594
925;121;0;121
926;106;0;106
927;598;0;598
928;447;0;447
929;32;0;32
930;713;0;713
931;757;0;757
932;404;0;404
933;64;0;64
934;38;0;38
935;377;0;377
936;161;0;161
937;445;0;445
938;80;0;80
939;137;0;137
940;468;0;468
941;92;0;92
942;553;0;553
943;385;0;385
944;500;0;500
945;503;0;503
946;16;0;16
947;379;0;379
948;50;0;50
949;98;0;98
950;28;0;28
951;20;0;20
952;39;0;39
953;13;0;13
954;24;0;24
955;25;0;25
