i;tmja_avant;tmja_apres;diff_tmja
181;44;0;44
182;84;15.0;69.0
183;7;166.0;159.0
184;116;0;116
185;23;27.0;4.0
186;167;0;167
187;120;171.0;51.0
188;16;0;16
189;329;356.0;27.0
191;44;46.0;2.0
192;150;150.0;0.0
193;21;28.0;7.0
195;563;552.0;11.0
196;0;25.0;25.0
197;78;73.0;5.0
198;32;18.0;14.0
199;101;95.0;6.0
200;0;11.0;11.0
201;125;142.0;17.0
202;598;577.0;21.0
203;63;47.0;16.0
204;25;35.0;10.0
207;1617;783.0;834.0
208;1198;1178.0;20.0
209;10;0;10
210;59;54.0;5.0
211;734;722.0;12.0
212;288;278.0;10.0
216;376;377.0;1.0
217;34;0;34
218;24;20.0;4.0
219;30;35.0;5.0
220;15;32.0;17.0
221;231;233.0;2.0
222;19;16.0;3.0
223;246;144.0;102.0
224;33;31.0;2.0
225;10;9.0;1.0
226;1541;1533.0;8.0
227;177;182.0;5.0
228;265;157.0;108.0
229;759;751.0;8.0
230;7;13.0;6.0
231;23;23.0;0.0
232;30;36.0;6.0
233;21;32.0;11.0
234;42;50.0;8.0
235;316;310.0;6.0
236;24;26.0;2.0
237;416;425.0;9.0
238;0;7.0;7.0
239;250;0;250
240;282;273.0;9.0
241;64;71.0;7.0
242;33;0;33
243;81;50.0;31.0
244;487;500.0;13.0
245;52;23.0;29.0
246;22;16.0;6.0
247;59;66.0;7.0
248;127;132.0;5.0
249;754;0;754
250;1492;1496.0;4.0
251;381;386.0;5.0
252;28;20.0;8.0
253;40;33.0;7.0
254;66;74.0;8.0
255;16;26.0;10.0
256;462;465.0;3.0
257;1114;1124.0;10.0
258;644;630.0;14.0
259;534;556.0;22.0
260;44;47.0;3.0
261;27;21.0;6.0
262;0;4.0;4.0
264;82;86.0;4.0
265;0;9.0;9.0
267;24;32.0;8.0
268;363;366.0;3.0
269;243;253.0;10.0
270;216;228.0;12.0
271;216;220.0;4.0
273;104;103.0;1.0
274;38;33.0;5.0
275;61;47.0;14.0
276;190;190.0;0.0
277;79;79.0;0.0
278;762;756.0;6.0
279;1499;750.0;749.0
280;1069;1072.0;3.0
281;101;0;101
282;877;880.0;3.0
283;146;148.0;2.0
284;152;154.0;2.0
285;1502;1496.0;6.0
286;704;683.0;21.0
287;24;31.0;7.0
288;68;65.0;3.0
289;652;660.0;8.0
290;702;701.0;1.0
291;50;51.0;1.0
292;60;65.0;5.0
293;230;219.0;11.0
294;227;226.0;1.0
295;208;199.0;9.0
296;516;518.0;2.0
297;598;607.0;9.0
298;139;135.0;4.0
299;101;112.0;11.0
300;614;608.0;6.0
301;53;51.0;2.0
302;37;414.0;377.0
303;382;0;382
304;510;516.0;6.0
305;460;83.0;377.0
306;47;0;47
307;70;67.0;3.0
308;24;26.0;2.0
