i;tmja_avant;tmja_apres;diff_tmja
203;182;65.0;117.0
204;31;5.0;26.0
205;257;0;257
206;139;0;139
207;178;64.0;114.0
208;106;198.0;92.0
209;286;0;286
210;0;6.0;6.0
211;201;190.0;11.0
212;745;12.0;733.0
213;201;0;201
214;946;0;946
215;426;0;426
216;1064;32.0;1032.0
217;27;0;27
218;678;676.0;2.0
219;65;0;65
220;38;26.0;12.0
221;698;714.0;16.0
222;15;0;15
223;4;0;4
224;24;6.0;18.0
225;64;46.0;18.0
226;114;0;114
227;18;0;18
228;67;18.0;49.0
229;41;0;41
230;18;6.0;12.0
231;35;28.0;7.0
232;237;0;237
233;188;0;188
234;26;0;26
235;60;0;60
236;8;18.0;10.0
237;20;6.0;14.0
238;32;0;32
239;13;96.0;83.0
240;38;108.0;70.0
241;51;0;51
242;735;579.0;156.0
243;230;0;230
244;24;0;24
245;23;0;23
246;74;18.0;56.0
247;107;0;107
248;68;0;68
249;0;138.0;138.0
250;146;0;146
251;71;0;71
252;94;114.0;20.0
253;143;0;143
254;325;901.0;576.0
255;260;157.0;103.0
256;116;0;116
257;308;249.0;59.0
260;16;0;16
261;0;243.0;243.0
262;140;0;140
263;153;36.0;117.0
264;1104;0;1104
265;5;0;5
266;1;0;1
267;1135;627.0;508.0
268;930;0;930
269;69;0;69
270;238;1295.0;1057.0
271;986;0;986
272;31;925.0;894.0
273;7;0;7
274;67;0;67
275;286;0;286
276;25;913.0;888.0
277;303;0;303
278;18;0;18
279;324;1576.0;1252.0
280;1292;0;1292
281;1207;1171.0;36.0
282;1179;0;1179
283;979;0;979
284;24;12.0;12.0
285;21;0;21
286;18;42.0;24.0
287;13;0;13
288;472;421.0;51.0
289;41;0;41
290;15;409.0;394.0
291;441;0;441
292;66;403.0;337.0
293;143;98.0;45.0
294;331;323.0;8.0
295;285;1301.0;1016.0
296;29;0;29
297;1789;12.0;1777.0
298;124;0;124
299;1088;6.0;1082.0
300;885;0;885
301;1339;0;1339
302;74;6.0;68.0
303;387;0;387
304;27;0;27
305;31;0;31
306;2;68.0;66.0
307;81;0;81
309;16;0;16
310;59;415.0;356.0
311;106;170.0;64.0
312;214;0;214
313;588;129.0;459.0
314;251;12.0;239.0
315;140;0;140
316;180;329.0;149.0
317;12;6.0;6.0
318;17;0;17
319;234;128.0;106.0
320;176;110.0;66.0
321;89;0;89
322;55;6.0;49.0
323;50;0;50
324;94;0;94
325;14;0;14
326;1329;152.0;1177.0
327;25;0;25
328;1076;6.0;1070.0
329;17;6.0;11.0
330;140;6.0;134.0
331;58;12.0;46.0
332;6;0;6
333;61;12.0;49.0
334;62;0;62
335;81;0;81
336;1000;347.0;653.0
337;1273;0;1273
338;79;0;79
339;49;1624.0;1575.0
340;26;34.0;8.0
341;40;6.0;34.0
342;418;0;418
343;47;1577.0;1530.0
344;1557;0;1557
345;23;6.0;17.0
346;93;0;93
347;907;449.0;458.0
348;68;0;68
349;53;0;53
350;861;383.0;478.0
351;197;0;197
352;191;178.0;13.0
353;218;0;218
354;50;0;50
355;17;6.0;11.0
356;23;37.0;14.0
357;58;0;58
358;105;0;105
359;16;6.0;10.0
360;64;18.0;46.0
361;25;0;25
362;12;0;12
363;26;6.0;20.0
364;27;6.0;21.0
365;309;48.0;261.0
366;357;0;357
367;20;0;20
368;40;0;40
369;21;0;21
370;0;57.0;57.0
371;138;0;138
372;65;18.0;47.0
373;20;30.0;10.0
374;16;0;16
375;70;0;70
376;24;6.0;18.0
378;29;0;29
379;41;69.0;28.0
380;23;6.0;17.0
381;346;0;346
382;73;0;73
383;1041;24.0;1017.0
384;34;6.0;28.0
385;0;153.0;153.0
386;171;0;171
387;1;0;1
388;50;0;50
389;49;32.0;17.0
390;81;0;81
391;219;0;219
392;228;213.0;15.0
393;8;648.0;640.0
394;283;0;283
395;299;225.0;74.0
396;4;0;4
397;21;6.0;15.0
398;405;0;405
399;456;919.0;463.0
400;492;0;492
401;176;0;176
402;638;0;638
403;121;585.0;464.0
404;476;304.0;172.0
405;984;0;984
406;938;1252.0;314.0
407;463;0;463
408;8;0;8
409;71;18.0;53.0
410;42;0;42
411;34;6.0;28.0
412;116;0;116
413;8;917.0;909.0
414;33;0;33
415;21;6.0;15.0
416;100;122.0;22.0
417;51;0;51
418;21;0;21
419;37;0;37
420;70;18.0;52.0
421;50;12.0;38.0
422;17;0;17
423;645;0;645
424;915;46.0;869.0
425;21;0;21
426;110;0;110
427;14;0;14
428;618;0;618
429;883;34.0;849.0
430;13;6.0;7.0
431;170;76.0;94.0
432;28;0;28
433;9;0;9
434;9;0;9
435;205;88.0;117.0
436;25;0;25
438;24;6.0;18.0
439;42;0;42
440;240;100.0;140.0
441;29;0;29
442;23;6.0;17.0
443;23;34.0;11.0
444;18;26.0;8.0
445;572;84.0;488.0
446;849;22.0;827.0
447;82;0;82
448;112;0;112
449;5;138.0;133.0
450;26;27.0;1.0
451;9;22.0;13.0
452;129;0;129
453;15;6.0;9.0
454;28;0;28
455;626;0;626
456;27;6.0;21.0
457;663;0;663
458;18;16.0;2.0
459;379;0;379
460;44;25.0;19.0
461;56;12.0;44.0
462;72;18.0;54.0
464;49;0;49
465;225;0;225
466;277;219.0;58.0
467;1118;40.0;1078.0
468;21;58.0;37.0
469;44;0;44
470;17;65.0;48.0
471;37;0;37
472;928;0;928
473;189;0;189
474;958;0;958
475;913;6.0;907.0
476;20;0;20
477;9;712.0;703.0
478;9;0;9
479;31;6.0;25.0
480;4;0;4
481;34;1015.0;981.0
482;16;0;16
483;223;855.0;632.0
484;36;0;36
485;22;6.0;16.0
486;17;0;17
487;26;0;26
488;38;17.0;21.0
489;80;0;80
490;7;1003.0;996.0
491;131;0;131
492;27;34.0;7.0
493;31;0;31
494;178;0;178
495;118;1101.0;983.0
496;15;6.0;9.0
497;39;929.0;890.0
498;20;0;20
499;3;0;3
500;342;0;342
502;45;0;45
503;44;78.0;34.0
504;94;0;94
505;17;0;17
506;140;0;140
507;23;0;23
508;15;90.0;75.0
509;75;0;75
510;24;6.0;18.0
511;26;6.0;20.0
512;30;35.0;5.0
513;30;6.0;24.0
514;191;156.0;35.0
515;207;0;207
517;23;6.0;17.0
518;27;6.0;21.0
519;242;259.0;17.0
520;29;0;29
521;16;0;16
522;17;12.0;5.0
523;20;0;20
524;19;6.0;13.0
525;77;18.0;59.0
526;20;0;20
527;549;0;549
528;77;0;77
530;57;12.0;45.0
531;74;0;74
532;22;0;22
533;42;52.0;10.0
534;23;6.0;17.0
535;3;0;3
536;4;40.0;36.0
537;23;21.0;2.0
538;0;64.0;64.0
539;50;0;50
540;135;0;135
541;564;174.0;390.0
542;91;0;91
543;38;12.0;26.0
544;22;0;22
546;119;81.0;38.0
547;126;100.0;26.0
549;19;6.0;13.0
550;84;24.0;60.0
551;43;0;43
552;28;0;28
553;23;6.0;17.0
554;1584;142.0;1442.0
555;1237;0;1237
556;1219;0;1219
557;6;6.0;0.0
558;24;0;24
559;52;12.0;40.0
560;721;0;721
561;14;6.0;8.0
562;169;49.0;120.0
563;171;0;171
564;116;4.0;112.0
565;1616;0;1616
566;1431;0;1431
567;189;12.0;177.0
568;267;0;267
569;520;292.0;228.0
570;467;1293.0;826.0
571;350;0;350
572;189;0;189
573;23;0;23
575;0;6.0;6.0
577;44;0;44
578;417;102.0;315.0
579;359;0;359
580;41;12.0;29.0
581;86;0;86
582;32;0;32
583;19;6.0;13.0
584;37;0;37
585;19;0;19
586;5;40.0;35.0
587;20;6.0;14.0
588;19;6.0;13.0
589;900;878.0;22.0
590;223;0;223
591;26;0;26
592;24;6.0;18.0
593;31;0;31
594;72;18.0;54.0
595;19;0;19
596;90;0;90
597;18;908.0;890.0
598;64;0;64
599;23;16.0;7.0
600;74;18.0;56.0
601;152;0;152
602;100;1522.0;1422.0
603;39;0;39
604;270;0;270
605;21;0;21
606;43;309.0;266.0
607;17;0;17
608;25;6.0;19.0
609;4;297.0;293.0
610;1519;1255.0;264.0
611;1505;0;1505
612;169;0;169
613;16;0;16
614;170;12.0;158.0
615;16;6.0;10.0
616;102;101.0;1.0
617;21;6.0;15.0
618;76;12.0;64.0
619;282;0;282
620;24;0;24
621;21;0;21
622;384;12.0;372.0
623;15;6.0;9.0
624;746;12.0;734.0
625;17;0;17
626;458;383.0;75.0
627;23;21.0;2.0
628;36;0;36
629;8;97.0;89.0
630;28;6.0;22.0
631;21;32.0;11.0
632;157;0;157
633;199;48.0;151.0
634;22;6.0;16.0
635;44;0;44
636;18;13.0;5.0
637;22;6.0;16.0
638;16;6.0;10.0
639;48;12.0;36.0
640;19;0;19
641;1701;1068.0;633.0
642;21;0;21
643;28;0;28
644;18;6.0;12.0
645;1072;0;1072
646;306;0;306
647;314;1516.0;1202.0
648;1531;1279.0;252.0
649;324;1285.0;961.0
650;1207;0;1207
651;33;12.0;21.0
652;1489;0;1489
653;1091;1522.0;431.0
654;437;0;437
655;106;18.0;88.0
656;69;0;69
658;693;670.0;23.0
659;438;0;438
660;1192;621.0;571.0
661;343;931.0;588.0
662;285;0;285
663;62;0;62
664;369;0;369
665;921;0;921
666;1477;1564.0;87.0
667;489;280.0;209.0
668;260;174.0;86.0
669;66;0;66
670;38;18.0;20.0
671;68;24.0;44.0
672;91;0;91
673;25;6.0;19.0
674;1077;0;1077
675;1050;1522.0;472.0
676;25;0;25
677;157;0;157
678;180;198.0;18.0
679;576;102.0;474.0
680;560;204.0;356.0
681;66;0;66
682;569;68.0;501.0
683;70;46.0;24.0
684;505;62.0;443.0
685;55;0;55
686;20;138.0;118.0
687;61;1295.0;1234.0
688;1225;0;1225
689;107;0;107
690;134;1528.0;1394.0
691;747;0;747
692;1519;158.0;1361.0
693;408;0;408
694;249;524.0;275.0
695;22;6.0;16.0
696;38;0;38
697;23;102.0;79.0
698;196;36.0;160.0
699;14;0;14
700;21;28.0;7.0
701;156;0;156
702;871;866.0;5.0
703;58;0;58
704;22;0;22
705;65;18.0;47.0
706;10;0;10
707;24;6.0;18.0
708;23;6.0;17.0
709;22;0;22
710;449;405.0;44.0
711;473;0;473
712;16;6.0;10.0
713;505;0;505
714;21;0;21
715;20;6.0;14.0
716;755;6.0;749.0
717;1062;1522.0;460.0
718;1092;0;1092
719;645;0;645
720;547;90.0;457.0
721;106;3.0;103.0
722;98;3.0;95.0
723;53;0;53
724;22;0;22
725;1;27.0;26.0
726;31;0;31
727;0;6.0;6.0
728;83;0;83
729;21;6.0;15.0
731;0;12.0;12.0
732;43;0;43
733;207;218.0;11.0
734;177;162.0;15.0
735;123;0;123
736;14;0;14
737;131;9.0;122.0
738;152;0;152
739;6;134.0;128.0
740;397;96.0;301.0
741;59;0;59
742;103;51.0;52.0
743;87;0;87
744;276;140.0;136.0
745;182;0;182
746;399;224.0;175.0
747;498;180.0;318.0
748;65;0;65
749;486;442.0;44.0
750;488;448.0;40.0
751;237;0;237
752;242;0;242
753;105;53.0;52.0
754;223;247.0;24.0
756;19;0;19
757;44;0;44
758;84;0;84
759;146;18.0;128.0
760;45;0;45
761;162;31.0;131.0
762;1035;1240.0;205.0
763;63;0;63
764;1138;0;1138
765;1734;1062.0;672.0
766;187;159.0;28.0
767;935;277.0;658.0
768;69;0;69
769;745;602.0;143.0
770;1529;146.0;1383.0
771;1093;6.0;1087.0
772;12;0;12
773;1095;0;1095
774;1669;1672.0;3.0
775;311;0;311
776;109;958.0;849.0
777;1544;742.0;802.0
778;1048;586.0;462.0
779;1581;164.0;1417.0
780;141;0;141
781;60;89.0;29.0
782;841;93.0;748.0
783;162;0;162
784;86;1534.0;1448.0
785;59;0;59
786;1465;0;1465
787;791;0;791
788;901;176.0;725.0
789;212;0;212
790;736;6.0;730.0
791;1099;34.0;1065.0
792;1498;0;1498
793;1503;1261.0;242.0
794;1519;6.0;1513.0
795;1063;0;1063
796;60;0;60
797;1107;0;1107
798;1132;0;1132
799;706;708.0;2.0
800;39;0;39
801;23;0;23
802;58;0;58
803;647;712.0;65.0
804;681;694.0;13.0
805;3;0;3
806;683;700.0;17.0
807;691;688.0;3.0
808;38;12.0;26.0
809;25;0;25
810;64;36.0;28.0
811;90;0;90
812;53;0;53
813;255;0;255
814;228;60.0;168.0
815;10;6.0;4.0
816;1;0;1
817;197;54.0;143.0
818;23;78.0;55.0
819;63;6.0;57.0
820;187;0;187
821;438;393.0;45.0
822;355;0;355
823;271;0;271
824;19;0;19
825;55;12.0;43.0
826;501;363.0;138.0
827;518;142.0;376.0
828;39;0;39
829;553;0;553
830;560;381.0;179.0
831;110;704.0;594.0
832;706;0;706
833;604;417.0;187.0
834;114;0;114
835;102;0;102
836;597;6.0;591.0
837;461;925.0;464.0
838;30;0;30
839;774;0;774
840;817;0;817
841;425;0;425
842;55;1765.0;1710.0
843;32;0;32
844;347;524.0;177.0
845;123;0;123
846;408;122.0;286.0
847;92;0;92
848;429;0;429
849;97;6.0;91.0
850;535;0;535
851;354;27.0;327.0
852;503;0;503
853;18;0;18
854;353;33.0;320.0
855;45;135.0;90.0
856;73;24.0;49.0
857;21;0;21
858;22;0;22
859;50;69.0;19.0
860;20;6.0;14.0
861;26;6.0;20.0
862;34;37.0;3.0
